MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/10/2015,10:56,SHR,63,5,7.94%,0.0697,314.159,1.39492998,20,45.04,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,1,1,5.6,i,BSA.YOLO-03,JW,Low sediment and moderate detritus.,prolate spheroid,67.56,,,,,,,,,
Phyto,12/10/2015,10:56,SHR,63,5,7.94%,0.0697,314.159,1.39492998,20,45.04,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,11,i,BSA.YOLO-03,JW,Low sediment and moderate detritus.,cone + half sphere,582.87,,,,,,,,,
Phyto,12/10/2015,10:56,SHR,63,5,7.94%,0.0697,314.159,1.39492998,20,45.04,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.YOLO-03,JW,Low sediment and moderate detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,12/10/2015,10:56,SHR,63,5,7.94%,0.0697,314.159,1.39492998,20,45.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,391,883,0.65,c,BSA.YOLO-03,JW,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,99,Bacillaria paxillifera,Diatom,Bacillaria,paxillifera,,1,1,65,i,BSA.YOLO-04,JW,Fragment. Low sediment and moderate detritus.,box,1456.00,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11,i,BSA.YOLO-04,JW,Low sediment and moderate detritus.,cylinder,703.24,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,83,i,BSA.YOLO-04,JW,Low sediment and moderate detritus.,prism on parallelogram,381.80,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,5.6,i,BSA.YOLO-04,JW,Low sediment and moderate detritus.,2 cones,1.88,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,7.4,i,BSA.YOLO-04,JW,Low sediment and moderate detritus.,cone + half sphere,186.37,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,1731,Aphanizomenon cf. klebahnii ,Soft Body,Aphanizomenon,klebahnii,,1,28,5.6,f,BSA.YOLO-04,JW,Low sediment and moderate detritus.,cylinder,60.21,,,,,,,,,
Phyto,12/9/2015,9:20,STTD,63,5,7.94%,0.0697,314.159,0.557971992,8,112.61,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,413,869,0.65,c,BSA.YOLO-04,JW,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-05,JW,Moderate sediment and high detritus.,cylinder,172.03,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,280,Diploneis elliptica,Diatom,Diploneis,elliptica,,1,1,16.7,i,BSA.YOLO-05,JW,Moderate sediment and high detritus.,elliptic prism,288.56,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,540,Melosira varians,Diatom,Melosira,varians,,2,2,14.8,c,BSA.YOLO-05,JW,Moderate sediment and high detritus.,cylinder,636.52,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,32,i,BSA.YOLO-05,JW,Moderate sediment and high detritus.,elliptic prism,185.98,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,20.4,i,BSA.YOLO-05,JW,Moderate sediment and high detritus.,prism on parallelogram,75.48,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,3,3,13.5,i,BSA.YOLO-05,JW,Moderate sediment and high detritus.,2 cones,7.07,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,1731,Aphanizomenon cf. klebahnii ,Soft Body,Aphanizomenon,klebahnii,,1,28,5.6,f,BSA.YOLO-05,JW,Moderate sediment and high detritus.,cylinder,60.21,,,,,,,,,
Phyto,12/23/2015,8:40,STTD,65,5,7.69%,0.0697,314.159,0.348732495,5,180.17,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,484,1059,0.65,c,BSA.YOLO-05,JW,Moderate sediment and high detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
