MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/2/2016,9:15,LIS,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,55,214,1.9,f,BSA.YOLO-06,DK,Sample contains mucilaginous detritus.,cylinder,1.21,,,,,,,,,
Phyto,8/2/2016,9:15,LIS,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1519,Snowella sp.,Soft Body,Snowella,sp.,,6,40,0.9,c,BSA.YOLO-06,DK,Sample contains mucilaginous detritus.,sphere,0.38,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,9.3,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,cylinder,99.99,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,509,Lemnicola hungarica,Diatom,Lemnicola,hungarica,,1,1,14.8,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,elliptic prism,260.37,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,i,BSA.YOLO-07,DK,Obscured by detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,102.68,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,65.68,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,39,39,1.9,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,3.59,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,1,1,16.7,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,2 cones,31.57,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,5.6,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,2 cones,2.38,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1299,Westella botryoides,Soft Body,Westella,botryoides,,1,4,3.7,c,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,26.52,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,20,20,5.6,i,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,cone + half sphere,76.35,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,407,833,0.65,c,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,3.59,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,10,43,1.9,f,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,cylinder,1.21,,,,,,,,,
Phyto,7/7/2016,12:35,LIB,65,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1519,Snowella sp.,Soft Body,Snowella,sp.,,5,29,0.9,c,BSA.YOLO-07,DK,Sample contains mucilaginous detritus. ,sphere,0.38,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,9.3,i,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,cylinder,57.26,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.YOLO-08,DK,Obscured by detritus. Sample contains mucilaginous detritus.,prism on parallelogram,82.14,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,5.6,i,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,49.26,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,38,38,1.9,i,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1299,Westella botryoides,Soft Body,Westella,botryoides,,1,4,2.8,c,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,23,23,6.5,i,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,342,698,0.65,c,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,8,1.9,c,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,7/7/2016,13:15,RYI,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1519,Snowella sp.,Soft Body,Snowella,sp.,,2,14,0.9,c,BSA.YOLO-08,DK,Sample contains mucilaginous detritus.,sphere,0.38,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,cylinder,475.50,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,39,39,1.9,i,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,19,19,7.4,i,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,cone + half sphere,172.03,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,369,752,0.65,c,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,33,151,1.9,f,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,cylinder,1.21,,,,,,,,,
Phyto,7/19/2016,12:25,LIB,63,1,1.59%,0.0697,314.159,0.418478994,6,750.72,1519,Snowella sp.,Soft Body,Snowella,sp.,,2,10,0.9,c,BSA.YOLO-09,DK,Sample contains mucilaginous detritus.,sphere,0.38,,,,,,,,,
Phyto,7/19/2016,9:59,STTD,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,13,i,BSA.YOLO-10,DK,Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,883.08,,,,,,,,,
Phyto,7/19/2016,9:59,STTD,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,12,12,11.1,i,BSA.YOLO-10,DK,Girdle view. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,541.91,,,,,,,,,
Phyto,7/19/2016,9:59,STTD,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,31.5,i,BSA.YOLO-10,DK,Sample contains mucilaginous detritus. Many broken diatoms.,prism on parallelogram,217.35,,,,,,,,,
Phyto,7/19/2016,9:59,STTD,65,1,1.54%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,84,84,1.9,i,BSA.YOLO-10,DK,Sample contains mucilaginous detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,
