MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,9.3,i,BSA.YOLO-4,KS,Fragment. Many broken diatoms.,cylinder,229.06,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,31.5,i,BSA.YOLO-4,KS,Many broken diatoms.,elliptic prism,959.91,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,5.6,i,BSA.YOLO-4,KS,Many broken diatoms.,cylinder,91.13,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,3,3,9.3,i,BSA.YOLO-4,KS,Fragment. Many broken diatoms.,elliptic prism,151.34,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,2.2,i,BSA.YOLO-4,KS,Many broken diatoms.,sphere,5.58,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1761,cf. Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,11.1,i,BSA.YOLO-4,KS,Many broken diatoms.,cylinder + 2 cones,38.01,,,,,,,,,
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,431,1009,0.65,c,BSA.YOLO-4,KS,Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,12:21,LIB 3M,63.0,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,6,44,1,f,BSA.YOLO-4,KS,Many broken diatoms.,cylinder,0.79,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-5,KS,High sediment.,cylinder,182.26,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1020,cf. Carteria sp.,Soft Body,Carteria,sp.,,3,3,12,i,BSA.YOLO-5,KS,High sediment.,sphere,432.85,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1132,Ankistrodesmus arcuatus,Soft Body,Ankistrodesmus,arcuatus,,1,1,40.7,i,BSA.YOLO-5,KS,High sediment.,cylinder + 2 cones,47.95,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,2.8,i,BSA.YOLO-5,KS,High sediment.,sphere,11.49,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,3,6.5,c,BSA.YOLO-5,KS,High sediment.,prolate spheroid,13.61,,,,,,,,,
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,462,1006,0.65,c,BSA.YOLO-5,KS,High sediment.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,10:55,I80,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,8,0.9,c,BSA.YOLO-5,KS,High sediment.,cube,0.73,,,,,,,,,
Phyto,8/21/2017,11:21,RVB,63.0,3,4.76%,0.0697,314.159,0.488225493,7,214.49,191,cf. Cyclotella spp.,Diatom,Cyclotella,spp.,,7,7,5.6,i,BSA.YOLO-6,DK,Low sediment and detritus. Many broken diatoms.,cylinder,91.13,,,,,,,,,
Phyto,8/21/2017,11:21,RVB,63.0,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,4,13,c,BSA.YOLO-6,DK,Low sediment and detritus. Many broken diatoms.,prolate spheroid,93.18,,,,,,,,,
Phyto,8/21/2017,11:21,RVB,63.0,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,13,i,BSA.YOLO-6,DK,Low sediment and detritus. Many broken diatoms.,2 cones,5.51,,,,,,,,,
Phyto,8/21/2017,11:21,RVB,63.0,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,403,814,0.65,c,BSA.YOLO-6,DK,Low sediment and detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,11:21,RVB,63.0,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,17,1.3,f,BSA.YOLO-6,DK,Low sediment and detritus. Many broken diatoms.,cylinder,0.83,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,16.7,i,BSA.YOLO-7,DK,Fragment. Low sediment and detritus.,elliptic prism,184.41,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.YOLO-7,DK,Low sediment and detritus.,cylinder,68.96,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,12,i,BSA.YOLO-7,DK,Low sediment and detritus.,cylinder,1051.80,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,i,BSA.YOLO-7,DK,Low sediment and detritus.,prism on parallelogram,54.26,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,2,2,14.8,i,BSA.YOLO-7,DK,Fragment. Low sediment and detritus.,elliptic prism,120.42,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,4,18.5,c,BSA.YOLO-7,DK,Low sediment and detritus.,prolate spheroid,303.77,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,5.6,i,BSA.YOLO-7,DK,Low sediment and detritus.,cylinder + 2 cones,3.85,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.YOLO-7,DK,Low sediment and detritus.,cone + half sphere,232.66,,,,,,,,,
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,398,805,0.65,c,BSA.YOLO-7,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,11:21,RVB 3M,65.0,3,4.62%,0.0697,314.159,0.348732495,5,300.29,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,4,48,1,f,BSA.YOLO-7,DK,Low sediment and detritus.,cylinder,0.28,,,,,,,,,
Phyto,9/7/2017,11:35,LIS,56.0,0.5,0.89%,0.0697,314.159,0.348732495,5,1801.72,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,11,11,6.5,i,BSA.YOLO-8,DK,Moderate sediment and low detritus.,cylinder,122.78,,,,,,,,,
Phyto,9/7/2017,11:35,LIS,56.0,0.5,0.89%,0.0697,314.159,0.348732495,5,1801.72,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,19,19,2.8,i,BSA.YOLO-8,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,9/7/2017,11:35,LIS,56.0,0.5,0.89%,0.0697,314.159,0.348732495,5,1801.72,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.6,i,BSA.YOLO-8,DK,Moderate sediment and low detritus.,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,9/7/2017,11:35,LIS,56.0,0.5,0.89%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,528,1070,0.65,c,BSA.YOLO-8,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,11:35,LIS,56.0,0.5,0.89%,0.0697,314.159,0.348732495,5,1801.72,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,3,32,0.8,c,BSA.YOLO-8,DK,Moderate sediment and low detritus.,cube,0.51,,,,,,,,,
Phyto,8/21/2017,10:20,SDI,64.0,2,3.13%,0.0697,314.159,0.418478994,6,375.36,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,19.4,i,BSA.YOLO-9,DK,Fragment. Low sediment and detritus. Sample contains mucilaginous detritus.,elliptic prism,240.28,,,,,,,,,
Phyto,8/21/2017,10:20,SDI,64.0,2,3.13%,0.0697,314.159,0.418478994,6,375.36,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,i,BSA.YOLO-9,DK,Fragment. Low sediment and detritus. Sample contains mucilaginous detritus.,prism on parallelogram,83.72,,,,,,,,,
Phyto,8/21/2017,10:20,SDI,64.0,2,3.13%,0.0697,314.159,0.418478994,6,375.36,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,15.7,i,BSA.YOLO-9,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,prism on parallelogram,81.33,,,,,,,,,
Phyto,8/21/2017,10:20,SDI,64.0,2,3.13%,0.0697,314.159,0.418478994,6,375.36,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,2.8,i,BSA.YOLO-9,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,8/21/2017,10:20,SDI,64.0,2,3.13%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,466,947,0.65,c,BSA.YOLO-9,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,6.9,i,BSA.YOLO-10,DK,Moderate sediment and low detritus.,cylinder,138.35,,,,,,,,,
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,i,BSA.YOLO-10,DK,Moderate sediment and low detritus.,prism on parallelogram,29.53,,,,,,,,,
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,20,20,2.8,i,BSA.YOLO-10,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,3.7,i,BSA.YOLO-10,DK,Moderate sediment and low detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,551,1117,0.65,c,BSA.YOLO-10,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,11:30,STTD,58.0,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,24,0.9,f,BSA.YOLO-10,DK,Moderate sediment and low detritus.,cylinder,0.25,,,,,,,,,
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,33.3,i,BSA.YOLO-11,DK,Girdle view. Moderate sediment and low detritus. ,prism on parallelogram,344.99,,,,,,,,,
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,14,14,3.7,i,BSA.YOLO-11,DK,Moderate sediment and low detritus. ,sphere,26.52,,,,,,,,,
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,4.6,i,BSA.YOLO-11,DK,Moderate sediment and low detritus. ,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,13,i,BSA.YOLO-11,DK,Moderate sediment and low detritus. ,2 cones,5.51,,,,,,,,,
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,564,1149,0.65,c,BSA.YOLO-11,DK,Moderate sediment and low detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,8:15,RCS,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,16,0.9,f,BSA.YOLO-11,DK,Moderate sediment and low detritus. ,cylinder,0.25,,,,,,,,,
Phyto,8/21/2017,13:16,STTD,62.5,0.4,0.64%,0.0697,314.159,0.557971992,8,1407.59,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.2,i,BSA.YOLO-12,KS,,sphere,5.58,,,,,,,,,
Phyto,8/21/2017,13:16,STTD,62.5,0.4,0.64%,0.0697,314.159,0.557971992,8,1407.59,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.YOLO-12,KS,,cone + half sphere,335.12,,,,,,,,,
Phyto,8/21/2017,13:16,STTD,62.5,0.4,0.64%,0.0697,314.159,0.557971992,8,1407.59,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,438,987,0.65,c,BSA.YOLO-12,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,13:16,STTD,62.5,0.4,0.64%,0.0697,314.159,0.557971992,8,1407.59,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,3,5.6,f,BSA.YOLO-12,KS,,cylinder,3.56,,,,,,,,,
Phyto,8/21/2017,11:35,LIS,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.4,i,BSA.YOLO-13,KS,High sediment.,sphere,7.24,,,,,,,,,
Phyto,8/21/2017,11:35,LIS,62.0,0.3,0.48%,0.0697,314.159,0.348732495,5,3002.87,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,512,1132,0.65,c,BSA.YOLO-13,KS,High sediment.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,10:45,LIB,62.0,3,4.84%,0.0697,314.159,0.418478994,6,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,19,19,5.6,i,BSA.YOLO-14,DK,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,9/7/2017,10:45,LIB,62.0,3,4.84%,0.0697,314.159,0.418478994,6,250.24,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,4,4,5.6,i,BSA.YOLO-14,DK,Low sediment and detritus.,cylinder + 2 cones,3.85,,,,,,,,,
Phyto,9/7/2017,10:45,LIB,62.0,3,4.84%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,386,776,0.65,c,BSA.YOLO-14,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,538,Melosira sp.,Diatom,Melosira,sp.,,1,1,14.8,i,BSA.YOLO-15,KS,,cylinder,2236.44,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.5,i,BSA.YOLO-15,KS,,prism on parallelogram,37.00,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,2,2,18.5,i,BSA.YOLO-15,KS,Fragment.,elliptic prism,301.06,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,1020,cf. Carteria sp.,Soft Body,Carteria,sp.,,1,1,11.1,i,BSA.YOLO-15,KS,,sphere,502.67,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,15,i,BSA.YOLO-15,KS,,2 cones,17.67,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,7.4,i,BSA.YOLO-15,KS,,cone + half sphere,159.13,,,,,,,,,
Phyto,9/7/2017,10:22,RYI,61.0,5,8.20%,0.0697,314.159,0.348732495,5,180.17,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,391,849,0.65,c,BSA.YOLO-15,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
