StationCode,Date,WaterTemp,Chla,SpCnd
I80,2013-09-26,19.240625,7.7903125,675.9479166666666
I80,2013-09-27,18.285416666666666,8.010104166666666,667.6145833333334
I80,2013-09-28,18.515625,7.835,652.8645833333334
I80,2013-09-29,18.851041666666667,7.642604166666667,645.625
I80,2013-09-30,19.619791666666668,7.8196875,658.1666666666666
I80,2013-10-01,19.914583333333333,7.941458333333333,659.21875
I80,2013-10-02,19.438541666666666,6.993125,645.7708333333334
I80,2013-10-03,18.178125,6.664479166666666,660.0416666666666
I80,2013-10-04,16.440625,6.5965625,683.25
I80,2013-10-05,16.395833333333332,6.1284375,689.6458333333334
I80,2013-10-06,16.870833333333334,7.167916666666667,670.3125
I80,2013-10-07,17.542708333333334,8.072604166666666,676.4479166666666
I80,2013-10-08,17.43617021276596,9.203829787234042,695.2127659574468
I80,2013-10-09,17.160416666666666,10.0353125,724.7395833333334
I80,2013-10-10,16.81875,14.602291666666666,735.8229166666666
I80,2013-10-11,16.953125,32.87864583333333,744.5729166666666
I80,2013-10-12,17.008333333333333,39.28520833333333,735.7604166666666
I80,2013-10-13,16.829166666666666,37.3309375,756.71875
I80,2013-10-14,16.534375,37.17010416666667,706.9791666666666
I80,2013-10-15,16.496875,43.803020833333335,699.4166666666666
I80,2013-10-16,16.28125,47.04604166666667,704.78125
I80,2013-10-17,16.208333333333332,48.5184375,732.4166666666666
I80,2013-10-18,16.257291666666667,52.9509375,750.5208333333334
I80,2013-10-19,16.290625,54.08145833333333,808.9270833333334
I80,2013-10-20,16.565625,47.12510416666667,913.1041666666666
I80,2013-10-21,16.840625,43.790416666666665,954.3854166666666
I80,2013-10-22,17.211458333333333,42.2378125,976.5520833333334
I80,2013-10-23,16.883333333333333,41.47625,973.96875
I80,2013-10-24,16.576041666666665,46.35072916666667,968.6875
I80,2013-10-25,16.160416666666666,43.318333333333335,962.8645833333334
I80,2013-10-26,16.264583333333334,32.7509375,927.1875
I80,2013-10-27,15.891666666666666,30.612083333333334,916.84375
I80,2013-10-28,14.863541666666666,30.109270833333333,875.125
I80,2013-10-29,15.31875,32.42104166666667,813.6041666666666
I80,2013-10-30,15.098958333333334,57.97788888888889,750.46875
I80,2013-10-31,15.032291666666667,39.70236559139785,713.5
I80,2013-11-01,14.527083333333334,26.036125,739.8854166666666
I80,2013-11-02,14.767708333333333,NA,747.2291666666666
I80,2013-11-03,13.269791666666666,NA,724.4583333333334
I80,2013-11-04,12.034090909090908,NA,706.6363636363636
I80,2014-07-25,26.067708333333332,12.597395833333334,1114.2708333333333
I80,2014-07-26,26.278125,19.070625,1162.2916666666667
I80,2014-07-27,25.367708333333333,14.468125,1019.875
I80,2014-07-28,24.936458333333334,13.238645833333333,1026.1145833333333
I80,2014-07-29,24.536458333333332,12.28375,926.5208333333334
I80,2014-07-30,25.0875,12.861666666666666,1001.78125
I80,2014-07-31,25.507291666666667,11.956354166666667,984.7604166666666
I80,2014-08-01,25.932291666666668,10.781666666666666,1003.3645833333334
I80,2014-08-02,25.308333333333334,11.002291666666666,1024.8958333333333
I80,2014-08-03,23.889583333333334,10.166770833333333,982.4270833333334
I80,2014-08-04,23.13125,9.428020833333333,981.4375
I80,2014-08-05,23.030208333333334,8.990729166666666,1034.375
I80,2014-08-06,24.209375,8.5434375,1063.4375
I80,2014-08-07,24.66875,7.839166666666666,1099.1666666666667
I80,2014-08-08,23.933333333333334,8.2675,1110.5208333333333
I80,2014-08-09,23.376041666666666,9.28625,1120.5208333333333
I80,2014-08-10,22.45625,11.6096875,1118.5416666666667
I80,2014-08-11,22.977083333333333,9.523229166666667,1078.75
I80,2014-08-12,22.853125,10.478854166666666,1042.9166666666667
I80,2014-08-13,22.298958333333335,11.615833333333333,1007.3541666666666
I80,2014-08-14,22.41276595744681,12.234468085106384,969.7446808510638
I80,2014-08-15,24.056140350877193,16.25842105263158,1007.140350877193
I80,2014-08-16,23.852083333333333,15.956770833333334,1006.1770833333334
I80,2014-08-17,23.704166666666666,17.605104166666667,1006.9479166666666
I80,2014-08-18,23.2625,14.528020833333333,1007.78125
I80,2014-08-19,22.608333333333334,11.104270833333333,1037.8958333333333
I80,2014-08-20,22.446875,8.928229166666666,1044.96875
I80,2014-08-21,22.620833333333334,8.755833333333333,1032.78125
I80,2014-08-22,22.773958333333333,10.9828125,1101.5625
I80,2014-08-23,22.489583333333332,14.2609375,1124.7916666666667
I80,2014-08-24,22.715625,16.3178125,1125.8333333333333
I80,2014-08-25,22.13125,14.138541666666667,1056.3958333333333
I80,2014-08-26,22.295833333333334,11.200416666666667,1000.1770833333334
I80,2014-08-27,23.082291666666666,10.209375,1009.7708333333334
I80,2014-08-28,23.309375,10.35,1063.6458333333333
I80,2014-08-29,22.613541666666666,10.1459375,1104.4791666666667
I80,2014-08-30,23.134375,8.779375,1110.4166666666667
I80,2014-08-31,23.528125,8.7059375,1103.125
I80,2014-09-01,24.498958333333334,10.493404255319149,983.8645833333334
I80,2014-09-02,24.452083333333334,NA,856.9791666666666
I80,2014-09-03,23.930208333333333,NA,841.0833333333334
I80,2014-09-04,24.2494623655914,NA,772.6236559139785
I80,2014-09-05,23.614893617021277,21.921525423728813,761.063829787234
I80,2014-09-06,23.540625,17.811145833333335,724.40625
I80,2014-09-07,23.138541666666665,16.616979166666667,704.3229166666666
I80,2014-09-08,22.5,16.219270833333333,676.25
I80,2014-09-09,22.177083333333332,16.00125,661.53125
I80,2014-09-10,22.62708333333333,17.336979166666666,657.75
I80,2014-09-11,22.96875,15.322083333333333,726.7916666666666
I80,2014-09-12,23.141666666666666,13.308125,810.4375
I80,2014-09-13,23.845833333333335,10.551979166666667,655.875
I80,2014-09-14,23.733333333333334,11.668020833333333,728.9166666666666
I80,2014-09-15,23.277083333333334,17.35739583333333,1007.4166666666666
I80,2014-09-16,23.152083333333334,11.438854166666667,865.1458333333334
I80,2014-09-17,22.972916666666666,11.727604166666667,1048.46875
I80,2014-09-18,22.75625,11.164421052631578,1033.6041666666667
I80,2014-09-19,22.85625,13.665104166666667,1021.4895833333334
I80,2014-09-20,22.809375,14.583958333333333,936.7708333333334
I80,2014-09-21,22.841666666666665,12.360208333333333,675.5
I80,2014-09-22,22.565625,13.625625,847.0729166666666
I80,2014-09-23,22.5375,16.919166666666666,1025.3645833333333
I80,2014-09-24,22.903225806451612,15.385591397849462,795.2795698924731
I80,2014-09-25,22.385416666666668,14.128229166666667,724.75
I80,2014-09-26,21.879166666666666,11.756979166666667,706.2708333333334
I80,2014-09-27,21.866666666666667,11.018020833333333,679.3229166666666
I80,2014-09-28,21.222916666666666,11.440208333333333,674.6666666666666
I80,2014-09-29,21.048958333333335,12.261354166666667,685.8229166666666
I80,2014-09-30,21.236458333333335,13.3378125,697.3229166666666
I80,2014-10-01,20.396875,13.7803125,690.7916666666666
I80,2014-10-02,19.945833333333333,11.8978125,721.7604166666666
I80,2014-10-03,20.308333333333334,11.8546875,706.6666666666666
I80,2014-10-04,20.815625,12.0859375,660.4270833333334
I80,2014-10-05,21.1375,11.516458333333333,639.8333333333334
I80,2014-10-06,21.4375,11.338645833333333,642.8958333333334
I80,2014-10-07,21.585416666666667,11.039895833333333,676.9375
I80,2014-10-08,21.664583333333333,11.005625,673.7083333333334
I80,2014-10-09,21.490625,10.858229166666666,673.7083333333334
I80,2014-10-10,21.188541666666666,11.3790625,652.3958333333334
I80,2014-10-11,21.107291666666665,11.928125,645.7604166666666
I80,2014-10-12,20.170833333333334,11.648020833333334,650.6666666666666
I80,2014-10-13,19.51888888888889,10.401666666666667,688.5666666666667
I80,2014-10-14,18.969791666666666,10.329479166666667,721.2604166666666
I80,2014-10-15,19.166666666666668,10.9934375,724.2604166666666
I80,2014-10-16,19.154166666666665,10.684375,716.5
I80,2014-10-17,18.830208333333335,10.6803125,694.34375
I80,2014-10-18,19.038541666666667,11.4375,628.9583333333334
I80,2014-10-19,19.154166666666665,11.8634375,615.3958333333334
I80,2014-10-20,18.89375,12.762291666666666,636.2395833333334
I80,2014-10-21,18.3375,13.754583333333333,634.0625
I80,2014-10-22,17.682291666666668,17.8859375,659.15625
I80,2014-10-23,17.901041666666668,15.154479166666667,647.7604166666666
I80,2014-10-24,17.748958333333334,14.2890625,649.9166666666666
I80,2014-10-25,17.782291666666666,13.960833333333333,632.4895833333334
I80,2014-10-26,17.483333333333334,13.508229166666666,653.8541666666666
I80,2014-10-27,16.813541666666666,11.857083333333334,693.6770833333334
I80,2014-10-28,16.53125,10.211875,740.1770833333334
I80,2014-10-29,16.416666666666668,10.963645833333333,802.3333333333334
I80,2014-10-30,16.604166666666668,10.243958333333333,800.1770833333334
I80,2014-10-31,16.569791666666667,9.464583333333334,740.0208333333334
I80,2014-11-01,16.436458333333334,10.08,717.6979166666666
I80,2014-11-02,15.866666666666667,9.816666666666666,725.625
I80,2014-11-03,15.228125,9.874583333333334,725.9375
I80,2014-11-04,14.896875,8.969479166666666,734.5729166666666
I80,2014-11-05,14.897916666666667,8.391458333333333,732.2083333333334
I80,2014-11-06,15.213541666666666,7.8053125,715.25
I80,2014-11-07,15.509375,8.013125,706.1354166666666
I80,2014-11-08,15.728125,8.8228125,674.9583333333334
I80,2015-07-24,22.385454545454547,45.47872727272727,1303.090909090909
I80,2015-07-25,22.135416666666668,48.40239583333333,1370.5208333333333
I80,2015-07-26,22.376041666666666,35.2134375,1301.7708333333333
I80,2015-07-27,23.477083333333333,17.5646875,1023.2395833333334
I80,2015-07-28,23.666666666666668,12.530104166666666,855.4479166666666
I80,2015-07-29,23.790625,10.104166666666666,813.2708333333334
I80,2015-07-30,24.417708333333334,9.973645833333334,634.2604166666666
I80,2015-07-31,24.242708333333333,9.861875,601.0729166666666
I80,2015-08-01,23.625,9.178541666666666,585.5833333333334
I80,2015-08-02,23.4375,8.517708333333333,626.2604166666666
I80,2015-08-03,23.134375,8.3825,685.6979166666666
I80,2015-08-04,22.416666666666668,8.626526315789473,768.978947368421
I80,2015-08-05,21.826041666666665,9.863229166666667,877.8333333333334
I80,2015-08-06,22.461458333333333,11.734270833333333,964.5208333333334
I80,2015-08-07,22.619101123595506,13.132808988764046,984.5393258426966
I80,2015-08-27,25.217021276595744,12.970638297872341,766.7021276595744
I80,2015-08-28,24.802083333333332,10.6075,743.6666666666666
I80,2015-08-29,24.904166666666665,8.788854166666667,697.7083333333334
I80,2015-08-30,24.210416666666667,8.5955208333333335,685.6458333333334
I80,2015-08-31,24.063541666666666,8.338854166666666,685.5416666666666
I80,2015-09-01,23.902083333333334,8.439895833333333,688.03125
I80,2015-09-02,23.3375,8.808854166666666,686.6770833333334
I80,2015-09-03,22.704166666666666,8.7590625,672.6041666666666
I80,2015-09-04,22.341666666666665,8.715625,668.21875
I80,2015-09-05,21.986458333333335,8.808229166666667,683.4583333333334
I80,2015-09-06,21.577083333333334,8.585625,692.5729166666666
I80,2015-09-07,21.70625,8.563958333333334,705.0833333333334
I80,2015-09-08,21.963541666666668,8.647916666666667,697.7708333333334
I80,2015-09-09,22.321875,9.7853125,679.7291666666666
I80,2015-09-10,22.790625,8.736458333333333,675.75
I80,2015-09-11,22.972916666666666,9.021979166666666,672.6770833333334
I80,2015-09-12,22.875,9.426875,647.5
I80,2015-09-13,22.897916666666667,9.228854166666666,647.5208333333334
I80,2015-09-14,22.608333333333334,8.951770833333333,644.6979166666666
I80,2015-09-15,21.816666666666666,8.834375,648.78125
I80,2015-09-16,21.070833333333333,8.902395833333333,653.53125
I80,2015-09-17,20.767708333333335,8.314375,649.28125
I80,2015-09-18,20.716666666666665,8.0841666666666665,634.75
I80,2015-09-19,20.844791666666666,8.383125,649.9895833333334
I80,2015-09-20,21.05625,9.419166666666667,672.5208333333334
I80,2015-09-21,21.320833333333333,9.656666666666666,668.46875
I80,2015-09-22,21.277083333333334,9.885625,665.59375
I80,2015-09-23,20.866666666666667,11.023541666666667,655.6354166666666
I80,2015-09-24,21.22826086956522,11.21195652173913,648.054347826087
I80,2015-09-25,21.746875,11.551145833333333,668.4375
I80,2015-09-26,22.195833333333333,12.6253125,681.5520833333334
I80,2015-09-27,22.336458333333333,13.849895833333333,676.59375
I80,2015-09-28,22,13.617291666666667,668.28125
I80,2015-09-29,21.133333333333333,12.562291666666667,671.6354166666666
I80,2015-09-30,20.069791666666667,13.195729166666666,718.96875
I80,2015-10-01,19.952083333333334,11.041770833333333,722.2916666666666
I80,2015-10-02,20.0625,11.4303125,737.0729166666666
I80,2015-10-03,19.79895833333333,12.6825,773.5625
I80,2015-10-04,19.458333333333332,17.5421875,889.9791666666666
I80,2015-10-05,19.809375,15.575625,890.3333333333334
I80,2015-10-06,20.127083333333335,12.723333333333333,861.78125
I80,2015-10-07,20.489583333333332,14.143541666666666,911.28125
I80,2015-10-08,21.140625,11.64875,896.0833333333334
I80,2015-10-09,21.473958333333332,10.9596875,893.71875
I80,2015-10-10,21.502083333333335,11.751354166666667,896.96875
I80,2015-10-11,21.389583333333334,12.054479166666667,904
I80,2015-10-12,21.341666666666665,12.951666666666666,911.1979166666666
I80,2015-10-13,21.292708333333334,14.817395833333332,905.25
I80,2015-10-14,21.284375,13.653020833333333,921.8958333333334
I80,2015-10-15,21.051041666666666,13.601875,948.0520833333334
I80,2015-10-16,20.764583333333334,12.722916666666666,966.6666666666666
I80,2015-10-17,20.205208333333335,11.975208333333333,969.21875
I80,2015-10-18,19.34375,11.362083333333333,957.84375
I80,2015-10-19,19.311458333333334,12.691041666666667,949.4583333333334
I80,2015-10-20,18.986458333333335,19.002395833333335,953.8020833333334
I80,2015-10-21,18.497916666666665,15.952083333333334,972.53125
I80,2015-10-22,18.49375,25.2290625,991.1979166666666
I80,2015-10-23,18.169791666666665,34.955104166666665,1008.8645833333334
I80,2015-10-24,17.957291666666666,35.668958333333336,1013.46875
I80,2015-10-25,17.819791666666667,34.081354166666664,1022.9270833333334
I80,2015-10-26,17.8875,25.616875,1021.875
I80,2015-10-27,17.805208333333333,21.551666666666666,1031.3541666666667
I80,2015-10-28,17.336458333333333,20.490729166666668,1055.9375
I80,2015-10-29,16.959375,29.443125,1090.4166666666667
I80,2015-10-30,16.517708333333335,41.50479166666667,1128.0208333333333
I80,2015-10-31,16.485416666666666,42.889375,1158.75
I80,2015-11-01,16.7375,42.600208333333335,1171.5625
I80,2015-11-02,16.633333333333333,46.906979166666666,1163.0208333333333
I80,2015-11-03,15.438541666666667,46.4990625,1148.9583333333333
I80,2015-11-04,13.85,31.103854166666668,1139.8958333333333
I80,2015-11-05,12.734375,26.915625,1156.875
I80,2015-11-06,12.584375,22.4634375,1154.8958333333333
I80,2015-11-07,12.628125,19.598854166666666,1167.6041666666667
I80,2015-11-08,12.532291666666667,21.1128125,1168.8541666666667
I80,2015-11-09,11.873958333333334,22.884270833333332,1191.9791666666667
I80,2015-11-10,11.38695652173913,17.278260869565216,1153.0434782608695
I80,2016-06-23,25.66122448979592,31.532857142857143,854.5102040816327
I80,2016-06-24,24.758333333333333,29.8284375,868.3541666666666
I80,2016-06-25,25.485416666666666,29.185416666666665,889.6145833333334
I80,2016-06-26,26.241666666666667,22.260625,799.7395833333334
I80,2016-06-27,27.319791666666667,17.522083333333335,722.6875
I80,2016-06-28,27.9625,17.688020833333333,755.4791666666666
I80,2016-06-29,27.554166666666667,18.375,786.09375
I80,2016-06-30,27.154166666666665,18.127916666666668,787.59375
I80,2016-07-01,26.979166666666668,16.9990625,749.9479166666666
I80,2016-07-02,25.922916666666666,17.743020833333333,763.8229166666666
I80,2016-07-03,25.290625,18.6609375,790.7395833333334
I80,2016-07-04,24.432291666666668,19.815,812.4583333333334
I80,2016-07-05,23.580208333333335,21.6740625,844.7708333333334
I80,2016-07-06,23.078125,26.261979166666666,847.6770833333334
I80,2016-07-07,23.116666666666667,37.729375,853.9375
I80,2016-07-08,22.9,53.909479166666664,884.3541666666666
I80,2016-07-09,23.552083333333332,58.563541666666666,946.1666666666666
I80,2016-07-10,23.60625,70.73197916666666,932.3541666666666
I80,2016-07-11,24.675,46.91322916666667,824.625
I80,2016-07-12,24.622916666666665,39.81072916666667,873.1666666666666
I80,2016-07-13,25.4625,48.78375,911.4166666666666
I80,2016-07-14,26.405208333333334,36.8778125,876.3958333333334
I80,2016-07-15,27.196875,27.545729166666668,748.8333333333334
I80,2016-07-16,26.620833333333334,27.6065625,684.8958333333334
I80,2016-07-17,25.795833333333334,23.9975,628.6458333333334
I80,2016-07-18,24.955208333333335,24.624788732394364,614.1458333333334
I80,2016-07-19,24.595833333333335,21.856027397260274,593.9166666666666
I80,2016-07-20,24.791666666666668,25.002,598.125
I80,2016-07-21,24.734375,29.769540229885056,609.3333333333334
I80,2016-07-22,24.701075268817203,24.112093023255813,590.1827956989247
I80,2016-07-23,25.173958333333335,9.888229166666667,519.6041666666666
I80,2016-07-24,25.54375,9.873854166666666,482.59375
I80,2016-07-25,25.402083333333334,9.644166666666667,469.8333333333333
I80,2016-07-26,25.735416666666666,9.202291666666667,471.6145833333333
I80,2016-07-27,26.3125,8.644791666666666,474.6145833333333
I80,2016-07-28,26.363541666666666,8.699895833333333,476.2604166666667
I80,2016-07-29,25.945833333333333,8.785625,456.1770833333333
I80,2016-07-30,25.25625,8.4228125,383.3229166666667
I80,2016-07-31,24.453125,8.289791666666666,364.125
I80,2016-08-01,24.041666666666668,8.370425531914893,363.3333333333333
I80,2016-08-02,24.354166666666668,9.667708333333334,415.8854166666667
I80,2016-08-03,24.551041666666666,13.306063829787234,541.4479166666666
I80,2016-08-04,23.16875,18.010729166666668,741.8645833333334
I80,2016-08-05,22.273958333333333,23.902916666666666,967.1979166666666
I80,2016-08-06,22.377083333333335,22.253333333333334,838.2291666666666
I80,2016-08-07,22.366666666666667,20.972291666666667,890.9895833333334
I80,2016-08-08,23.041666666666668,22.7125,876.0104166666666
I80,2016-08-09,23.630208333333332,26.1328125,879.2395833333334
I80,2016-08-10,23.905208333333334,31.349583333333335,854.3333333333334
I80,2016-08-11,24.090625,25.73125,820.8020833333334
I80,2016-08-12,24.463541666666668,32.4640625,826.0208333333334
I80,2016-08-13,24.84375,29.514270833333335,816.4375
I80,2016-08-14,24.876041666666666,24.6021875,812.875
I80,2016-08-15,24.29375,24.118125,809.4270833333334
I80,2016-08-16,24.2125,23.675760869565217,720.6979166666666
I80,2016-08-17,24.147916666666667,22.56,717.8958333333334
I80,2016-08-18,24.18125,20.991666666666667,729.8854166666666
I80,2016-08-19,23.933333333333334,20.8190625,748.78125
I80,2016-08-20,23.561458333333334,19.39875,773.5208333333334
I80,2016-08-21,23.128125,20.731979166666665,798.5520833333334
I80,2016-08-22,22.821875,21.499791666666667,760.0104166666666
I80,2016-08-23,22.7,20.0078125,705.5625
I80,2016-08-24,22.84375,18.68840425531915,713.03125
I80,2016-08-25,22.780208333333334,15.908229166666667,766.0833333333334
I80,2016-08-26,22.294791666666665,13.76875,758.3020833333334
I80,2016-08-27,22.339583333333334,13.470416666666667,780.5520833333334
I80,2016-08-28,22.254166666666666,16.071666666666665,774.875
I80,2016-08-29,22.092708333333334,18.459375,769.875
I80,2016-08-30,22.279166666666665,15.9434375,794.1666666666666
I80,2016-08-31,22.790625,14.3740625,752.75
I80,2016-09-01,22.860416666666666,15.171063829787235,738.0520833333334
I80,2016-09-02,23.096875,20.997604166666665,753.3229166666666
I80,2016-09-03,22.925,34.5703125,794.9166666666666
I80,2016-09-04,21.807291666666668,23.6846875,793.0625
I80,2016-09-05,22.421875,33.78967032967033,749.625
I80,2016-09-06,22.59375,24.496875,738.4270833333334
I80,2016-09-07,23.009375,20.9809375,743.9583333333334
I80,2016-09-08,23.270833333333332,13.456145833333334,769.03125
I80,2016-09-09,23.122826086956522,12.858586956521739,813.4565217391304
I80,2016-09-10,22.96875,13.4278125,795.3333333333334
I80,2016-09-11,21.913541666666667,11.3746875,759.90625
I80,2016-09-12,20.820833333333333,10.891666666666667,724.7708333333334
I80,2016-09-13,20.165625,11.42375,679.2395833333334
I80,2016-09-14,20.697916666666668,12.509583333333333,733.4270833333334
I80,2016-09-15,21.145833333333332,12.460729166666667,755.6875
I80,2016-09-16,21.183333333333334,12.856354166666666,765.2708333333334
I80,2017-07-14,25.939583333333335,20.311770833333334,NA
I80,2017-07-15,26.608333333333334,23.754166666666666,NA
I80,2017-07-16,28.35,25.846041666666668,NA
I80,2017-07-17,28.147916666666667,24.15625,NA
I80,2017-07-18,26.004166666666666,24.5109375,NA
I80,2017-07-19,25.825,27.370833333333334,NA
I80,2017-07-20,25.566666666666666,19.7653125,NA
I80,2017-07-21,25.919791666666665,18.333020833333332,NA
I80,2017-07-22,26.252083333333335,24.587395833333332,NA
I80,2017-07-23,27.088541666666668,26.488958333333333,NA
I80,2017-07-24,26.258333333333333,24.479166666666668,NA
I80,2017-07-25,25.6625,20.436354166666668,NA
I80,2017-07-26,25.9125,17.282840909090908,669.1147540983607
I80,2017-07-27,26.312631578947368,16.589894736842105,689.8105263157895
I80,2017-07-28,26.577083333333334,15.1096875,721.53125
I80,2017-07-29,26.117708333333333,15.3059375,712.3645833333334
I80,2017-07-30,26.070833333333333,15.335833333333333,729.5729166666666
I80,2017-07-31,26.00625,17.540208333333332,746.8958333333334
I80,2017-08-01,26.2125,22.458229166666666,762.4479166666666
I80,2017-08-02,26.571875,23.245729166666667,792.5104166666666
I80,2017-08-03,26.973958333333332,20.514895833333334,798.4166666666666
I80,2017-08-04,26.270833333333332,20.247604166666665,787.8958333333334
I80,2017-08-05,25.594791666666666,20.582708333333333,714.5520833333334
I80,2017-08-06,25.138541666666665,20.56854166666667,658.3854166666666
I80,2017-08-07,24.790625,22.2178125,629.2083333333334
I80,2017-08-08,24.790625,20.8634375,616.5208333333334
I80,2017-08-09,24.663541666666667,17.883958333333332,608.7291666666666
I80,2017-08-10,24.684375,16.3053125,638.5625
I80,2017-08-11,25.223958333333332,14.47875,645.5104166666666
I80,2017-08-12,25.378125,14.312083333333334,642.1041666666666
I80,2017-08-13,24.608333333333334,14.9434375,653.4166666666666
I80,2017-08-14,23.940625,23.2278125,621.7708333333334
I80,2017-08-15,23.434375,24.31875,599.4583333333334
I80,2017-08-16,23.592708333333334,19.134895833333335,625.3229166666666
I80,2017-08-17,24.315625,17.433020833333334,688.5833333333334
I80,2017-08-18,24.485416666666666,20.022395833333334,733.3958333333334
I80,2017-08-19,24.633333333333333,23.876666666666665,689.8958333333334
I80,2017-08-20,24.369791666666668,27.876875,651.8229166666666
I80,2017-08-21,23.99375,31.279791666666668,670.2708333333334
I80,2017-08-22,23.915730337078653,30.06247191011236,679.2921348314607
I80,2017-08-23,24.611458333333335,31.828541666666666,697.3020833333334
I80,2017-08-24,24.132291666666667,26.788333333333334,706.34375
I80,2017-08-25,24.083333333333332,29.036458333333332,698.5416666666666
I80,2017-08-26,25.126041666666666,27.785625,668.71875
I80,2017-08-27,26.327083333333334,18.808541666666667,647.90625
I80,2017-08-28,26.840625,14.297395833333333,637.84375
I80,2017-08-29,26.517708333333335,14.8984375,618.6354166666666
I80,2017-08-30,25.297916666666666,17.721875,649.25
I80,2017-08-31,25.141666666666666,18.380729166666665,661.28125
I80,2017-09-01,25.529166666666665,15.182291666666666,652.0208333333334
I80,2017-09-02,26.508333333333333,17.269270833333334,598.1145833333334
I80,2017-09-03,27.109375,16.655833333333334,529.125
I80,2017-09-04,25.5,15.121145833333333,625.5625
I80,2017-09-05,25.557291666666668,13.2615625,631.96875
I80,2017-09-06,26.003125,12.255729166666667,704.7916666666666
I80,2017-09-07,24.614583333333332,12.813645833333334,776.6875
I80,2017-09-08,24.604166666666668,13.979895833333334,682.7395833333334
I80,2017-09-09,24.754166666666666,13.083229166666667,692.2604166666666
I80,2017-09-10,25.292708333333334,12.083125,609.2291666666666
I80,2017-09-11,25.786458333333332,13.113645833333333,666.8333333333334
I80,2017-09-12,25.698958333333334,15.247708333333334,666.6875
I80,2017-09-13,24.897916666666667,10.465416666666666,721.8541666666666
I80,2017-09-14,23.595833333333335,11.036458333333334,725.2604166666666
I80,2017-09-15,22.751041666666666,10.799895833333334,725.6666666666666
I80,2017-09-16,22.809375,11.407368421052631,722.375
I80,2017-09-17,22.540625,13.094375,760
I80,2017-09-18,21.76875,10.6365625,807.1770833333334
I80,2017-09-19,21.105208333333334,10.920937499999999,854.6666666666666
I80,2017-09-20,20.905208333333334,16.409895833333334,858.6875
I80,2017-09-21,19.522916666666667,12.19,876.0625
I80,2017-09-22,18.873958333333334,12.106458333333332,903.2395833333334
I80,2017-09-23,18.326041666666665,17.183125,924.3125
I80,2017-09-24,18.092708333333334,13.231666666666667,1009.6666666666666
I80,2017-09-25,18.536458333333332,12.469791666666666,1026.2708333333333
I80,2017-09-26,19.334375,13.179479166666667,1057.90625
I80,2017-09-27,19.864583333333332,13.93875,1091.7708333333333
I80,2017-09-28,20.73125,15.174270833333333,1111.3541666666667
I80,2017-09-29,20.295833333333334,16.811666666666667,1081.1458333333333
I80,2017-09-30,19.607291666666665,14.0390625,1033.6770833333333
I80,2017-10-01,19.06875,11.439791666666666,992.3333333333334
I80,2017-10-02,16.6625,15.836041666666667,904.3333333333334
