StationCode,Date,Flow
RD22,2015-10-30,5.255520833333334
RD22,2015-10-31,5.905208333333333
RD22,2015-11-01,6.2421875
RD22,2015-11-02,7.331458333333333
RD22,2015-11-03,6.9103125
RD22,2015-11-04,6.016354166666667
RD22,2015-11-05,5.3153125
RD22,2015-11-06,5.564895833333333
RD22,2015-11-07,5.742708333333334
RD22,2015-11-08,6.2184375
RD22,2015-11-09,6.7478125
RD22,2015-11-10,7.327916666666667
RD22,2015-11-11,8.389791666666667
RD22,2015-11-12,9.2715625
RD22,2015-11-13,9.950624999999999
RD22,2015-11-14,10.206770833333334
RD22,2015-11-15,11.44375
RD22,2015-11-16,11.989583333333334
RD22,2016-05-29,71.92291666666667
RD22,2016-05-30,57.932291666666664
RD22,2016-05-31,49.15833333333333
RD22,2016-06-01,46.68020833333333
RD22,2016-06-02,44.06666666666666
RD22,2016-06-03,42.26979166666666
RD22,2016-06-04,42.69479166666667
RD22,2016-06-05,45.63645833333333
RD22,2016-06-06,49.69375
RD22,2016-06-07,52.802083333333336
RD22,2016-06-08,53.78333333333333
RD22,2016-06-09,55.39270833333333
RD22,2016-06-10,72.68125
RD22,2016-06-11,84.35520833333334
RD22,2016-06-12,92.36875
RD22,2016-06-13,97.20416666666667
RD22,2016-06-14,85.10625
RD22,2016-06-15,66.56354166666667
RD22,2016-06-16,53.265625
RD22,2016-06-17,46.68541666666667
RD22,2016-06-18,44.29479166666667
RD22,2016-06-19,49.190625
RD22,2016-06-20,68.496875
RD22,2016-06-21,89.609375
RD22,2016-06-22,99.52708333333334
RD22,2016-06-23,93.84479166666667
RD22,2016-06-24,86.45625
RD22,2016-06-25,69.38020833333333
RD22,2016-06-26,64.58333333333333
RD22,2016-06-27,56.079166666666666
RD22,2016-06-28,47.608333333333334
RD22,2016-06-29,41.76979166666667
RD22,2016-06-30,39.840625
RD22,2016-07-01,39.229166666666664
RD22,2016-07-02,33.921875
RD22,2016-07-03,27.941666666666666
RD22,2016-07-04,23.979166666666668
RD22,2016-07-05,24.786458333333336
RD22,2016-07-06,32.58315789473684
RD22,2016-07-07,39.07083333333333
RD22,2016-07-08,41.859375
RD22,2016-07-09,44.73020833333334
RD22,2016-07-10,46.588541666666664
RD22,2016-07-11,51.28333333333333
RD22,2016-07-12,57.18958333333333
RD22,2016-07-13,87.09583333333333
RD22,2016-07-14,212.79166666666666
RD22,2016-07-15,285.75
RD22,2016-07-16,319.09375
RD22,2016-07-17,377.0104166666667
RD22,2016-07-18,392.7395833333333
RD22,2016-07-19,418.7395833333333
RD22,2016-07-20,451.7291666666667
RD22,2016-07-21,448.875
RD22,2016-07-22,451.21875
RD22,2016-07-23,562.34375
RD22,2016-07-24,592.75
RD22,2016-07-25,621.0416666666666
RD22,2016-07-26,591.1145833333334
RD22,2016-07-27,575.5
RD22,2016-07-28,521.5208333333334
RD22,2016-07-29,327.8541666666667
RD22,2016-07-30,187.10416666666666
RD22,2016-07-31,168.48958333333334
RD22,2016-08-01,139.51458333333332
RD22,2016-08-02,34.55789473684211
RD22,2016-08-03,29.555208333333333
RD22,2016-08-04,30.009375
RD22,2016-08-05,31.190625
RD22,2016-08-06,32.240625
RD22,2016-08-07,33.540625
RD22,2016-08-08,40.35208333333333
RD22,2016-08-09,48.583333333333336
RD22,2016-08-10,53.791666666666664
RD22,2016-08-11,51.723958333333336
RD22,2016-08-12,51.009375
RD22,2016-08-13,49.734375
RD22,2016-08-14,47.80520833333333
RD22,2016-08-15,46.3375
RD22,2016-08-16,43.702083333333334
RD22,2016-08-17,41.0125
RD22,2016-08-18,39.871875
RD22,2016-08-19,39.54375
RD22,2016-08-20,37.328125
RD22,2016-08-21,36.425
RD22,2016-08-22,37.80520833333333
RD22,2016-08-23,39.996875
RD22,2016-08-24,42.69583333333333
RD22,2016-08-25,44.119791666666664
RD22,2016-08-26,48.03854166666667
RD22,2016-08-27,42.61770833333333
RD22,2016-08-28,37.121875
RD22,2016-08-29,32.911458333333336
RD22,2016-08-30,30.40625
RD22,2016-08-31,30.691304347826087
RD22,2016-09-01,31.28125
RD22,2016-09-02,32.33020833333333
RD22,2016-09-03,35.225
RD22,2016-09-04,36.634375
RD22,2016-09-05,37.168749999999996
RD22,2016-09-06,39.026041666666664
RD22,2016-09-07,38.141666666666666
RD22,2016-09-08,39.389583333333334
RD22,2016-09-09,41.891666666666666
RD22,2016-09-10,49.746875
RD22,2016-09-11,44.255208333333336
RD22,2016-09-12,41.2875
RD22,2016-09-13,38.9
RD22,2016-09-14,36.803125
RD22,2016-09-15,35.203125
RD22,2016-09-16,46.28541666666667
RD22,2017-07-14,27.128125
RD22,2017-07-15,26.70625
RD22,2017-07-16,26.092708333333334
RD22,2017-07-17,26.942708333333332
RD22,2017-07-18,25.855208333333334
RD22,2017-07-19,26.29375
RD22,2017-07-20,27.278125
RD22,2017-07-21,27.01770833333333
RD22,2017-07-22,25.535416666666666
RD22,2017-07-23,24.772916666666667
RD22,2017-07-24,24.010416666666668
RD22,2017-07-25,24.413541666666667
RD22,2017-07-26,25.402083333333334
RD22,2017-07-27,25.40833333333333
RD22,2017-07-28,25.103125
RD22,2017-07-29,25.28333333333333
RD22,2017-07-30,24.733333333333334
RD22,2017-07-31,24.115625
RD22,2017-08-01,23.102083333333333
RD22,2017-08-02,23.946875
RD22,2017-08-03,24.897916666666667
RD22,2017-08-04,26.778125
RD22,2017-08-05,25.016666666666666
RD22,2017-08-06,24.727083333333333
RD22,2017-08-07,23.113541666666666
RD22,2017-08-08,22.275
RD22,2017-08-09,21.348958333333332
RD22,2017-08-10,21.221875
RD22,2017-08-11,21.059375
RD22,2017-08-12,21.746875
RD22,2017-08-13,20.806250000000002
RD22,2017-08-14,19.086458333333333
RD22,2017-08-15,19.02916666666667
RD22,2017-08-16,17.6875
RD22,2017-08-17,16.5
RD22,2017-08-18,16.00208333333333
RD22,2017-08-19,17.5125
RD22,2017-08-20,18.858333333333334
RD22,2017-08-21,16.753125
RD22,2017-08-22,17.157291666666666
RD22,2017-08-23,16.820833333333333
RD22,2017-08-24,16.39270833333333
RD22,2017-08-25,16.39375
RD22,2017-08-26,17.555208333333333
RD22,2017-08-27,16.865625
RD22,2017-08-28,16.183333333333334
RD22,2017-08-29,16.19375
RD22,2017-08-30,15.990625
RD22,2017-08-31,16.165625
RD22,2017-09-01,26.509375
RD22,2017-09-02,15.703125
RD22,2017-09-03,15.164583333333333
RD22,2017-09-04,14.572916666666666
RD22,2017-09-05,16.438541666666666
RD22,2017-09-06,17.305208333333333
RD22,2017-09-07,15.998958333333334
RD22,2017-09-08,16.258695652173913
RD22,2017-09-09,19.4
RD22,2017-09-10,20.45
RD22,2017-09-11,21
RD22,2017-09-12,20.4
RD22,2017-09-13,20.700000000000003
RD22,2017-09-14,20.975
RD22,2017-09-15,15.636986301369863
RD22,2017-09-16,13.161764705882353
RD22,2017-09-17,17.4125
RD22,2017-09-18,18.7375
RD22,2017-09-19,14.673239436619719
RD22,2017-09-20,13.095833333333333
RD22,2017-09-21,13.121875
RD22,2017-09-22,14.921875
RD22,2017-09-23,13.941666666666666
RD22,2017-09-24,13.30625
RD22,2017-09-25,12.752083333333333
RD22,2017-09-26,12.266666666666666
RD22,2017-09-27,11.977083333333333
RD22,2017-09-28,12.1125
RD22,2017-09-29,11.634375
RD22,2017-09-30,10.054895833333333
RD22,2017-10-01,8.7575
RD22,2017-10-02,8.347916666666666
RD22,2017-10-03,8.267916666666666
RD22,2017-10-04,8.35625
RD22,2017-10-05,7.592604166666667
RD22,2017-10-06,6.90875
RD22,2017-10-07,6.343020833333333
RD22,2017-10-08,5.6814583333333335
RD22,2017-10-09,5.171875
RD22,2017-10-10,4.953125
RD22,2017-10-11,4.556354166666667
RD22,2017-10-12,4.706875
RD22,2017-10-13,5.105416666666667
RD22,2017-10-14,5.143020833333333
RD22,2017-10-15,5.71
RD22,2017-10-16,6.663854166666667
RD22,2017-10-17,8.184270833333333
RD22,2017-10-18,10.621041666666667
RD22,2017-10-19,11.672916666666667
RD22,2017-10-20,13.011458333333334
RD22,2017-10-21,14.073958333333334
RD22,2017-10-22,13.022916666666667
RD22,2017-10-23,10.879375
RD22,2017-10-24,7.843125
RD22,2017-10-25,5.715729166666667
RD22,2017-10-26,4.630833333333333
RD22,2017-10-27,4.323541666666666
RD22,2017-10-28,3.7441666666666666
RD22,2017-10-29,3.300625
RD22,2017-10-30,3.3913541666666664
RD22,2017-10-31,6.055416666666667
RD22,2017-11-01,11.312604166666667
RD22,2017-11-02,17.196875000000002
RD22,2017-11-03,20.377083333333335
RD22,2018-07-13,18.152083333333334
RD22,2018-07-14,21.054166666666667
RD22,2018-07-15,22.99473684210526
RD22,2018-07-16,22.697916666666668
RD22,2018-07-17,23.509375
RD22,2018-07-18,25.627368421052633
RD22,2018-07-19,47.03157894736842
RD22,2018-07-20,49.639583333333334
RD22,2018-07-21,47.478125
RD22,2018-07-22,45.485416666666666
RD22,2018-07-23,55.44105263157895
RD22,2018-07-24,52.809375
RD22,2018-07-25,50.16808510638298
RD22,2018-07-26,49.532978723404256
RD22,2018-07-27,45.36145833333333
RD22,2018-07-28,33.546875
RD22,2018-07-29,24.371875
RD22,2018-07-30,20.263541666666665
RD22,2018-07-31,23.657291666666666
RD22,2018-08-01,28.948958333333334
RD22,2018-08-02,35.42916666666667
RD22,2018-08-03,36.84791666666667
RD22,2018-08-04,35.790625000000006
RD22,2018-08-05,35.81458333333333
RD22,2018-08-06,38.610416666666666
RD22,2018-08-07,43.028125
RD22,2018-08-08,45.228125
RD22,2018-08-09,48.072916666666664
RD22,2018-08-10,51.197916666666664
RD22,2018-08-11,52.99263157894737
RD22,2018-08-12,58.75263157894737
RD22,2018-08-13,61.8
RD22,2018-08-14,62.86875
RD22,2018-08-15,58.364583333333336
RD22,2018-08-16,53.56666666666667
RD22,2018-08-17,47.25729166666667
RD22,2018-08-18,43.53541666666666
RD22,2018-08-19,40.02395833333333
RD22,2018-08-20,36.109375
RD22,2018-08-21,33.041666666666664
RD22,2018-08-22,33.516666666666666
RD22,2018-08-23,33.641666666666666
RD22,2018-08-24,38.809375
RD22,2018-08-25,52.921875
RD22,2018-08-26,47.234375
RD22,2018-08-27,95.70416666666667
RD22,2018-08-28,353.71875
RD22,2018-08-29,390.9166666666667
RD22,2018-08-30,413.8333333333333
RD22,2018-08-31,433.6145833333333
RD22,2018-09-01,407.7395833333333
RD22,2018-09-02,387.8645833333333
RD22,2018-09-03,356.625
RD22,2018-09-04,359.1041666666667
RD22,2018-09-05,489.2083333333333
RD22,2018-09-06,556.5625
RD22,2018-09-07,562.5729166666666
RD22,2018-09-08,532.3125
RD22,2018-09-09,471.3645833333333
RD22,2018-09-10,458.15625
RD22,2018-09-11,458.1458333333333
RD22,2018-09-12,499.2604166666667
RD22,2018-09-13,516.6145833333334
RD22,2018-09-14,520.1458333333334
RD22,2018-09-15,601.4270833333334
RD22,2018-09-16,600.0625
RD22,2018-09-17,518.5
RD22,2018-09-18,492.9270833333333
RD22,2018-09-19,446.875
RD22,2018-09-20,384.625
RD22,2018-09-21,316.71875
RD22,2018-09-22,241.41666666666666
RD22,2018-09-23,182.23958333333334
RD22,2018-09-24,159.22916666666666
RD22,2018-09-25,93.134375
RD22,2018-09-26,21.717708333333334
RD22,2018-09-27,54.16875
RD22,2018-09-28,68.628125
RD22,2018-09-29,52.503125
RD22,2018-09-30,42.121875
RD22,2018-10-01,32.454166666666666
RD22,2018-10-02,24.998958333333334
RD22,2018-10-03,22.590625
RD22,2018-10-04,21.260416666666668
RD22,2018-10-05,17.446875000000002
RD22,2018-10-06,15.208333333333334
RD22,2018-10-07,15.772916666666667
RD22,2018-10-08,17.438541666666666
RD22,2018-10-09,16.838541666666668
RD22,2018-10-10,14.125
RD22,2018-10-11,13.206249999999999
RD22,2018-10-12,12.558333333333334
RD22,2018-10-13,11.402083333333334
RD22,2018-10-14,10.576770833333333
RD22,2018-10-15,9.5590625
RD22,2018-10-16,9.1903125
RD22,2018-10-17,10.101770833333333
RD22,2018-10-18,11.308333333333334
RD22,2018-10-19,11.328125
RD22,2018-10-20,11.769791666666666
RD22,2018-10-21,11.6625
RD22,2018-10-22,10.182291666666666
RD22,2018-10-23,7.991145833333333
RD22,2018-10-24,6.390729166666667
RD22,2018-10-25,5.14
RD22,2018-10-26,4.7448958333333335
RD22,2018-10-27,4.6934375
RD22,2018-10-28,4.467395833333334
RD22,2018-10-29,4.1090625
RD22,2018-10-30,4.025104166666667
RD22,2018-10-31,4.574583333333333
RD22,2018-11-01,7.708645833333334
RD22,2018-11-02,6.853229166666667
RD22,2018-11-03,5.788645833333334
RD22,2018-11-04,5.88125
RD22,2018-11-05,6.530104166666667
RD22,2018-11-06,7.465
RD22,2018-11-07,7.297916666666667
RD22,2018-11-08,6.2446875
RD22,2018-11-09,6.191578947368421
RD22,2018-11-10,5.607916666666666
RD22,2018-11-11,4.851458333333333
RD22,2019-07-11,20.371875
RD22,2019-07-12,22.48645833333333
RD22,2019-07-13,21.307291666666668
RD22,2019-07-14,20.625
RD22,2019-07-15,23.744791666666668
RD22,2019-07-16,36.0125
RD22,2019-07-17,38.41354166666667
RD22,2019-07-18,36.240625
RD22,2019-07-19,25.079166666666666
RD22,2019-07-20,24.198958333333334
RD22,2019-07-21,20.288541666666667
RD22,2019-07-22,20.471875
RD22,2019-07-23,15.970833333333333
RD22,2019-07-24,16.675
RD22,2019-07-25,15.725
RD22,2019-07-26,18.126041666666666
RD22,2019-07-27,21.590625
RD22,2019-07-28,20.089583333333334
RD22,2019-07-29,23
RD22,2019-07-30,20.326041666666665
RD22,2019-07-31,17.303125
RD22,2019-08-01,15.866666666666667
RD22,2019-08-02,16.996875
RD22,2019-08-03,17.28125
RD22,2019-08-04,17.596875
RD22,2019-08-05,18.317708333333332
RD22,2019-08-06,16.717708333333334
RD22,2019-08-07,14.176041666666666
RD22,2019-08-08,15.928125
RD22,2019-08-09,23.78333333333333
RD22,2019-08-10,24
RD22,2019-08-11,19.79375
RD22,2019-08-12,16.365625
RD22,2019-08-13,18.140625
RD22,2019-08-14,19.960416666666667
RD22,2019-08-15,18.426041666666666
RD22,2019-08-16,16.349333333333334
RD22,2019-08-17,16.077173913043477
RD22,2019-08-18,16.33125
RD22,2019-08-19,15.897916666666667
RD22,2019-08-20,18.261458333333334
RD22,2019-08-21,21.023958333333333
RD22,2019-08-22,17.990625
RD22,2019-08-23,17.777083333333334
RD22,2019-08-24,20.921875
RD22,2019-08-25,21.934375
RD22,2019-08-26,72.01041666666667
RD22,2019-08-27,263.71875
RD22,2019-08-28,437.5520833333333
RD22,2019-08-29,602.6979166666666
RD22,2019-08-30,621.5729166666666
RD22,2019-08-31,603.1354166666666
RD22,2019-09-01,598.8645833333334
RD22,2019-09-02,586.9166666666666
RD22,2019-09-03,599.3541666666666
RD22,2019-09-04,677.7395833333334
RD22,2019-09-05,722.8020833333334
RD22,2019-09-06,750.53125
RD22,2019-09-07,680.6041666666666
RD22,2019-09-08,714.0729166666666
RD22,2019-09-09,688.15625
RD22,2019-09-10,675.7916666666666
RD22,2019-09-11,704.75
RD22,2019-09-12,714.8229166666666
RD22,2019-09-13,715.8645833333334
RD22,2019-09-14,694.7604166666666
RD22,2019-09-15,647.71875
RD22,2019-09-16,621.2395833333334
RD22,2019-09-17,605.9479166666666
RD22,2019-09-18,662.7708333333334
RD22,2019-09-19,559.90625
RD22,2019-09-20,291.59375
RD22,2019-09-21,87.53125
RD22,2019-09-22,65.49791666666667
RD22,2019-09-23,49.48020833333333
RD22,2019-09-24,41.028125
RD22,2019-09-25,67.16041666666666
RD22,2019-09-26,56.833333333333336
RD22,2019-09-27,53.228125
RD22,2019-09-28,48.575
RD22,2019-09-29,46.271875
RD22,2019-09-30,47.717708333333334
RD22,2019-10-01,42.02916666666667
RD22,2019-10-02,27.240625
RD22,2019-10-03,26.40625
RD22,2019-10-04,27.841666666666665
RD22,2019-10-05,44.003125000000004
RD22,2019-10-06,42.63125
RD22,2019-10-07,26.81458333333333
RD22,2019-10-08,23.389583333333334
RD22,2019-10-09,29.896875
RD22,2019-10-10,38.275
RD22,2019-10-11,19.094791666666666
RD22,2019-10-12,15.029166666666667
RD22,2019-10-13,11.8125
RD22,2019-10-14,11.378125
RD22,2019-10-15,10.79375
RD22,2019-10-16,10.786458333333334
RD22,2019-10-17,12.0625
RD22,2019-10-18,11.661458333333334
RD22,2019-10-19,11.307291666666666
RD22,2019-10-20,10.722916666666666
RD22,2019-10-21,10.152083333333334
RD22,2019-10-22,9.691666666666666
RD22,2019-10-23,9.391145833333333
RD22,2019-10-24,9.026145833333333
RD22,2019-10-25,9.043333333333333
RD22,2019-10-26,10.075520833333332
RD22,2019-10-27,9.67875
RD22,2019-10-28,9.722916666666666
RD22,2019-10-29,9.760937499999999
RD22,2019-10-30,9.5625
RD22,2019-10-31,9.859375
RD22,2019-11-01,11.367708333333333
RD22,2019-11-02,11.685416666666667
RD22,2019-11-03,10.685416666666667
RD22,2019-11-04,10.64375
RD22,2019-11-05,10.265625
RD22,2019-11-06,10.106770833333332
RVB,2013-07-07,9072.083333333334
RVB,2013-07-08,10245
RVB,2013-07-09,9356.25
RVB,2013-07-10,8309.583333333334
RVB,2013-07-11,9752.916666666666
RVB,2013-07-12,10470.833333333334
RVB,2013-07-13,9905
RVB,2013-07-14,9338.333333333334
RVB,2013-07-15,9463.333333333334
RVB,2013-07-16,10571.25
RVB,2013-07-17,10027.5
RVB,2013-07-18,7741.666666666667
RVB,2013-07-19,7334.166666666667
RVB,2013-07-20,7480.416666666667
RVB,2013-07-21,8302.5
RVB,2013-07-22,10455.833333333334
RVB,2013-07-23,10381.25
RVB,2013-07-24,9432.5
RVB,2013-07-25,9355
RVB,2013-07-26,10178.75
RVB,2013-07-27,10165.416666666666
RVB,2013-07-28,9925
RVB,2013-07-29,10708.333333333334
RVB,2013-07-30,10668.75
RVB,2013-07-31,9639.583333333334
RVB,2013-08-01,10362.5
RVB,2013-08-02,9040
RVB,2013-08-03,9607.916666666666
RVB,2013-08-04,11170.833333333334
RVB,2013-08-05,9715.416666666666
RVB,2013-08-06,9264.166666666666
RVB,2013-08-07,10335.416666666666
RVB,2013-08-08,9132.916666666666
RVB,2013-08-09,8688.333333333334
RVB,2013-08-10,9712.916666666666
RVB,2013-08-11,9581.666666666666
RVB,2013-08-12,9846.666666666666
RVB,2013-08-13,9917.083333333334
RVB,2013-08-14,8667.5
RVB,2013-08-15,8629.583333333334
RVB,2013-08-16,9275.416666666666
RVB,2013-08-17,9358.333333333334
RVB,2013-08-18,8889.583333333334
RVB,2013-08-19,7847.916666666667
RVB,2013-08-20,8497.916666666666
RVB,2013-08-21,10910.416666666666
RVB,2013-08-22,11266.666666666666
RVB,2013-08-23,10725
RVB,2013-08-24,10554.166666666666
RVB,2013-08-25,11762.5
RVB,2013-08-26,11662.5
RVB,2013-08-27,10529.166666666666
RVB,2013-08-28,10745.833333333334
RVB,2013-08-29,11320.833333333334
RVB,2013-08-30,9964.583333333334
RVB,2013-08-31,8599.583333333334
RVB,2013-09-01,9518.75
RVB,2013-09-02,9793.333333333334
RVB,2013-09-03,9302.5
RVB,2013-09-04,8947.916666666666
RVB,2013-09-05,9227.916666666666
RVB,2013-09-06,9573.75
RVB,2013-09-07,7615.833333333333
RVB,2013-09-08,7742.5
RVB,2013-09-09,7726.25
RVB,2013-09-10,7807.083333333333
RVB,2013-09-11,10843.333333333334
RVB,2013-09-12,9367.916666666666
RVB,2013-09-13,7732.916666666667
RVB,2013-09-14,7475.416666666667
RVB,2013-09-15,7924.166666666667
RVB,2013-09-16,7324.166666666667
RVB,2013-09-17,7667.5
RVB,2013-09-18,7262.083333333333
RVB,2013-09-19,5140
RVB,2013-09-20,5081.25
RVB,2013-09-21,6821.666666666667
RVB,2013-09-22,7255.416666666667
RVB,2013-09-23,6501.25
RVB,2013-09-24,6070
RVB,2013-09-25,8171.25
RVB,2013-09-26,8457.5
RVB,2013-09-27,6956.25
RVB,2013-09-28,6102.083333333333
RVB,2013-09-29,6058.333333333333
RVB,2013-09-30,5648.333333333333
RVB,2013-10-01,5876.25
RVB,2013-10-02,5831.25
RVB,2013-10-03,6344.166666666667
RVB,2013-10-04,4075.4166666666665
RVB,2013-10-05,3631.25
RVB,2013-10-06,3620.4166666666665
RVB,2013-10-07,3250.4166666666665
RVB,2013-10-08,3603.3333333333335
RVB,2013-10-09,5227.083333333333
RVB,2013-10-10,6416.666666666667
RVB,2013-10-11,5732.5
RVB,2013-10-12,4829.583333333333
RVB,2013-10-13,5497.5
RVB,2013-10-14,4684.166666666667
RVB,2013-10-15,3196.25
RVB,2013-10-16,3230.4166666666665
RVB,2013-10-17,3199.1666666666665
RVB,2013-10-18,3868.75
RVB,2013-10-19,3717.5
RVB,2013-10-20,3546.25
RVB,2013-10-21,4869.166666666667
RVB,2013-10-22,5501.666666666667
RVB,2013-10-23,5245.833333333333
RVB,2013-10-24,7901.666666666667
RVB,2013-10-25,8630.416666666666
RVB,2013-10-26,5400
RVB,2013-10-27,3481.25
RVB,2013-10-28,9175.416666666666
RVB,2013-10-29,8530.833333333334
RVB,2013-10-30,6827.5
RVB,2013-10-31,5452.916666666667
RVB,2013-11-01,4031.6666666666665
RVB,2013-11-02,3952.9166666666665
RVB,2013-11-03,5426.25
RVB,2013-11-04,6041.666666666667
RVB,2013-11-05,7105.416666666667
RVB,2013-11-06,7073.333333333333
RVB,2013-11-07,6175.833333333333
RVB,2013-11-08,6077.916666666667
RVB,2013-11-09,5213.333333333333
RVB,2013-11-10,5112.916666666667
RVB,2013-11-11,5993.75
RVB,2013-11-12,6025.833333333333
RVB,2013-11-13,4874.166666666667
RVB,2013-11-14,4077.0833333333335
RVB,2013-11-15,4575.416666666667
RVB,2013-11-16,5191.666666666667
RVB,2013-11-17,5736.666666666667
RVB,2014-07-25,4046.25
RVB,2014-07-26,4208.75
RVB,2014-07-27,4434.583333333333
RVB,2014-07-28,4607.5
RVB,2014-07-29,5125.416666666667
RVB,2014-07-30,5165.416666666667
RVB,2014-07-31,4950.416666666667
RVB,2014-08-01,4131.25
RVB,2014-08-02,4473.333333333333
RVB,2014-08-03,4538.333333333333
RVB,2014-08-04,4384.166666666667
RVB,2014-08-05,4839.583333333333
RVB,2014-08-06,3072.0833333333335
RVB,2014-08-07,3747.9166666666665
RVB,2014-08-08,5050
RVB,2014-08-09,5189.166666666667
RVB,2014-08-10,6192.5
RVB,2014-08-11,4740
RVB,2014-08-12,4691.25
RVB,2014-08-13,5660.833333333333
RVB,2014-08-14,5245
RVB,2014-08-15,4263.75
RVB,2014-08-16,3459.1666666666665
RVB,2014-08-17,3271.25
RVB,2014-08-18,3279.5833333333335
RVB,2014-08-19,3780.8333333333335
RVB,2014-08-20,5190.833333333333
RVB,2014-08-21,5073.333333333333
RVB,2014-08-22,3618.3333333333335
RVB,2014-08-23,3915.8333333333335
RVB,2014-08-24,3754.5833333333335
RVB,2014-08-25,6033.333333333333
RVB,2014-08-26,6480.416666666667
RVB,2014-08-27,5642.916666666667
RVB,2014-08-28,5007.916666666667
RVB,2014-08-29,5335.416666666667
RVB,2014-08-30,5232.916666666667
RVB,2014-08-31,5769.166666666667
RVB,2014-09-01,4476.666666666667
RVB,2014-09-02,3340
RVB,2014-09-03,3883.3333333333335
RVB,2014-09-04,3934.5833333333335
RVB,2014-09-05,5547.916666666667
RVB,2014-09-06,5600.833333333333
RVB,2014-09-07,4288.75
RVB,2014-09-08,4615.833333333333
RVB,2014-09-09,5709.583333333333
RVB,2014-09-10,4702.083333333333
RVB,2014-09-11,5071.25
RVB,2014-09-12,4969.166666666667
RVB,2014-09-13,4462.916666666667
RVB,2014-09-14,5076.25
RVB,2014-09-15,5112.5
RVB,2014-09-16,5071.666666666667
RVB,2014-09-17,4459.166666666667
RVB,2014-09-18,5775.833333333333
RVB,2014-09-19,4891.666666666667
RVB,2014-09-20,3503.3333333333335
RVB,2014-09-21,5225
RVB,2014-09-22,6157.916666666667
RVB,2014-09-23,4804.583333333333
RVB,2014-09-24,4761.25
RVB,2014-09-25,5823.333333333333
RVB,2014-09-26,4640
RVB,2014-09-27,4179.166666666667
RVB,2014-09-28,4679.166666666667
RVB,2014-09-29,3820.4166666666665
RVB,2014-09-30,4461.666666666667
RVB,2014-10-01,4482.083333333333
RVB,2014-10-02,4467.916666666667
RVB,2014-10-03,4171.25
RVB,2014-10-04,3509.1666666666665
RVB,2014-10-05,4003.3333333333335
RVB,2014-10-06,3800.4166666666665
RVB,2014-10-07,3269.5833333333335
RVB,2014-10-08,3831.6666666666665
RVB,2014-10-09,4499.583333333333
RVB,2014-10-10,5405.833333333333
RVB,2014-10-11,5761.25
RVB,2014-10-12,5079.166666666667
RVB,2014-10-13,1902.0833333333333
RVB,2014-10-14,2620
RVB,2014-10-15,5328.75
RVB,2014-10-16,3964.5833333333335
RVB,2014-10-17,4490
RVB,2014-10-18,3491.6666666666665
RVB,2014-10-19,3724.1666666666665
RVB,2014-10-20,5903.333333333333
RVB,2014-10-21,5439.583333333333
RVB,2014-10-22,4436.666666666667
RVB,2014-10-23,4462.5
RVB,2014-10-24,2649.1666666666665
RVB,2014-10-25,3254.5833333333335
RVB,2014-10-26,6788.75
RVB,2014-10-27,6167.5
RVB,2014-10-28,6247.083333333333
RVB,2014-10-29,6160
RVB,2014-10-30,4048.3333333333335
RVB,2014-10-31,4411.666666666667
RVB,2014-11-01,6820
RVB,2014-11-02,7694.583333333333
RVB,2014-11-03,7487.5
RVB,2014-11-04,7326.25
RVB,2014-11-05,5422.916666666667
RVB,2014-11-06,5056.666666666667
RVB,2014-11-07,4957.5
RVB,2014-11-08,4827.083333333333
RVB,2015-07-06,6391.25
RVB,2015-07-07,5021.666666666667
RVB,2015-07-08,4848.75
RVB,2015-07-09,5352.916666666667
RVB,2015-07-10,3726.6666666666665
RVB,2015-07-11,3224.1666666666665
RVB,2015-07-12,4000.4166666666665
RVB,2015-07-13,3297.5
RVB,2015-07-14,2887.5
RVB,2015-07-15,2522.5
RVB,2015-07-16,2967.9166666666665
RVB,2015-07-17,3394.5833333333335
RVB,2015-07-18,5822.916666666667
RVB,2015-07-19,7136.666666666667
RVB,2015-07-20,4447.916666666667
RVB,2015-07-21,5181.25
RVB,2015-07-22,7242.5
RVB,2015-07-23,8455
RVB,2015-07-24,5985.416666666667
RVB,2015-07-25,2285.4166666666665
RVB,2015-07-26,2367.0833333333335
RVB,2015-07-27,4009.5833333333335
RVB,2015-07-28,3300.4166666666665
RVB,2015-07-29,1855.8333333333333
RVB,2015-07-30,3162.0833333333335
RVB,2015-07-31,3020
RVB,2015-08-01,3350
RVB,2015-08-02,3272.9166666666665
RVB,2015-08-03,4338.333333333333
RVB,2015-08-04,6661.25
RVB,2015-08-05,6719.583333333333
RVB,2015-08-06,4423.333333333333
RVB,2015-08-07,3265
RVB,2015-08-08,3547.0833333333335
RVB,2015-08-09,3252.9166666666665
RVB,2015-08-10,3308.75
RVB,2015-08-11,5287.5
RVB,2015-08-12,5885.833333333333
RVB,2015-08-13,5255
RVB,2015-08-14,5679.583333333333
RVB,2015-08-15,4470
RVB,2015-08-16,3086.25
RVB,2015-08-17,1927.0833333333333
RVB,2015-08-18,2498.75
RVB,2015-08-19,4098.75
RVB,2015-08-20,4175.416666666667
RVB,2015-08-21,4130
RVB,2015-08-22,4458.333333333333
RVB,2015-08-23,4527.916666666667
RVB,2015-08-24,5240.833333333333
RVB,2015-08-25,5067.5
RVB,2015-08-26,4647.5
RVB,2015-08-27,4300.416666666667
RVB,2015-08-28,3938.3333333333335
RVB,2015-08-29,4775
RVB,2015-08-30,5800.416666666667
RVB,2015-08-31,5448.75
RVB,2015-09-01,4797.5
