MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,4/2/2021,10:05,D19,55.0,5,9.09%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,c,BSA.04-05,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/6/2021,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.0245,15,76.66,1877,Actinocyclus sp.,Diatom,Actinocyclus,sp.,,2,2,44.4,i,BSA.04-06,LA,,cylinder,32398.47,,,,,,,,,
Phyto,4/6/2021,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.0245,15,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,12,i,BSA.04-06,LA,,cylinder,638.43,,,,,,,,,
Phyto,4/6/2021,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.0245,15,76.66,1242,cf. Selenastrum sp.,Soft Body,Selenastrum,sp.,,1,1,10,i,BSA.04-06,LA,,2 cones,20.94,,,,,,,,,
Phyto,4/6/2021,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.0245,15,76.66,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.1,i,BSA.04-06,LA,,cone + half sphere,534.99,,,,,,,,,
Phyto,4/6/2021,13:10,NZ068,57.0,4,7.02%,0.0683,314.159,1.0245,15,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,786,0.8,c,BSA.04-06,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,1877,Actinocyclus sp.,Diatom,Actinocyclus,sp.,,1,1,24,i,BSA.04-07,AB,High sediment and debris.,cylinder,5428.67,,,,,,,,,
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,13,i,BSA.04-07,AB,High sediment and debris.,cylinder,654.63,,,,,,,,,
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,5.2,i,BSA.04-07,AB,High sediment and debris.,gomphonemoid,46.43,,,,,,,,,
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,14,14,6.5,i,BSA.04-07,AB,High sediment and debris.,cone + half sphere,84.55,,,,,,,,,
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,770,0.8,c,BSA.04-07,AB,High sediment and debris.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/7/2021,12:15,D8,58.0,1,1.72%,0.0683,314.159,2.1856,32,143.74,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,10,10,11.1,i,BSA.04-07,AB,High sediment and debris.,cylinder,16.43,,,,,,,,,
Phyto,4/2/2021,9:00,D16,57.0,1,1.75%,0.0683,314.159,3.415,50,91.99,30,Achnanthes sp.,Diatom,Achnanthes,sp.,,1,1,9.3,i,BSA.04-08,AB,High sedimnet.,elliptic prism,51.35,,,,,,,,,
Phyto,4/2/2021,9:00,D16,57.0,1,1.75%,0.0683,314.159,3.415,50,91.99,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,8,8,7.4,i,BSA.04-08,AB,High sedimnet.,cone + half sphere,122.22,,,,,,,,,
Phyto,4/2/2021,9:00,D16,57.0,1,1.75%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,162,319,0.8,c,BSA.04-08,AB,High sedimnet.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/2/2021,9:00,D16,57.0,1,1.75%,0.0683,314.159,3.415,50,91.99,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,3,11.1,i,BSA.04-08,AB,High sedimnet.,cylinder,21.11,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,74,Amphora sp.,Diatom,Amphora,sp.,,1,1,9.3,i,BSA.04-09,AB,High sediment and detritus.,cymbelloid,20.65,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,18.5,i,BSA.04-09,AB,High sediment and detritus.,elliptic prism,903.18,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,956,Surirella sp.,Diatom,Surirella,sp.,,1,1,37,i,BSA.04-09,AB,High sediment and detritus.,elliptic prism,1297.23,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,1077,Crucigenia sp.,Soft Body,Crucigenia,sp.,,1,1,3.7,i,BSA.04-09,AB,High sediment and detritus.,cube,27.38,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,18,18,9.4,i,BSA.04-09,AB,High sediment and detritus.,cone + half sphere,142.53,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,379,754,0.8,c,BSA.04-09,AB,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,7,7,27.8,i,BSA.04-09,AB,High sediment and detritus.,cylinder,38.80,,,,,,,,,
Phyto,4/2/2021,7:15,D12,60.0,1,1.67%,0.0683,314.159,2.9369,43,106.97,1536,Woronichinia sp.,Soft Body,Woronichinia,sp.,,8,8,1.9,i,BSA.04-09,AB,High sediment and detritus.,prolate spheroid,2.24,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,11,11,14,i,BSA.04-10,LA,,cylinder,974.35,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,1811,Gyrosigma cf. fasciola,Diatom,Gyrosigma,fasciola,,2,2,140.8,i,BSA.04-10,LA,,prism on parallelogram,3990.10,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,1,1,124.6,i,BSA.04-10,LA,,prism on parallelogram,10234.64,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,719,Nitzschia liebetruthii,Diatom,Nitzschia,liebetruthii,,1,1,14.8,i,BSA.04-10,LA,,prism on parallelogram,66.60,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,1935,Planothidium reichardtii,Diatom,Planothidium,reichardtii,,1,1,14,i,BSA.04-10,LA,,elliptic prism,296.88,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,4,i,BSA.04-10,LA,,cylinder,50.27,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,10,10,11.1,i,BSA.04-10,LA,,cone + half sphere,305.68,,,,,,,,,
Phyto,4/9/2021,12:35,NZ002,61.0,4,6.56%,0.0683,314.159,2.5271,37,31.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,375,750,0.8,c,BSA.04-10,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,74,Amphora sp.,Diatom,Amphora,sp.,,1,1,14.8,i,BSA.04-11,AB,High sediment.,cymbelloid,211.09,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,20.4,i,BSA.04-11,AB,High sediment. Fragment.,cylinder,1602.21,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,8.6,i,BSA.04-11,AB,High sediment.,gomphonemoid,220.51,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,999,cf. Tryblionella sp.,Diatom,Tryblionella,sp.,,2,2,27.8,i,BSA.04-11,AB,High sediment.,elliptic prism,720.43,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,1708,Crucigenia cf. lauterbornii,Soft Body,Crucigenia,lauterbornii,,2,2,5.6,i,BSA.04-11,AB,High sediment.,cube,76.66,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,6,6,7.4,i,BSA.04-11,AB,High sediment.,cone + half sphere,135.15,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,1891,Cyanodictyon sp.,Soft Body,Cyanodictyon,sp.,,8,8,3.7,i,BSA.04-11,AB,High sediment.,prolate spheroid,26.52,,,,,,,,,
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,324,642,0.8,c,BSA.04-11,AB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/6/2021,12:15,D22,63.0,1,1.59%,0.0683,314.159,3.415,50,91.99,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,3,24.1,i,BSA.04-11,AB,High sediment.,cylinder,52.17,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,30,cf. Achnanthes sp.,Diatom,Achnanthes,sp.,,1,1,16.7,i,BSA.04-12,AB,High sediment.,elliptic prism,205.66,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,4.6,i,BSA.04-12,AB,High sediment.,sphere,33.51,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,1072,Crucigenia cf. crucifera,Soft Body,Crucigenia,crucifera,,4,4,5.6,i,BSA.04-12,AB,High sediment.,cube,116.03,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,14.8,i,BSA.04-12,AB,High sediment.,prolate spheroid,375.63,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,20,20,7.4,i,BSA.04-12,AB,High sediment.,cone + half sphere,131.62,,,,,,,,,
Phyto,4/5/2021,13:05,P8,57.0,2,3.51%,0.0683,314.159,2.8003,41,56.09,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,778,0.8,c,BSA.04-12,AB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,46,cf. Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,31.5,i,BSA.04-13,AB,High sediment and detritus.,elliptic prism,677.38,,,,,,,,,
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1646,cf. Coscinodiscus sp.,Diatom,Coscinodiscus,sp.,,1,1,33.3,i,BSA.04-13,AB,Fragment. High sediment and detritus.,cylinder,14370.17,,,,,,,,,
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,9,9,7.4,i,BSA.04-13,AB,High sediment and detritus.,cone + half sphere,112.22,,,,,,,,,
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,2,7,3.7,i,BSA.04-13,AB,High sediment and detritus.,sphere,14.14,,,,,,,,,
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1421,Chroococcus cf. minutus,Soft Body,Chroococcus,minutus,,1,2,6,i,BSA.04-13,AB,High sediment and detritus.,sphere,113.10,,,,,,,,,
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,385,777,0.8,c,BSA.04-13,AB,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,4/2/2021,8:10,EZ2-SJR,57.0,1,1.75%,0.0683,314.159,2.5954,38,121.04,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,4,4,29.6,i,BSA.04-13,AB,High sediment and detritus.,cylinder,49.90,,,,,,,,,
Phyto,4/5/2021,11:35,MD10A,60.0,2,3.33%,0.0683,314.159,3.415,50,46.00,30,Achnanthes sp.,Diatom,Achnanthes,sp.,,1,1,6.5,i,BSA.04-14,AB,Cannot meet tally in 50 fields. High sediment.,elliptic prism,8.73,,,,,,,,,
Phyto,4/5/2021,11:35,MD10A,60.0,2,3.33%,0.0683,314.159,3.415,50,46.00,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,22.2,i,BSA.04-14,AB,Cannot meet tally in 50 fields. High sediment.,elliptic prism,1909.57,,,,,,,,,
Phyto,4/5/2021,11:35,MD10A,60.0,2,3.33%,0.0683,314.159,3.415,50,46.00,1707,Navicula cf. antonii,Diatom,Navicula,antonii,,1,1,20.4,i,BSA.04-14,AB,Cannot meet tally in 50 fields. High sediment.,elliptic prism,685.43,,,,,,,,,
