MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,5,5,4.5,i,BSA.09-04,AB,Low detritus.,cylinder + 2 cones,11.83,,,,,,,,,
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,5.6,i,BSA.09-04,AB,Low detritus.,cone + half sphere,73.89,,,,,,,,,
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,12,12,13,i,BSA.09-04,AB,Low detritus.,cone + half sphere,489.87,,,,,,,,,
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,792,0.8,c,BSA.09-04,AB,Low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1471,Merismopedia cf. tenuissima,Soft Body,Merismopedia,tenuissima,,2,16,1,c,BSA.09-04,AB,Low detritus.,cube,1.00,,,,,,,,,
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,3,17,4.5,c,BSA.09-04,AB,Low detritus.,sphere,33.51,,,,,,,,,
Phyto,9/14/2021,11:50,D22,62,4,6.45%,0.0683,314.159,1.1611,17,67.64,2064,Pseudanabaena mucicola,Soft Body,Pseudanabaena,mucicola,,1,5,2.2,f,BSA.09-04,AB,Low detritus.,cylinder,6.24,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,91,Aulacoseira cf. granulata,Diatom,Aulacoseira,granulata,,5,5,31.5,i,BSA.09-05,AB,Moderate sediment.,cylinder,2583.73,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,11.1,i,BSA.09-05,AB,Moderate sediment.,cylinder,304.11,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,11.1,i,BSA.09-05,AB,Moderate sediment.,prism on parallelogram,25.50,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,4,4,4.5,i,BSA.09-05,AB,Moderate sediment.,cylinder + 2 cones,10.21,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,4,4,14.8,i,BSA.09-05,AB,Moderate sediment.,prolate spheroid,368.16,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.09-05,AB,Moderate sediment.,cone + half sphere,346.44,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,9.3,i,BSA.09-05,AB,Moderate sediment.,cone + half sphere,128.32,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,815,0.8,c,BSA.09-05,AB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1471,Merismopedia cf. tenuissima,Soft Body,Merismopedia,tenuissima,,1,8,1,c,BSA.09-05,AB,Moderate sediment.,cube,1.00,,,,,,,,,
Phyto,9/13/2021,11:45,D19,60,5,8.33%,0.0683,314.159,0.9562,14,65.71,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,7,9,5.6,c,BSA.09-05,AB,Moderate sediment.,sphere,54.36,,,,,,,,,
Phyto,9/14/2021,13:10,NZ068,60,6,10.00%,0.0683,314.159,1.366,20,38.33,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,3,3,4,i,BSA.09-06,AB,,cylinder + 2 cones,13.18,,,,,,,,,
Phyto,9/14/2021,13:10,NZ068,60,6,10.00%,0.0683,314.159,1.366,20,38.33,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,3,3,16.7,i,BSA.09-06,AB,,prolate spheroid,826.22,,,,,,,,,
Phyto,9/14/2021,13:10,NZ068,60,6,10.00%,0.0683,314.159,1.366,20,38.33,1903,Plagioselmis spp.,Soft Body,Plagioselmis,spp.,,6,6,13,i,BSA.09-06,AB,,cone + half sphere,550.55,,,,,,,,,
Phyto,9/14/2021,13:10,NZ068,60,6,10.00%,0.0683,314.159,1.366,20,38.33,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,792,0.8,c,BSA.09-06,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2021,13:10,NZ068,60,6,10.00%,0.0683,314.159,1.366,20,38.33,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,2,2,5.6,c,BSA.09-06,AB,,sphere,87.11,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.09-07,AB,Low sediment and detritus.,cylinder,543.43,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,20.1,i,BSA.09-07,AB,Low sediment and detritus.,prism on parallelogram,104.08,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,i,BSA.09-07,AB,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,6,6,4.5,i,BSA.09-07,AB,Low sediment and detritus.,cylinder + 2 cones,13.18,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1121,Lagerheimia sp.,Soft Body,Lagerheimia,sp.,,4,4,6.5,i,BSA.09-07,AB,Low sediment and detritus.,ellipsoid,10.68,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,4.5,i,BSA.09-07,AB,Low sediment and detritus.,2 cones,5.30,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1248,Sphaerocystis sp.,Soft Body,Sphaerocystis,sp.,,7,42,2,c,BSA.09-07,AB,Low sediment and detritus.,sphere,4.19,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.09-07,AB,Low sediment and detritus.,prolate spheroid,245.04,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,2,35,1.2,c,BSA.09-07,AB,Low sediment and detritus.,sphere,0.90,,,,,,,,,
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,370,740,0.8,c,BSA.09-07,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/9/2021,8:00,C9,62,6,9.68%,0.0683,314.159,1.366,20,38.33,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,11,12,5.6,c,BSA.09-07,AB,Low sediment and detritus.,sphere,69.46,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,22.2,i,BSA.09-08,AB,Low sediment and moderate detritus.,elliptic prism,704.41,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,6,i,BSA.09-08,AB,Low sediment and moderate detritus.,cylinder,66.52,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,44,i,BSA.09-08,AB,Low sediment and moderate detritus.,gomphonemoid,5455.72,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,4,i,BSA.09-08,AB,Low sediment and moderate detritus.,sphere,33.51,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,6,6,4.5,i,BSA.09-08,AB,Low sediment and moderate detritus.,cylinder + 2 cones,13.89,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,3,3,13,i,BSA.09-08,AB,Low sediment and moderate detritus.,2 cones,12.37,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1248,Sphaerocystis sp.,Soft Body,Sphaerocystis,sp.,,5,14,2,c,BSA.09-08,AB,Low sediment and moderate detritus.,sphere,4.19,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,10,10,15.2,i,BSA.09-08,AB,Low sediment and moderate detritus.,prolate spheroid,620.04,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,7,i,BSA.09-08,AB,Low sediment and moderate detritus.,cone + half sphere,86.71,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,9,9,9.5,i,BSA.09-08,AB,Low sediment and moderate detritus.,cone + half sphere,287.89,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,1,67,1.2,c,BSA.09-08,AB,Low sediment and moderate detritus.,sphere,0.90,,,,,,,,,
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,361,721,0.8,c,BSA.09-08,AB,Low sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/13/2021,12:35,D28A,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,8,1,c,BSA.09-08,AB,Low sediment and moderate detritus.,cube,1.00,,,,,,,,,
Phyto,9/10/2021,7:25,D26,55,5,9.09%,0.0683,314.159,1.2294,18,51.11,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6,i,BSA.09-09,AB,Moderate sediment and low detritus.,cylinder,113.10,,,,,,,,,
Phyto,9/10/2021,7:25,D26,55,5,9.09%,0.0683,314.159,1.2294,18,51.11,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,i,BSA.09-09,AB,Moderate sediment and low detritus.,sphere,91.95,,,,,,,,,
Phyto,9/10/2021,7:25,D26,55,5,9.09%,0.0683,314.159,1.2294,18,51.11,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,4.5,i,BSA.09-09,AB,Moderate sediment and low detritus.,cylinder + 2 cones,14.32,,,,,,,,,
Phyto,9/10/2021,7:25,D26,55,5,9.09%,0.0683,314.159,1.2294,18,51.11,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,7.4,i,BSA.09-09,AB,Moderate sediment and low detritus.,cone + half sphere,99.63,,,,,,,,,
Phyto,9/10/2021,7:25,D26,55,5,9.09%,0.0683,314.159,1.2294,18,51.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,826,0.8,c,BSA.09-09,AB,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/17/2021,12:05,NZ325,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,1,1,51.9,i,BSA.09-10,CB,,prism on parallelogram,2842.04,,,,,,,,,
Phyto,9/17/2021,12:05,NZ325,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,63,i,BSA.09-10,CB,,cylinder,99751.77,,,,,,,,,
Phyto,9/17/2021,12:05,NZ325,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,i,BSA.09-10,CB,,cone + half sphere,184.71,,,,,,,,,
Phyto,9/17/2021,12:05,NZ325,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,808,0.8,c,BSA.09-10,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/17/2021,12:20,NZ002,60,4,6.67%,0.0683,314.159,1.366,20,57.50,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,4,i,BSA.09-11,AB,Moderate sediment.,prolate spheroid,28.67,,,,,,,,,
Phyto,9/17/2021,12:20,NZ002,60,4,6.67%,0.0683,314.159,1.366,20,57.50,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5,i,BSA.09-11,AB,Moderate sediment.,cylinder + 2 cones,16.30,,,,,,,,,
Phyto,9/17/2021,12:20,NZ002,60,4,6.67%,0.0683,314.159,1.366,20,57.50,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,14.8,i,BSA.09-11,AB,Moderate sediment.,prolate spheroid,431.51,,,,,,,,,
Phyto,9/17/2021,12:20,NZ002,60,4,6.67%,0.0683,314.159,1.366,20,57.50,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,4,4,9.3,i,BSA.09-11,AB,Moderate sediment.,cone + half sphere,196.04,,,,,,,,,
Phyto,9/17/2021,12:20,NZ002,60,4,6.67%,0.0683,314.159,1.366,20,57.50,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,c,BSA.09-11,AB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,6,i,BSA.09-12,AB,Low sediment.,cylinder,100.40,,,,,,,,,
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4,i,BSA.09-12,AB,Low sediment.,cone + half sphere,33.51,,,,,,,,,
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,5,5,12,i,BSA.09-12,AB,Low sediment.,prolate spheroid,144.50,,,,,,,,,
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.09-12,AB,Low sediment.,cone + half sphere,159.13,,,,,,,,,
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,4,3,c,BSA.09-12,AB,Low sediment.,sphere,11.49,,,,,,,,,
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,c,BSA.09-12,AB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2021,11:40,EZ6,62,4,6.45%,0.0683,314.159,1.366,20,57.50,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,2,4,c,BSA.09-12,AB,Low sediment.,sphere,31.06,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,21.5,i,BSA.09-13,AB,,elliptic prism,878.07,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7,i,BSA.09-13,AB,,cylinder,121.57,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,16.7,i,BSA.09-13,AB,,elliptic prism,183.63,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,4,i,BSA.09-13,AB,,sphere,22.45,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4,i,BSA.09-13,AB,,cylinder + 2 cones,13.47,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,3,3,13.5,i,BSA.09-13,AB,,prolate spheroid,349.80,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.5,i,BSA.09-13,AB,,cone + half sphere,335.42,,,,,,,,,
Phyto,9/13/2021,8:50,EZ6-SJR,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,8,8,8,i,BSA.09-13,AB,,cone + half sphere,89.54,,,,,,,,,
