MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,3/2/2020,14:30,C10A,58.0,2,3.45%,0.0697,314.159,0.9758,14,160.98,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,10.2,i,BSA.03-03,BB,,cylinder,246.80,,,,,,,,,
Phyto,3/2/2020,14:30,C10A,58.0,2,3.45%,0.0697,314.159,0.9758,14,160.98,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,33.3,i,BSA.03-03,BB,,elliptic prism,998.55,,,,,,,,,
Phyto,3/2/2020,14:30,C10A,58.0,2,3.45%,0.0697,314.159,0.9758,14,160.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,844,0.8,c,BSA.03-03,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/4/2020,10:25,D4,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,1732,Entomoneis paludosa,Diatom,Entomoneis,paludosa,,1,1,50,i,BSA.03-04,BB,,elliptic prism,16157.20,,,,,,,,,
Phyto,3/4/2020,10:25,D4,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,428,888,0.8,c,BSA.03-04,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/5/2020,10:05,D6,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,11.1,i,BSA.03-05,CT,High sediment and detritus.,cylinder,129.82,,,,,,,,,
Phyto,3/5/2020,10:05,D6,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,5.6,i,BSA.03-05,CT,High sediment and detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,3/5/2020,10:05,D6,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,846,0.8,c,BSA.03-05,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/6/2020,10:15,D7,59.0,1,1.69%,0.0683,314.159,0.5464,8,574.96,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,i,BSA.03-06,CT,High sediment and detritus.,cylinder,75.58,,,,,,,,,
Phyto,3/6/2020,10:15,D7,59.0,1,1.69%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,843,0.8,c,BSA.03-06,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/5/2020,11:10,D8,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.03-07,CT,High sediment and detritus.,cylinder,103.45,,,,,,,,,
Phyto,3/5/2020,11:10,D8,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.03-07,CT,High sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,3/5/2020,11:10,D8,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,16.7,i,BSA.03-07,CT,High sediment and detritus.,prolate spheroid,478.83,,,,,,,,,
Phyto,3/5/2020,11:10,D8,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,i,BSA.03-07,CT,High sediment and detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,3/5/2020,11:10,D8,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,827,0.8,c,BSA.03-07,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/5/2020,11:50,D10,59.0,1,1.69%,0.0683,314.159,0.7513,11,418.15,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,11.1,i,BSA.03-08,CT,High sediment and detritus.,cylinder,754.01,,,,,,,,,
Phyto,3/5/2020,11:50,D10,59.0,1,1.69%,0.0683,314.159,0.7513,11,418.15,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,i,BSA.03-08,CT,High sediment and detritus.,elliptic prism,302.69,,,,,,,,,
Phyto,3/5/2020,11:50,D10,59.0,1,1.69%,0.0683,314.159,0.7513,11,418.15,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,i,BSA.03-08,CT,High sediment and detritus.,cylinder,117.56,,,,,,,,,
Phyto,3/5/2020,11:50,D10,59.0,1,1.69%,0.0683,314.159,0.7513,11,418.15,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,2,2,46.3,i,BSA.03-08,CT,High sediment and detritus.,elliptic prism,9762.90,,,,,,,,,
Phyto,3/5/2020,11:50,D10,59.0,1,1.69%,0.0683,314.159,0.7513,11,418.15,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,830,0.8,c,BSA.03-08,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/3/2020,10:30,MD10A,59.0,1,1.69%,0.0697,314.159,2.5092,36,125.20,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,830,0.8,c,BSA.03-09,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,1877,cf. Actinocyclus sp.,Diatom,Actinocyclus,sp.,,1,1,18.5,i,BSA.03-10,LA,,cylinder,2849.30,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.03-10,LA,,cylinder,421.16,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,i,BSA.03-10,LA,,prism on parallelogram,95.83,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,870,Pseudostaurosira sp.,Diatom,Pseudostaurosira,sp.,,1,1,18.5,i,BSA.03-10,LA,,box,602.12,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,7,7,4.5,i,BSA.03-10,LA,,cylinder,38.79,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,1034,Chloroidium ellipsoideum,Soft Body,Chloroidium,ellipsoideum,,1,1,5.6,i,BSA.03-10,LA,,sphere,91.95,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,1,1,9.3,i,BSA.03-10,LA,,prolate spheroid,193.27,,,,,,,,,
Phyto,3/9/2020,11:20,D41A,59.0,1,1.69%,0.0683,314.159,2.4588,36,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,387,774,0.8,c,BSA.03-10,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/3/2020,11:35,P8,60.0,1,1.67%,0.0697,314.159,1.6728,24,187.80,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.03-11,BB,,sphere,3.59,,,,,,,,,
Phyto,3/3/2020,11:35,P8,60.0,1,1.67%,0.0697,314.159,1.6728,24,187.80,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,16.7,i,BSA.03-11,BB,,2 cones,14.78,,,,,,,,,
Phyto,3/3/2020,11:35,P8,60.0,1,1.67%,0.0697,314.159,1.6728,24,187.80,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,854,0.8,c,BSA.03-11,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/4/2020,11:50,EZ2,58.0,1,1.72%,0.0697,314.159,0.9758,14,321.95,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,8.3,i,BSA.03-12,BB,,cylinder,232.66,,,,,,,,,
Phyto,3/4/2020,11:50,EZ2,58.0,1,1.72%,0.0697,314.159,0.9758,14,321.95,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,836,0.8,c,BSA.03-12,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/4/2020,11:05,EZ6,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,273,cf. Diatoma sp.,Diatom,Diatoma,sp.,,1,1,16.7,i,BSA.03-13,BB,,elliptic prism,271.77,,,,,,,,,
Phyto,3/4/2020,11:05,EZ6,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,57.4,i,BSA.03-13,BB,,elliptic prism,7756.33,,,,,,,,,
Phyto,3/4/2020,11:05,EZ6,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.03-13,BB,,cone + half sphere,76.35,,,,,,,,,
Phyto,3/4/2020,11:05,EZ6,59.0,1,1.69%,0.0697,314.159,0.5576,8,563.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,812,0.8,c,BSA.03-13,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/2/2020,9:15,D12,57.0,1,1.75%,0.0697,314.159,0.9061,13,346.72,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,i,BSA.03-14,BB,,elliptic prism,495.00,,,,,,,,,
Phyto,3/2/2020,9:15,D12,57.0,1,1.75%,0.0697,314.159,0.9061,13,346.72,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.03-14,BB,,cylinder,312.47,,,,,,,,,
Phyto,3/2/2020,9:15,D12,57.0,1,1.75%,0.0697,314.159,0.9061,13,346.72,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,1,1,25.9,i,BSA.03-14,BB,,cylinder,5373.90,,,,,,,,,
Phyto,3/2/2020,9:15,D12,57.0,1,1.75%,0.0697,314.159,0.9061,13,346.72,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,i,BSA.03-14,BB,,sphere,5.58,,,,,,,,,
Phyto,3/2/2020,9:15,D12,57.0,1,1.75%,0.0697,314.159,0.9061,13,346.72,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,816,0.8,c,BSA.03-14,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/2/2020,11:00,D28A,58.0,1,1.72%,0.0697,314.159,1.2546,18,250.41,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,27.8,i,BSA.03-15,BB,,elliptic prism,1051.67,,,,,,,,,
Phyto,3/2/2020,11:00,D28A,58.0,1,1.72%,0.0697,314.159,1.2546,18,250.41,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.03-15,BB,,cone + half sphere,172.03,,,,,,,,,
Phyto,3/2/2020,11:00,D28A,58.0,1,1.72%,0.0697,314.159,1.2546,18,250.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,838,0.8,c,BSA.03-15,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/4/2020,12:25,D22,62.0,2,3.23%,0.0683,314.159,2.5271,37,62.16,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,i,BSA.03-16,LA,,elliptic prism,668.92,,,,,,,,,
Phyto,3/4/2020,12:25,D22,62.0,2,3.23%,0.0683,314.159,2.5271,37,62.16,179,Cyclotella cf. distinguenda,Diatom,Cyclotella,distinguenda,,1,1,16.7,i,BSA.03-16,LA,,cylinder,2453.24,,,,,,,,,
Phyto,3/4/2020,12:25,D22,62.0,2,3.23%,0.0683,314.159,2.5271,37,62.16,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,25.9,i,BSA.03-16,LA,,cylinder,2453.24,,,,,,,,,
Phyto,3/4/2020,12:25,D22,62.0,2,3.23%,0.0683,314.159,2.5271,37,62.16,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,38.9,i,BSA.03-16,LA,,prism on parallelogram,457.46,,,,,,,,,
Phyto,3/4/2020,12:25,D22,62.0,2,3.23%,0.0683,314.159,2.5271,37,62.16,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,794,0.8,c,BSA.03-16,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.03-17,LA,,elliptic prism,741.02,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,18.5,i,BSA.03-17,LA,,cylinder,3333.15,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,10.2,i,BSA.03-17,LA,,cylinder,555.65,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,1811,Gyrosigma cf. fasciola,Diatom,Gyrosigma,fasciola,,1,1,127.8,i,BSA.03-17,LA,,prism on parallelogram,3288.29,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,4,i,BSA.03-17,LA,,cylinder,33.93,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,5.6,i,BSA.03-17,LA,,sphere,91.95,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,1347,Cryptomonas marssonii,Soft Body,Cryptomonas,marssonii,,3,3,14.8,i,BSA.03-17,LA,,prolate spheroid,319.66,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,11.1,i,BSA.03-17,LA,,cone + half sphere,314.74,,,,,,,,,
Phyto,3/9/2020,12:00,D41,59.0,1,1.69%,0.0683,314.159,3.3467,49,93.87,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,786,0.8,c,BSA.03-17,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,15,i,BSA.03-18,BB,,elliptic prism,122.05,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,11.1,i,BSA.03-18,BB,,cylinder,564.78,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,893,cf. Sellaphora sp.,Diatom,Sellaphora,sp.,,1,1,11.1,i,BSA.03-18,BB,,box,188.92,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,i,BSA.03-18,BB,,sphere,11.49,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,i,BSA.03-18,BB,,cone + half sphere,91.95,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.1,i,BSA.03-18,BB,,cone + half sphere,488.57,,,,,,,,,
Phyto,3/3/2020,8:35,D16-Twitchell,61.0,2,3.28%,0.0697,314.159,1.9516,28,80.49,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,794,0.8,c,BSA.03-18,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/6/2020,11:15,NZS42,62.0,1,1.61%,0.0683,314.159,1.6392,24,191.65,175,Cyclotella atomus,Diatom,Cyclotella,atomus,,1,1,4.5,i,BSA.03-19,LA,,cylinder,47.71,,,,,,,,,
Phyto,3/6/2020,11:15,NZS42,62.0,1,1.61%,0.0683,314.159,1.6392,24,191.65,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,i,BSA.03-19,LA,,cylinder,310.34,,,,,,,,,
Phyto,3/6/2020,11:15,NZS42,62.0,1,1.61%,0.0683,314.159,1.6392,24,191.65,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,4,4,61.1,i,BSA.03-19,LA,,elliptic prism,5394.43,,,,,,,,,
Phyto,3/6/2020,11:15,NZS42,62.0,1,1.61%,0.0683,314.159,1.6392,24,191.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,4.5,i,BSA.03-19,LA,,sphere,47.71,,,,,,,,,
Phyto,3/6/2020,11:15,NZS42,62.0,1,1.61%,0.0683,314.159,1.6392,24,191.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,405,810,0.8,c,BSA.03-19,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,5,5,18.5,i,BSA.03-20,LA,,elliptic prism,635.71,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,8,8,12,i,BSA.03-20,LA,,cylinder,555.65,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,452,Gomphonema cf. mexicanum,Diatom,Gomphonema,mexicanum,,1,1,23.3,i,BSA.03-20,LA,,gomphonemoid,1360.76,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,10,i,BSA.03-20,LA,,gomphonemoid,92.46,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,540,Melosira varians,Diatom,Melosira,varians,,6,6,24.1,i,BSA.03-20,LA,,cylinder,5498.23,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,18.5,i,BSA.03-20,LA,,prism on parallelogram,95.83,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,i,BSA.03-20,LA,,prism on parallelogram,261.07,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,6,i,BSA.03-20,LA,,sphere,113.10,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,1034,Chloroidium ellipsoideum,Soft Body,Chloroidium,ellipsoideum,,4,4,6,i,BSA.03-20,LA,,sphere,113.10,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,1347,Cryptomonas marssonii,Soft Body,Cryptomonas,marssonii,,1,1,13,i,BSA.03-20,LA,,prolate spheroid,213.46,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.03-20,LA,,cone + half sphere,312.47,,,,,,,,,
Phyto,3/3/2020,9:25,D26,60.0,2.5,4.17%,0.0683,314.159,3.0052,44,41.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,372,744,0.8,c,BSA.03-20,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,13,i,BSA.03-21,LA,,elliptic prism,338.98,,,,,,,,,
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,2,2,8.3,i,BSA.03-21,LA,,cylinder,259.79,,,,,,,,,
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,3,3,50,i,BSA.03-21,LA,,elliptic prism,6048.44,,,,,,,,,
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,635,Navicula cf. subconcentrica,Diatom,Navicula,subconcentrica,,1,1,55.6,i,BSA.03-21,LA,,elliptic prism,2842.79,,,,,,,,,
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,4.5,i,BSA.03-21,LA,,cylinder,47.71,,,,,,,,,
Phyto,3/6/2020,12:15,NZ032,61.0,1,1.64%,0.0683,314.159,2.3222,34,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,806,0.8,c,BSA.03-21,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,9,9,24.1,i,BSA.03-22,LA,,elliptic prism,1206.97,,,,,,,,,
Phyto,3/2/2020,10:20,D19,57.0,3,5.26%,0.0683,314.159,2.6637,39,39.31,179,Cyclotella cf. distinguenda,Diatom,Cyclotella,distinguenda,,1,1,14.8,i,BSA.03-22,LA,,cylinder,1703.13,,,,,,,,,
