MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,91,Aulacoseira cf. granulata,Diatom,Aulacoseira,granulata,,2,2,29.6,i,BSA.07-04,DK,Moderate sediment and low detritus.,cylinder,2010.70,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,27.8,i,BSA.07-04,DK,Moderate sediment and low detritus.,prism on parallelogram,233.52,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,932,cf. Stephanocyclus sp.,Diatom,Stephanocyclus,sp.,,5,5,5.6,i,BSA.07-04,DK,Moderate sediment and low detritus.,cylinder,93.07,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,2,2,6.5,i,BSA.07-04,DK,Moderate sediment and low detritus.,2 cones,12.29,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,11,11,6.5,i,BSA.07-04,DK,Moderate sediment and low detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,1,1,13,i,BSA.07-04,DK,Moderate sediment and low detritus.,cone + half sphere,902.58,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1393,cf. Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,2,35,6.5,f,BSA.07-04,DK,Moderate sediment and low detritus.,cylinder,108.02,,,,,,,,,
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,531,1131,0.65,c,BSA.07-04,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/11/2016,11:15,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,29,29,4.6,i,BSA.07-04,DK,Moderate sediment and low detritus.,sphere,50.96,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,21,21,5.6,i,BSA.07-05,KS,Low sediment.,cylinder,91.13,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,54,54,16.7,i,BSA.07-05,KS,Low sediment.,cylinder,1620.89,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1032,Chlamydomonas spp.,Soft Body,Chlamydomonas,spp.,,6,6,4.6,i,BSA.07-05,KS,Low sediment.,sphere,50.96,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,5,5,4.6,i,BSA.07-05,KS,Low sediment.,cylinder + 2 cones,15.74,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,22.2,i,BSA.07-05,KS,Low sediment.,2 cones,41.96,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,1,1,7.4,i,BSA.07-05,KS,Low sediment.,prolate spheroid,212.17,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1236,Scenedesmus spp.,Soft Body,Scenedesmus,spp.,,3,6,8.3,c,BSA.07-05,KS,Low sediment.,prolate spheroid,59.49,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1287,Tetrastrum glabrum,Soft Body,Tetrastrum,glabrum,,2,7,2.8,c,BSA.07-05,KS,Low sediment.,sphere,11.49,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.07-05,KS,Low sediment.,prolate spheroid,588.72,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,1,82,1.2,c,BSA.07-05,KS,Low sediment.,sphere,0.90,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,321,815,0.65,c,BSA.07-05,KS,Low sediment.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,3.7,c,BSA.07-05,KS,Low sediment.,sphere,26.52,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,8,0.9,c,BSA.07-05,KS,Low sediment.,cube,0.73,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,60,1.4,f,BSA.07-05,KS,Low sediment.,cylinder,1.58,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1520,Snowella spp.,Soft Body,Snowella,spp.,,8,88,1,c,BSA.07-05,KS,Low sediment.,sphere,0.52,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,11,11,2.4,i,BSA.07-05,KS,Low sediment.,sphere,7.24,,,,,,,,,
Phyto,7/8/2016,10:15,C10A,61,4,6.56%,0.0697,314.159,0.348732495,5,225.21,1643,Klebsormidium subtile,Soft Body,Klebsormidium,subtile,,11,11,12,i,BSA.07-05,KS,Low sediment.,cylinder,129.03,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,17.6,i,BSA.07-06,DK,Fragment. Low sediment and detritus.,cylinder,756.95,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.07-06,DK,Low sediment and detritus.,cylinder,113.30,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,i,BSA.07-06,DK,Obscured by detritus. Low sediment and detritus.,prism on parallelogram,51.80,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,34,34,4.6,i,BSA.07-06,DK,Low sediment and detritus.,sphere,50.96,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,4.6,i,BSA.07-06,DK,Low sediment and detritus.,2 cones,8.69,,,,,,,,,
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,548,1149,0.65,c,BSA.07-06,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/12/2016,9:45,D26,63,3,4.76%,0.0697,314.159,0.348732495,5,300.29,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,10,10,5.6,i,BSA.07-06,DK,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,7/13/2016,12:20,D4,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,20,20,2.8,i,BSA.07-07,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,7/13/2016,12:20,D4,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,2,2,13,i,BSA.07-07,DK,Moderate sediment and low detritus.,cone + half sphere,902.58,,,,,,,,,
Phyto,7/13/2016,12:20,D4,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,942,1942,0.65,c,BSA.07-07,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/13/2016,12:20,D4,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,2,16,0.9,c,BSA.07-07,DK,Moderate sediment and low detritus.,cube,0.73,,,,,,,,,
Phyto,7/13/2016,12:20,D4,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,2,2,5.6,i,BSA.07-07,DK,Moderate sediment and low detritus.,sphere,91.95,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,15,15,9.3,i,BSA.07-08,DK,Moderate sediment and detritus.,cylinder,308.60,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,13,i,BSA.07-08,DK,Degraded.Moderate sediment and detritus.,prism on parallelogram,72.15,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,11,11,2.8,i,BSA.07-08,DK,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,5,5,9.3,i,BSA.07-08,DK,Moderate sediment and detritus.,2 cones,17.58,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,3,3,4.6,i,BSA.07-08,DK,Moderate sediment and detritus.,2 cones,8.69,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1215,Scenedesmus cf. communis,Soft Body,Scenedesmus,communis,,1,2,9.6,c,BSA.07-08,DK,Moderate sediment and detritus.,prolate spheroid,106.36,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1287,Tetrastrum glabrum,Soft Body,Tetrastrum,glabrum,,4,16,1.9,c,BSA.07-08,DK,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,7.4,i,BSA.07-08,DK,Moderate sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,4,4,9.3,i,BSA.07-08,DK,Moderate sediment and detritus.,cone + half sphere,337.38,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1388,cf. Anabaenopsis sp.,Soft Body,Anabaenopsis,sp.,,2,19,8.5,f,BSA.07-08,DK,Moderate sediment and detritus.,cylinder,368.84,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,779,1670,0.65,c,BSA.07-08,DK,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,14,38,2.8,c,BSA.07-08,DK,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,4,144,1.9,c,BSA.07-08,DK,Moderate sediment and detritus.,cube,6.86,,,,,,,,,
Phyto,7/12/2016,12:10,P8,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,52,52,6.5,i,BSA.07-08,DK,Moderate sediment and detritus.,sphere,143.79,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,8.3,i,BSA.07-09,KS,Low sediment.,cylinder,200.19,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,5.6,i,BSA.07-09,KS,Low sediment.,sphere,91.95,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,22.2,i,BSA.07-09,KS,Low sediment.,2 cones,26.15,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.07-09,KS,Low sediment.,prolate spheroid,588.72,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.07-09,KS,Low sediment.,cone + half sphere,319.27,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,469,1019,0.65,c,BSA.07-09,KS,Low sediment.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,7,2,c,BSA.07-09,KS,Low sediment.,sphere,4.19,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,1,55,5.2,c,BSA.07-09,KS,Low sediment.,sphere,73.62,,,,,,,,,
Phyto,7/13/2016,13:00,EZ2,66,2,3.03%,0.0697,314.159,0.348732495,5,450.43,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,3,3,1.4,i,BSA.07-09,KS,Low sediment.,sphere,1.44,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,2,2,7.4,i,BSA.07-10,DK,Moderate sediment and detritus.,elliptic prism,43.01,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,91,Aulacoseira cf. granulata,Diatom,Aulacoseira,granulata,,14,14,31.5,c,BSA.07-10,DK,Moderate sediment and detritus.,cylinder,2139.76,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,99,Bacillaria paxillifera,Diatom,Bacillaria,paxillifera,,1,1,79.6,i,BSA.07-10,DK,Moderate sediment and detritus.,box,2945.20,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,11,11,11.1,i,BSA.07-10,DK,Moderate sediment and detritus.,cylinder,870.92,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,540,Melosira varians,Diatom,Melosira,varians,,1,1,25.9,i,BSA.07-10,DK,Moderate sediment and detritus.,cylinder,8465.44,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,15.7,i,BSA.07-10,DK,Moderate sediment and detritus.,prism on parallelogram,87.14,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,,5,5,7.4,i,BSA.07-10,DK,Moderate sediment and detritus.,sphere,143.36,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1032,Chlamydomonas spp.,Soft Body,Chlamydomonas,spp.,,9,9,13,i,BSA.07-10,DK,Moderate sediment and detritus.,sphere,680.00,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,47,47,2.8,i,BSA.07-10,DK,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1854,Desmodesmus bicaudatus,Soft Body,Desmodesmus,bicaudatus,,1,4,7.4,c,BSA.07-10,DK,Moderate sediment and detritus.,prolate spheroid,13.99,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,18,18,7.4,i,BSA.07-10,DK,Moderate sediment and detritus.,2 cones,13.99,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,3,3,3.7,i,BSA.07-10,DK,Moderate sediment and detritus.,2 cones,1.57,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1727,Monoraphidium komarkovae,Soft Body,Monoraphidium,komarkovae,,4,4,63,i,BSA.07-10,DK,Moderate sediment and detritus.,2 cones,119.08,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,4,4,25.9,i,BSA.07-10,DK,Moderate sediment and detritus.,2 cones,48.96,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1215,Scenedesmus communis,Soft Body,Scenedesmus,communis,,2,4,7.4,c,BSA.07-10,DK,Moderate sediment and detritus.,prolate spheroid,30.38,,,,,,,,,
Phyto,7/12/2016,11:10,MD10A,63,6,9.52%,0.0697,314.159,0.348732495,5,150.14,1287,Tetrastrum glabrum,Soft Body,Tetrastrum,glabrum,,1,4,3.7,c,BSA.07-10,DK,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
