MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,8,8,14.8,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,cylinder,382.76,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,193,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,55.6,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,prolate spheroid + 2 cylinders,161.87,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,sphere,7.24,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.6,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1115,Kirchneriella sp.,Soft Body,Kirchneriella,sp.,,1,3,5.6,c,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,2 cones,10.59,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,7.4,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,prolate spheroid,121.51,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,6.5,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,prolate spheroid,72.02,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,337.38,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,172.03,,,,,,,,,
Phyto,5/4/2018,8:15,C3A-Hood,61.0,1,1.64%,0.0683,314.159,1.366,20,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,786,0.8,c,BSA.05-05,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/11/2018,11:30,D7,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,319, ,Diatom,Entomoneis,sp.,,3,3,38.9,i,BSA.05-06,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,2806.01,,,,,,,,,
Phyto,5/11/2018,11:30,D7,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,i,BSA.05-06,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,75.53,,,,,,,,,
Phyto,5/11/2018,11:30,D7,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.4,i,BSA.05-06,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,7.24,,,,,,,,,
Phyto,5/11/2018,11:30,D7,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,2,2,13,i,BSA.05-06,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,637.62,,,,,,,,,
Phyto,5/11/2018,11:30,D7,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,807,0.8,c,BSA.05-06,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2018,9:50,D8,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,483,985,0.8,c,BSA.05-07,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/3/2018,8:10,C9,62.5,1,1.60%,0.0683,314.159,0.683,10,459.97,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.05-08,CT,Moderate sediment and detritus. Ciliates observed.,sphere,7.24,,,,,,,,,
Phyto,5/3/2018,8:10,C9,62.5,1,1.60%,0.0683,314.159,0.683,10,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,843,0.8,c,BSA.05-08,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,cylinder,61.49,,,,,,,,,
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,2,2,38.9,i,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,elliptic prism,3252.83,,,,,,,,,
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,744,Nitzschia sigma,Diatom,Nitzschia,sigma,,1,1,38.9,i,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,prism on parallelogram,806.01,,,,,,,,,
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,i,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,sphere,18.82,,,,,,,,,
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,5.6,i,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,prolate spheroid,62.04,,,,,,,,,
Phyto,5/10/2018,11:25,D10,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,537,1090,0.8,c,BSA.05-09,CT,High sediment and moderate detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/11/2018,12:30,NZS42,63.0,1,1.59%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,840,1714,0.8,c,BSA.05-10,CT,High sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/3/2018,9:30,C10A,61.0,1,1.64%,0.0683,314.159,0.6147,9,511.08,91,Aulacoseira granulata var. angustissima,Diatom,Aulacoseira,granulata var. angustissima,,5,5,27.8,c,BSA.05-11,CT,Low sediment and high detritus. Ciliates observed.,cylinder,298.91,,,,,,,,,
Phyto,5/3/2018,9:30,C10A,61.0,1,1.64%,0.0683,314.159,0.6147,9,511.08,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,i,BSA.05-11,CT,Low sediment and high detritus. Ciliates observed.,cylinder,260.46,,,,,,,,,
Phyto,5/3/2018,9:30,C10A,61.0,1,1.64%,0.0683,314.159,0.6147,9,511.08,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,,1,1,96.3,i,BSA.05-11,CT,Low sediment and high detritus. Ciliates observed.,prism on parallelogram,659.17,,,,,,,,,
Phyto,5/3/2018,9:30,C10A,61.0,1,1.64%,0.0683,314.159,0.6147,9,511.08,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,5.6,i,BSA.05-11,CT,Low sediment and high detritus. Ciliates observed.,prolate spheroid,40.14,,,,,,,,,
Phyto,5/3/2018,9:30,C10A,61.0,1,1.64%,0.0683,314.159,0.6147,9,511.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,838,0.8,c,BSA.05-11,CT,Low sediment and high detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/7/2018,12:10,D4,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.05-12,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,11.49,,,,,,,,,
Phyto,5/7/2018,12:10,D4,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.05-12,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,186.37,,,,,,,,,
Phyto,5/7/2018,12:10,D4,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,431,866,0.8,c,BSA.05-12,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/9/2018,10:05,D26,60.0,1,1.67%,0.0683,314.159,1.0245,15,306.65,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,i,BSA.05-13,CT,Low sediment and detritus. Ciliates observed.,elliptic prism,304.82,,,,,,,,,
Phyto,5/9/2018,10:05,D26,60.0,1,1.67%,0.0683,314.159,1.0245,15,306.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.05-13,CT,Low sediment and detritus. Ciliates observed.,sphere,11.49,,,,,,,,,
Phyto,5/9/2018,10:05,D26,60.0,1,1.67%,0.0683,314.159,1.0245,15,306.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,836,0.8,c,BSA.05-13,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/11/2018,10:45,D6,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.05-14,CT,Moderate sediment and detritus.,cylinder,110.84,,,,,,,,,
Phyto,5/11/2018,10:45,D6,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.05-14,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,5/11/2018,10:45,D6,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,815,0.8,c,BSA.05-14,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/8/2018,11:35,D28A,55.0,1,1.82%,0.0683,314.159,0.8879,13,353.82,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,i,BSA.05-15,CT,Low sediment and detritus. Ciliates observed.,prism on parallelogram,65.46,,,,,,,,,
Phyto,5/8/2018,11:35,D28A,55.0,1,1.82%,0.0683,314.159,0.8879,13,353.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.05-15,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,337.38,,,,,,,,,
Phyto,5/8/2018,11:35,D28A,55.0,1,1.82%,0.0683,314.159,0.8879,13,353.82,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.05-15,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,76.35,,,,,,,,,
Phyto,5/8/2018,11:35,D28A,55.0,1,1.82%,0.0683,314.159,0.8879,13,353.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,424,857,0.8,c,BSA.05-15,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,cylinder,251.34,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,114.8,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,prism on parallelogram,3950.27,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,3.7,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,sphere,15.60,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,4.6,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,prolate spheroid,18.88,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,10.2,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,430.35,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,cone + half sphere,314.74,,,,,,,,,
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,799,0.8,c,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/12/2018,10:25,D41,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,1629,Peridinium sp.,Soft Body,Peridinium,sp.,,1,1,24.1,i,BSA.05-16,CT,Low sediment and detritus. Ciliates observed.,ellipsoid,6751.27,,,,,,,,,
Phyto,5/9/2018,12:25,P8,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.05-17,CT,Low sediment and detritus. Ciliates observed.,cylinder,91.13,,,,,,,,,
Phyto,5/9/2018,12:25,P8,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.05-17,CT,Low sediment and detritus. Ciliates observed.,sphere,11.49,,,,,,,,,
Phyto,5/9/2018,12:25,P8,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,806,0.8,c,BSA.05-17,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/9/2018,12:25,P8,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1503,Planktothrix sp.,Soft Body,Planktothrix,sp.,,1,51,6.5,f,BSA.05-17,CT,Low sediment and detritus. Ciliates observed.,cylinder,108.02,,,,,,,,,
Phyto,5/12/2018,9:30,D41A,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.05-18,CT,Moderate sediment and low detritus. Ciliates observed.,cylinder,61.49,,,,,,,,,
Phyto,5/12/2018,9:30,D41A,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,i,BSA.05-18,CT,Moderate sediment and low detritus. Ciliates observed.,prism on parallelogram,43.51,,,,,,,,,
Phyto,5/12/2018,9:30,D41A,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,i,BSA.05-18,CT,Moderate sediment and low detritus. Ciliates observed.,sphere,26.52,,,,,,,,,
Phyto,5/12/2018,9:30,D41A,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.05-18,CT,Moderate sediment and low detritus. Ciliates observed.,cone + half sphere,74.71,,,,,,,,,
Phyto,5/12/2018,9:30,D41A,62.0,1,1.61%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,407,824,0.8,c,BSA.05-18,CT,Moderate sediment and low detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2018,11:45,E22,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,681,Nitzschia brevissima,Diatom,Nitzschia,brevissima,,1,1,37,i,BSA.05-19,CT,Moderate sediment and detritus. ,prism on parallelogram,444.93,,,,,,,,,
Phyto,5/10/2018,11:45,E22,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,575,1167,0.8,c,BSA.05-19,CT,Moderate sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/12/2018,11:30,NZ002,60.0,2,3.33%,0.0683,314.159,0.4781,7,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.05-20,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,91.13,,,,,,,,,
Phyto,5/12/2018,11:30,NZ002,60.0,2,3.33%,0.0683,314.159,0.4781,7,328.55,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,2,2,4.6,i,BSA.05-20,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,26.23,,,,,,,,,
Phyto,5/12/2018,11:30,NZ002,60.0,2,3.33%,0.0683,314.159,0.4781,7,328.55,1364,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,i,BSA.05-20,CT,Moderate sediment and detritus. Ciliates observed.,cone + half sphere,112.82,,,,,,,,,
Phyto,5/12/2018,11:30,NZ002,60.0,2,3.33%,0.0683,314.159,0.4781,7,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,407,839,0.8,c,BSA.05-20,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/12/2018,11:50,NZ004,61.0,2,3.28%,0.0683,314.159,0.4098,6,383.31,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,4.6,i,BSA.05-21,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,18.88,,,,,,,,,
Phyto,5/12/2018,11:50,NZ004,61.0,2,3.28%,0.0683,314.159,0.4098,6,383.31,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,3,3,11.5,i,BSA.05-21,CT,Moderate sediment and detritus. Ciliates observed.,cone + half sphere,591.12,,,,,,,,,
Phyto,5/12/2018,11:50,NZ004,61.0,2,3.28%,0.0683,314.159,0.4098,6,383.31,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.05-21,CT,Moderate sediment and detritus. Ciliates observed.,cone + half sphere,76.35,,,,,,,,,
Phyto,5/12/2018,11:50,NZ004,61.0,2,3.28%,0.0683,314.159,0.4098,6,383.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,433,871,0.8,c,BSA.05-21,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2018,10:50,EZ6,65.0,1,1.54%,0.0683,314.159,0.3415,5,919.94,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.05-22,CT,Moderate sediment and detritus. Ciliates observed.,elliptic prism,548.36,,,,,,,,,
Phyto,5/10/2018,10:50,EZ6,65.0,1,1.54%,0.0683,314.159,0.3415,5,919.94,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,27.8,i,BSA.05-22,CT,Moderate sediment and detritus. Ciliates observed.,elliptic prism,2245.85,,,,,,,,,
Phyto,5/10/2018,10:50,EZ6,65.0,1,1.54%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,801,0.8,c,BSA.05-22,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/11/2018,13:30,NZ032,63.0,0.5,0.79%,0.0683,314.159,0.3415,5,1839.88,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,2,2,61.1,i,BSA.05-23,CT,High sediment and detritus. Ciliates observed.,elliptic prism,7867.50,,,,,,,,,
Phyto,5/11/2018,13:30,NZ032,63.0,0.5,0.79%,0.0683,314.159,0.3415,5,1839.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,440,890,0.8,c,BSA.05-23,CT,High sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/12/2018,11:10,NZ325,61.5,1,1.63%,0.0683,314.159,0.8196,12,383.31,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.05-24,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,61.49,,,,,,,,,
Phyto,5/12/2018,11:10,NZ325,61.5,1,1.63%,0.0683,314.159,0.8196,12,383.31,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,10.2,i,BSA.05-24,CT,Moderate sediment and detritus. Ciliates observed.,cone + half sphere,337.38,,,,,,,,,
Phyto,5/12/2018,11:10,NZ325,61.5,1,1.63%,0.0683,314.159,0.8196,12,383.31,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,i,BSA.05-24,CT,Moderate sediment and detritus. Ciliates observed.,cone + half sphere,122.78,,,,,,,,,
