MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/13/2019,12:10,D41,61.0,1,1.64%,0.0683,314.159,1.2294,18,255.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,812,0.8,c,BSA.08-11,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,13,i,BSA.08-12,CT,Fragment.,elliptic prism,139.78,,,,,,,,,
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.08-12,CT,,cylinder,159.13,,,,,,,,,
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,i,BSA.08-12,CT,,prism on parallelogram,173.60,,,,,,,,,
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,911,Staurosira construens,Diatom,Staurosira,construens,,2,2,9.3,i,BSA.08-12,CT,,elliptic prism,113.51,,,,,,,,,
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,i,BSA.08-12,CT,,sphere,9.20,,,,,,,,,
Phyto,8/2/2019,6:00,C3A-Hood,60.0,1,1.67%,0.0683,314.159,0.8196,12,383.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,809,0.8,c,BSA.08-12,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2019,11:10,D41A,60.0,1,1.67%,0.0683,314.159,0.8879,13,353.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.08-13,CT,High sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,8/13/2019,11:10,D41A,60.0,1,1.67%,0.0683,314.159,0.8879,13,353.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,426,880,0.8,c,BSA.08-13,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/7/2019,8:35,D26,60.0,1,1.67%,0.0697,314.159,1.0455,15,300.49,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,11.1,i,BSA.08-14,BB,,cylinder,541.91,,,,,,,,,
Phyto,8/7/2019,8:35,D26,60.0,1,1.67%,0.0697,314.159,1.0455,15,300.49,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,407,866,0.8,c,BSA.08-14,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,9.3,i,BSA.08-15,CT,,cylinder,125.76,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,42.6,i,BSA.08-15,CT,Fragment.,elliptic prism,916.08,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,1,1,13,i,BSA.08-15,CT,,cylinder + 2 half spheres,139.78,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,10.2,i,BSA.08-15,CT,,sphere,461.92,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.8,i,BSA.08-15,CT,,sphere,9.20,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,4.6,i,BSA.08-15,CT,,ellipsoid,18.88,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,4,4,13,i,BSA.08-15,CT,,cone + half sphere,637.62,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.08-15,CT,,cone + half sphere,314.74,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.08-15,CT,,cone + half sphere,172.03,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,4,7,4.6,c,BSA.08-15,CT,,sphere,50.96,,,,,,,,,
Phyto,8/7/2019,11:00,P8,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,363,754,0.8,c,BSA.08-15,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,33.3,i,BSA.08-16,BB,,elliptic prism,4096.98,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1873,Fragilaria recapitellata,Diatom,Fragilaria,recapitellata,,1,1,19.4,i,BSA.08-16,BB,,elliptic prism,213.31,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,702,Nitzschia fonticola,Diatom,Nitzschia,fonticola,,1,1,57.4,i,BSA.08-16,BB,,prism on parallelogram,329.19,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,,1,1,87,i,BSA.08-16,BB,,prism on parallelogram,901.32,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,7.4,i,BSA.08-16,BB,,prism on parallelogram,26.01,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,41,41,8.3,i,BSA.08-16,BB,,cylinder + 2 half spheres,53.72,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,i,BSA.08-16,BB,,sphere,4.85,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,,1,1,48.2,i,BSA.08-16,BB,,2 cones,197.86,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,18.5,i,BSA.08-16,BB,,2 cones,7.85,,,,,,,,,
Phyto,8/2/2019,9:45,C10A,61.0,1,1.64%,0.0697,314.159,1.1849,17,265.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,358,746,0.8,c,BSA.08-16,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2019,12:15,EZ2,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.08-17,CT,,cylinder,91.13,,,,,,,,,
Phyto,8/9/2019,12:15,EZ2,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,2,2,11.1,i,BSA.08-17,CT,,prism on parallelogram,26.78,,,,,,,,,
Phyto,8/9/2019,12:15,EZ2,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,1,1,13,i,BSA.08-17,CT,,cylinder + 2 half spheres,139.78,,,,,,,,,
Phyto,8/9/2019,12:15,EZ2,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,i,BSA.08-17,CT,,sphere,7.24,,,,,,,,,
Phyto,8/9/2019,12:15,EZ2,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,427,878,0.8,c,BSA.08-17,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2019,13:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.08-18,BB,,cylinder,159.13,,,,,,,,,
Phyto,8/13/2019,13:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,i,BSA.08-18,BB,,cone + half sphere,285.86,,,,,,,,,
Phyto,8/13/2019,13:30,NZ004,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,423,924,0.8,c,BSA.08-18,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/13/2019,13:10,NZ002,59.0,1,1.69%,0.0683,314.159,0.4781,7,657.10,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,i,BSA.08-19,CT,High sediment and detritus.,elliptic prism,331.98,,,,,,,,,
Phyto,8/13/2019,13:10,NZ002,59.0,1,1.69%,0.0683,314.159,0.4781,7,657.10,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,7.4,i,BSA.08-19,CT,High sediment and detritus.,cylinder,122.78,,,,,,,,,
Phyto,8/13/2019,13:10,NZ002,59.0,1,1.69%,0.0683,314.159,0.4781,7,657.10,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.08-19,CT,High sediment and detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,8/13/2019,13:10,NZ002,59.0,1,1.69%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,895,0.8,c,BSA.08-19,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/9/2019,11:05,EZ6,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,139,Chaetoceros sp.,Diatom,Chaetoceros,sp.,,1,1,14.8,i,BSA.08-20,CT,,elliptic prism + cylinder,307.22,,,,,,,,,
Phyto,8/9/2019,11:05,EZ6,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,7.4,i,BSA.08-20,CT,,prism on parallelogram,13.36,,,,,,,,,
Phyto,8/9/2019,11:05,EZ6,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.08-20,CT,,sphere,11.49,,,,,,,,,
Phyto,8/9/2019,11:05,EZ6,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,430,894,0.8,c,BSA.08-20,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,10.2,i,BSA.08-21,BB,,cylinder,267.61,,,,,,,,,
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.08-21,BB,,prism on parallelogram,52.02,,,,,,,,,
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,1925,cf. Nupela sp.,Diatom,Nupela,sp.,,1,1,13,i,BSA.08-21,BB,,elliptic prism,71.78,,,,,,,,,
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.08-21,BB,,sphere,3.59,,,,,,,,,
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,1923,Chrysosaccus sp.,Soft Body,Chrysosaccus,sp.,,1,1,4.6,i,BSA.08-21,BB,,prolate spheroid,50.96,,,,,,,,,
Phyto,8/6/2019,10:10,D28A,60.0,1,1.67%,0.0697,314.159,3.4153,49,91.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,872,0.8,c,BSA.08-21,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/12/2019,14:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,132,Cerataulina sp.,Diatom,Cerataulina,sp.,,1,1,101.9,i,BSA.08-22,CT,Moderate sediment and detritus.,cylinder,8326.53,,,,,,,,,
Phyto,8/12/2019,14:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,3.7,i,BSA.08-22,CT,Moderate sediment and detritus.,cylinder,39.78,,,,,,,,,
Phyto,8/12/2019,14:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,895,cf. Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,7.4,i,BSA.08-22,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,79.57,,,,,,,,,
Phyto,8/12/2019,14:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,4,4,5.6,i,BSA.08-22,CT,Moderate sediment and detritus.,sphere,82.45,,,,,,,,,
Phyto,8/12/2019,14:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,429,904,0.8,c,BSA.08-22,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/12/2019,13:50,NZS42,65.0,1,1.54%,0.0697,314.159,0.3485,5,901.46,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,5.6,i,BSA.08-23,BB,,cylinder + 2 half spheres,34.48,,,,,,,,,
