MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/4/2020,11:40,D19,59.0,3,5.08%,0.0683,314.159,2.3222,34,45.10,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,8,8,7.4,i,BSA.12-03,AB,Lots of debris.,cone + half sphere,108.06,,,,,,,,,
Phyto,12/4/2020,11:40,D19,59.0,3,5.08%,0.0683,314.159,2.3222,34,45.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,779,0.8,c,BSA.12-03,AB,Lots of debris.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/4/2020,11:40,D19,59.0,3,5.08%,0.0683,314.159,2.3222,34,45.10,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,3,11.1,i,BSA.12-03,AB,Lots of debris.,cylinder,18.70,,,,,,,,,
Phyto,12/4/2020,10:50,D16,58.0,2,3.45%,0.0683,314.159,3.1418,46,50.00,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,5.6,i,BSA.12-04,AB,High debris.,sphere,91.95,,,,,,,,,
Phyto,12/4/2020,10:50,D16,58.0,2,3.45%,0.0683,314.159,3.1418,46,50.00,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,3,3,13,i,BSA.12-04,AB,High debris.,prolate spheroid,199.26,,,,,,,,,
Phyto,12/4/2020,10:50,D16,58.0,2,3.45%,0.0683,314.159,3.1418,46,50.00,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,7,7,9.3,i,BSA.12-04,AB,High debris.,cone + half sphere,153.09,,,,,,,,,
Phyto,12/4/2020,10:50,D16,58.0,2,3.45%,0.0683,314.159,3.1418,46,50.00,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,386,771,0.8,c,BSA.12-04,AB,High debris.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/4/2020,10:50,D16,58.0,2,3.45%,0.0683,314.159,3.1418,46,50.00,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,3,16.7,i,BSA.12-04,AB,High debris.,cylinder,24.93,,,,,,,,,
Phyto,12/4/2020,9:10,EZ6-SJR,60.0,3,5.00%,0.0683,314.159,1.9124,28,54.76,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.2,i,BSA.12-05,AB,High detritus.,cylinder,93.59,,,,,,,,,
Phyto,12/4/2020,9:10,EZ6-SJR,60.0,3,5.00%,0.0683,314.159,1.9124,28,54.76,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,9,9,9.3,i,BSA.12-05,AB,High detritus.,cone + half sphere,153.09,,,,,,,,,
Phyto,12/4/2020,9:10,EZ6-SJR,60.0,3,5.00%,0.0683,314.159,1.9124,28,54.76,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,1,1,11.1,i,BSA.12-05,AB,High detritus.,cone + half sphere,538.68,,,,,,,,,
Phyto,12/4/2020,9:10,EZ6-SJR,60.0,3,5.00%,0.0683,314.159,1.9124,28,54.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,808,0.8,c,BSA.12-05,AB,High detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/4/2020,9:10,EZ6-SJR,60.0,3,5.00%,0.0683,314.159,1.9124,28,54.76,1611,Gymnodinium sp.,Soft Body,Gymnodinium,sp.,,1,1,11.1,i,BSA.12-05,AB,High detritus.,ellipsoid,318.26,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,22.2,i,BSA.12-06,AB,High debris.,elliptic prism,1858.31,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.12-06,AB,High debris.,cylinder,159.13,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,479,Gyrosigma cf. obscurum,Diatom,Gyrosigma,obscurum,,1,1,125.9,i,BSA.12-06,AB,High debris.,prism on parallelogram,1513.95,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,31.5,i,BSA.12-06,AB,High debris.,elliptic prism,387.92,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,953,Surirella cf. minuta,Diatom,Surirella,minuta,,1,1,22.2,i,BSA.12-06,AB,High debris.,elliptic prism,745.90,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,7.4,i,BSA.12-06,AB,High debris.,sphere,121.51,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,5,5,7.4,i,BSA.12-06,AB,High debris.,cone + half sphere,95.19,,,,,,,,,
Phyto,12/4/2020,8:25,D12,58.0,3,5.17%,0.0683,314.159,1.4343,21,73.01,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,781,0.8,c,BSA.12-06,AB,High debris.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,74,Amphora sp.,Diatom,Amphora,sp.,,1,1,18.5,i,BSA.12-07,AB,,cymbelloid,155.41,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,95,cf. Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,18.5,i,BSA.12-07,AB,Fragment.,cylinder,2455.55,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,18.5,i,BSA.12-07,AB,Fragment.,elliptic prism,1591.31,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,4,i,BSA.12-07,AB,,sphere,31.06,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,5,5,7.4,i,BSA.12-07,AB,,prolate spheroid,45.16,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,7,7,5.6,i,BSA.12-07,AB,,cone + half sphere,76.35,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,3,3,11.1,i,BSA.12-07,AB,,cone + half sphere,447.40,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1891,Cyanodictyon sp.,Soft Body,Cyanodictyon,sp.,,11,11,1.5,c,BSA.12-07,AB,,prolate spheroid,1.77,,,,,,,,,
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,279,560,0.8,c,BSA.12-07,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/3/2020,10:30,C9,60.0,3,5.00%,0.0683,314.159,3.415,50,30.66,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,2,37,f.,BSA.12-07,AB,,cylinder,42.59,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.5,i,BSA.12-08,AB,,cylinder,333.15,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,4.5,i,BSA.12-08,AB,,sphere,41.63,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,11.6,i,BSA.12-08,AB,,prolate spheroid,187.19,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,5,5,7.4,i,BSA.12-08,AB,,cone + half sphere,101.83,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,4,4,4.7,i,BSA.12-08,AB,,sphere,38.79,,,,,,,,,
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,790,0.8,c,BSA.12-08,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/3/2020,8:45,C3A-HOOD,60.0,3,5.00%,0.0683,314.159,3.2101,47,32.62,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,2,46.3,i,BSA.12-08,AB,,cylinder,62.20,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,631,Navicula sp.,Diatom,Navicula,sp.,,3,3,50,i,BSA.12-09,AB,,elliptic prism,671.86,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,976,Synedra cf. ulna,Diatom,Synedra,ulna,,4,4,35.2,i,BSA.12-09,AB,,box,306.87,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,34,i,BSA.12-09,AB,,2 cones,71.21,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,4,4,5.6,i,BSA.12-09,AB,,cone + half sphere,76.35,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,1,1,8.9,i,BSA.12-09,AB,,cone + half sphere,300.69,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,778,0.8,c,BSA.12-09,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,1,31.5,f,BSA.12-09,AB,,cylinder,55.67,,,,,,,,,
Phyto,12/3/2020,11:45,C10A,61.0,3,4.92%,0.0683,314.159,2.3905,35,43.81,1519,Snowella sp.,Soft Body,Snowella,sp.,,6,6,1.9,c,BSA.12-09,AB,,sphere,1.15,,,,,,,,,
