MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/8/2019,7:30,C3A,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,386,788,0.8,c,BSA.05-07,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/8/2019,7:30,C3A,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1611,Gymnodinium sp.,Soft Body,Gymnodinium,sp.,,1,1,13,i,BSA.05-07,CT,,ellipsoid,588.72,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,2,2,7.4,i,BSA.05-08,BB,,cylinder,159.13,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,29.6,i,BSA.05-08,BB,,prism on parallelogram,153.33,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,6.5,i,BSA.05-08,BB,,cylinder + 2 half spheres,49.06,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,1.9,i,BSA.05-08,BB,,sphere,3.59,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,5,5,5.6,i,BSA.05-08,BB,,cylinder + 2 cones,7.43,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,13,i,BSA.05-08,BB,,cone + half sphere,986.64,,,,,,,,,
Phyto,5/13/2019,12:50,P8,59.0,1,1.69%,0.0697,314.159,0.697,10,450.73,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,790,0.8,c,BSA.05-08,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/16/2019,9:50,D41A,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,20.4,i,BSA.05-09,CT,High sediment and detritus.,cylinder,593.10,,,,,,,,,
Phyto,5/16/2019,9:50,D41A,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,2.8,i,BSA.05-09,CT,High sediment and detritus.,prolate spheroid,11.49,,,,,,,,,
Phyto,5/16/2019,9:50,D41A,63.0,1,1.59%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,420,873,0.8,c,BSA.05-09,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/16/2019,12:00,NZ002,63.5,1,1.57%,0.0683,314.159,0.7513,11,418.15,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,29.6,i,BSA.05-10,CT,Moderate sediment and high detritus.,cylinder,10184.38,,,,,,,,,
Phyto,5/16/2019,12:00,NZ002,63.5,1,1.57%,0.0683,314.159,0.7513,11,418.15,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,825,0.8,c,BSA.05-10,CT,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.05-11,CT,Low sediment and detritus.,cylinder,139.37,,,,,,,,,
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,11.1,i,BSA.05-11,CT,Low sediment and detritus.,sphere,399.98,,,,,,,,,
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.05-11,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,14.8,i,BSA.05-11,CT,Low sediment and detritus.,2 cones,27.97,,,,,,,,,
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,836,0.8,c,BSA.05-11,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/14/2019,13:45,D8,61.0,1,1.64%,0.0683,314.159,0.8879,13,353.82,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,6,0.8,c,BSA.05-11,CT,Low sediment and detritus.,sphere,0.27,,,,,,,,,
Phyto,5/6/2019,12:40,NZ004,62.5,1,1.60%,0.0683,314.159,0.4781,7,657.10,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,7.4,i,BSA.05-12,CT,Moderate sediment and low detritus.,cylinder + 2 half spheres,45.57,,,,,,,,,
Phyto,5/6/2019,12:40,NZ004,62.5,1,1.60%,0.0683,314.159,0.4781,7,657.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.05-12,CT,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,
Phyto,5/6/2019,12:40,NZ004,62.5,1,1.60%,0.0683,314.159,0.4781,7,657.10,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,7.4,i,BSA.05-12,CT,Moderate sediment and low detritus.,2 cones,3.14,,,,,,,,,
Phyto,5/6/2019,12:40,NZ004,62.5,1,1.60%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,838,0.8,c,BSA.05-12,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/8/2019,9:30,C9,58.5,1,1.71%,0.0683,314.159,1.2977,19,242.09,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,27.8,i,BSA.05-13,CT,Low sediment and detritus.,elliptic prism,2391.27,,,,,,,,,
Phyto,5/8/2019,9:30,C9,58.5,1,1.71%,0.0683,314.159,1.2977,19,242.09,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,i,BSA.05-13,CT,Low sediment and detritus.,sphere,7.24,,,,,,,,,
Phyto,5/8/2019,9:30,C9,58.5,1,1.71%,0.0683,314.159,1.2977,19,242.09,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,822,0.8,c,BSA.05-13,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/15/2019,13:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,3.7,i,BSA.05-14,CT,High sediment and moderate detritus.,cylinder,39.78,,,,,,,,,
Phyto,5/15/2019,13:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.5,i,BSA.05-14,CT,High sediment and moderate detritus.,prism on parallelogram,42.18,,,,,,,,,
Phyto,5/15/2019,13:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,9.3,i,BSA.05-14,CT,High sediment and moderate detritus.,cylinder,380.40,,,,,,,,,
Phyto,5/15/2019,13:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,i,BSA.05-14,CT,High sediment and moderate detritus.,sphere,11.49,,,,,,,,,
Phyto,5/15/2019,13:40,NZ032,61.0,1,1.64%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,508,1026,0.8,c,BSA.05-14,CT,High sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/16/2019,11:20,NZ325,58.5,1,1.71%,0.0683,314.159,0.683,10,459.97,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.05-15,CT,Moderate sediment and high detritus.,sphere,7.24,,,,,,,,,
Phyto,5/16/2019,11:20,NZ325,58.5,1,1.71%,0.0683,314.159,0.683,10,459.97,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,i,BSA.05-15,CT,Moderate sediment and high detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,5/16/2019,11:20,NZ325,58.5,1,1.71%,0.0683,314.159,0.683,10,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,809,0.8,c,BSA.05-15,CT,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2019,8:55,D19,62.0,1,1.61%,0.0683,314.159,1.0245,15,306.65,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,7.4,i,BSA.05-16,CT,Low sediment and detritus.,cylinder + 2 half spheres,45.57,,,,,,,,,
Phyto,5/10/2019,8:55,D19,62.0,1,1.61%,0.0683,314.159,1.0245,15,306.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,2.8,i,BSA.05-16,CT,Low sediment and detritus.,sphere,9.20,,,,,,,,,
Phyto,5/10/2019,8:55,D19,62.0,1,1.61%,0.0683,314.159,1.0245,15,306.65,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,2,7.4,c,BSA.05-16,CT,Low sediment and detritus.,prolate spheroid,53.04,,,,,,,,,
Phyto,5/10/2019,8:55,D19,62.0,1,1.61%,0.0683,314.159,1.0245,15,306.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,789,0.8,c,BSA.05-16,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/14/2019,13:25,EZ2,61.5,1,1.63%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,i,BSA.05-17,CT,Moderate sediment and low detritus.,cylinder,380.40,,,,,,,,,
Phyto,5/14/2019,13:25,EZ2,61.5,1,1.63%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,i,BSA.05-17,CT,Moderate sediment and low detritus.,sphere,7.24,,,,,,,,,
Phyto,5/14/2019,13:25,EZ2,61.5,1,1.63%,0.0683,314.159,0.5464,8,574.96,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,3.7,i,BSA.05-17,CT,Moderate sediment and low detritus.,prolate spheroid,26.52,,,,,,,,,
Phyto,5/14/2019,13:25,EZ2,61.5,1,1.63%,0.0683,314.159,0.5464,8,574.96,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,16.7,i,BSA.05-17,CT,Moderate sediment and low detritus.,prolate spheroid,756.28,,,,,,,,,
Phyto,5/14/2019,13:25,EZ2,61.5,1,1.63%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,422,859,0.8,c,BSA.05-17,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/9/2019,7:05,D22,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,i,BSA.05-18,CT,Low sediment and detritus.,cylinder,152.64,,,,,,,,,
Phyto,5/9/2019,7:05,D22,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,14.8,i,BSA.05-18,CT,Low sediment and detritus.,cylinder + 2 half spheres,91.13,,,,,,,,,
Phyto,5/9/2019,7:05,D22,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,i,BSA.05-18,CT,Low sediment and detritus.,sphere,8.18,,,,,,,,,
Phyto,5/9/2019,7:05,D22,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,2,2,20.4,i,BSA.05-18,CT,Low sediment and detritus.,2 cones,8.27,,,,,,,,,
Phyto,5/9/2019,7:05,D22,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,809,0.8,c,BSA.05-18,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/9/2019,7:45,NZ068,59.0,1,1.69%,0.0683,314.159,1.9124,28,164.27,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,i,BSA.05-19,CT,Low sediment and detritus.,cylinder,69.77,,,,,,,,,
Phyto,5/9/2019,7:45,NZ068,59.0,1,1.69%,0.0683,314.159,1.9124,28,164.27,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,27.8,i,BSA.05-19,CT,Low sediment and detritus.,prism on parallelogram,125.24,,,,,,,,,
Phyto,5/9/2019,7:45,NZ068,59.0,1,1.69%,0.0683,314.159,1.9124,28,164.27,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,i,BSA.05-19,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,5/9/2019,7:45,NZ068,59.0,1,1.69%,0.0683,314.159,1.9124,28,164.27,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.05-19,CT,Low sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,5/9/2019,7:45,NZ068,59.0,1,1.69%,0.0683,314.159,1.9124,28,164.27,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,818,0.8,c,BSA.05-19,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/10/2019,7:55,D12,62.0,1,1.61%,0.0683,314.159,1.2977,19,242.09,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,i,BSA.05-20,CT,Low sediment and detritus.,cylinder,115.76,,,,,,,,,
Phyto,5/10/2019,7:55,D12,62.0,1,1.61%,0.0683,314.159,1.2977,19,242.09,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.05-20,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,5/10/2019,7:55,D12,62.0,1,1.61%,0.0683,314.159,1.2977,19,242.09,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,841,0.8,c,BSA.05-20,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/14/2019,14:25,D10,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.3,i,BSA.05-21,CT,Moderate sediment and low detritus.,cylinder,120.76,,,,,,,,,
Phyto,5/14/2019,14:25,D10,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,29.6,i,BSA.05-21,CT,Moderate sediment and low detritus.,prism on parallelogram,135.53,,,,,,,,,
Phyto,5/14/2019,14:25,D10,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.05-21,CT,Moderate sediment and low detritus.,sphere,7.24,,,,,,,,,
Phyto,5/14/2019,14:25,D10,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,7.4,c,BSA.05-21,CT,Moderate sediment and low detritus.,prolate spheroid,13.99,,,,,,,,,
Phyto,5/14/2019,14:25,D10,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,824,0.8,c,BSA.05-21,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,18.5,i,BSA.05-22,CT,Moderate sediment and detritus.,elliptic prism,301.06,,,,,,,,,
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,7,7,9.3,i,BSA.05-22,CT,Moderate sediment and detritus.,cylinder,223.64,,,,,,,,,
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,16.7,i,BSA.05-22,CT,Moderate sediment and detritus.,cymbelloid,115.35,,,,,,,,,
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,25.9,i,BSA.05-22,CT,Moderate sediment and detritus.,elliptic prism,682.90,,,,,,,,,
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,4,4,22.2,i,BSA.05-22,CT,Moderate sediment and detritus.,prism on parallelogram,113.26,,,,,,,,,
Phyto,5/8/2019,11:15,C10A,57.0,1,1.75%,0.0683,314.159,1.0245,15,306.65,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,3,9.3,c,BSA.05-22,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,78.99,,,,,,,,,
