MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.11-04,BB,,sphere,2.57,,,,,,,,,
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,10,10,8.3,i,BSA.11-04,BB,,prolate spheroid,8.72,,,,,,,,,
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,10.2,i,BSA.11-04,BB,,cone + half sphere,297.01,,,,,,,,,
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,i,BSA.11-04,BB,,cone + half sphere,100.34,,,,,,,,,
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,776,0.8,c,BSA.11-04,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,i,BSA.11-04,BB,,sphere,26.52,,,,,,,,,
Phyto,11/20/2018,13:25,D41,62.0,3,4.84%,0.0697,314.159,1.3243,19,79.08,1641,cf. Strombidium sp.,Ciliophora,Strombidium,sp.,,1,1,21.3,i,BSA.11-04,BB,,prolate spheroid,5059.84,,,,,,,,,
Phyto,11/16/2018,12:40,D8,62.0,3,4.84%,0.0697,314.159,0.9758,14,107.32,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,11,11,7.4,i,BSA.11-05,BB,Moderate sediment and high detritus.,prolate spheroid,7.42,,,,,,,,,
Phyto,11/16/2018,12:40,D8,62.0,3,4.84%,0.0697,314.159,0.9758,14,107.32,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,i,BSA.11-05,BB,Moderate sediment and high detritus.,cone + half sphere,172.03,,,,,,,,,
Phyto,11/16/2018,12:40,D8,62.0,3,4.84%,0.0697,314.159,0.9758,14,107.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,784,0.8,c,BSA.11-05,BB,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/16/2018,13:20,D10,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.11-06,BB,,sphere,3.59,,,,,,,,,
Phyto,11/16/2018,13:20,D10,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,13,13,6.5,i,BSA.11-06,BB,,prolate spheroid,12.29,,,,,,,,,
Phyto,11/16/2018,13:20,D10,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,792,0.8,c,BSA.11-06,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/16/2018,13:20,D10,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,5,3.7,c,BSA.11-06,BB,,sphere,18.82,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1732,Entomoneis paludosa,Diatom,Entomoneis,paludosa,,1,1,33.3,i,BSA.11-07,BB,,elliptic prism,2209.99,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1707,Navicula antonii,Diatom,Navicula,antonii,,1,1,11.1,i,BSA.11-07,BB,,elliptic prism,61.29,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-07,BB,,sphere,3.59,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,10,10,7.4,i,BSA.11-07,BB,,prolate spheroid,6.47,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.11-07,BB,,cone + half sphere,232.66,,,,,,,,,
Phyto,11/14/2018,10:05,D12,54.0,2,3.70%,0.0697,314.159,0.5576,8,281.71,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,385,782,0.8,c,BSA.11-07,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/13/2018,9:20,D4,59.5,2,3.36%,0.0697,314.159,0.5576,8,281.71,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,7,7,8,i,BSA.11-08,BB,,prolate spheroid,11.71,,,,,,,,,
Phyto,11/13/2018,9:20,D4,59.5,2,3.36%,0.0697,314.159,0.5576,8,281.71,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.11-08,BB,,cone + half sphere,314.74,,,,,,,,,
Phyto,11/13/2018,9:20,D4,59.5,2,3.36%,0.0697,314.159,0.5576,8,281.71,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,419,846,0.8,c,BSA.11-08,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/19/2018,8:45,NZS42,60.0,1,1.67%,0.0697,314.159,0.697,10,450.73,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,1.9,i,BSA.11-09,BB,High sediment and low detritus.,sphere,2.57,,,,,,,,,
Phyto,11/19/2018,8:45,NZS42,60.0,1,1.67%,0.0697,314.159,0.697,10,450.73,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,15,15,7.4,i,BSA.11-09,BB,High sediment and low detritus.,prolate spheroid,12.66,,,,,,,,,
Phyto,11/19/2018,8:45,NZS42,60.0,1,1.67%,0.0697,314.159,0.697,10,450.73,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,826,0.8,c,BSA.11-09,BB,High sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.4,i,BSA.11-10,BB,Fragment. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,251.23,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,25,25,22.2,i,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,elliptic prism,527.95,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,366,cf. Eunotia sp.,Diatom,Eunotia,sp.,,1,1,44.4,i,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,sickle-shaped prism (elliptic prism),5999.67,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,,1,1,159.3,i,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,prism on parallelogram,8723.27,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,874,Rhoicosphenia abbreviata,Diatom,Rhoicosphenia,abbreviata,,1,1,18.5,i,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,gomphonemoid,579.29,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,1,1,83.3,i,BSA.11-10,BB,Fragment. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,3954.86,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,5,5,9.3,i,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,prolate spheroid,12.55,,,,,,,,,
Phyto,11/14/2018,10:55,D19,52.0,2,3.85%,0.0697,314.159,0.4182,6,375.61,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,804,0.8,c,BSA.11-10,BB,High sediment and moderate detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,8.3,i,BSA.11-11,BB,,cylinder,216.42,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,12,i,BSA.11-11,BB,Fragment.,prism on parallelogram,90.94,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,1,1,18.5,i,BSA.11-11,BB,Fragment.,elliptic prism,349.44,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-11,BB,,sphere,3.59,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,1.9,i,BSA.11-11,BB,,sphere,3.59,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,5.6,i,BSA.11-11,BB,,prolate spheroid,10.59,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,12,i,BSA.11-11,BB,,cone + half sphere,697.43,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,1.3,c,BSA.11-11,BB,,sphere,1.15,,,,,,,,,
Phyto,11/15/2018,10:30,P8,55.0,4,7.27%,0.0697,314.159,0.9758,14,80.49,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,387,788,0.8,c,BSA.11-11,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-12,BB,,sphere,3.59,,,,,,,,,
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,12,12,9.3,i,BSA.11-12,BB,,prolate spheroid,11.05,,,,,,,,,
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,10.2,i,BSA.11-12,BB,,cone + half sphere,323.80,,,,,,,,,
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,8,i,BSA.11-12,BB,,cone + half sphere,137.11,,,,,,,,,
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,c,BSA.11-12,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/19/2018,11:50,D6,60.5,3,4.96%,0.0697,314.159,0.8364,12,125.20,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,i,BSA.11-12,BB,,sphere,26.52,,,,,,,,,
Phyto,11/15/2018,8:45,D26,58.0,4,6.90%,0.0697,314.159,1.1152,16,70.43,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.11-13,BB,,cylinder,380.40,,,,,,,,,
Phyto,11/15/2018,8:45,D26,58.0,4,6.90%,0.0697,314.159,1.1152,16,70.43,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,1.9,i,BSA.11-13,BB,,sphere,3.59,,,,,,,,,
Phyto,11/15/2018,8:45,D26,58.0,4,6.90%,0.0697,314.159,1.1152,16,70.43,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,2,2,7.4,i,BSA.11-13,BB,,prolate spheroid,13.99,,,,,,,,,
Phyto,11/15/2018,8:45,D26,58.0,4,6.90%,0.0697,314.159,1.1152,16,70.43,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,805,0.8,c,BSA.11-13,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/20/2018,16:15,EZ2,62.5,3,4.80%,0.0697,314.159,0.697,10,150.24,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.11-14,BB,,sphere,3.59,,,,,,,,,
Phyto,11/20/2018,16:15,EZ2,62.5,3,4.80%,0.0697,314.159,0.697,10,150.24,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,9,9,7,i,BSA.11-14,BB,,prolate spheroid,11.88,,,,,,,,,
Phyto,11/20/2018,16:15,EZ2,62.5,3,4.80%,0.0697,314.159,0.697,10,150.24,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,424,854,0.8,c,BSA.11-14,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,17.6,i,BSA.11-15,BB,,elliptic prism,475.65,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,179,Cyclotella cf. distinguenda,Diatom,Cyclotella,distinguenda,,1,1,19.1,i,BSA.11-15,BB,,cylinder,2664.64,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,595,Navicula lanceolata,Diatom,Navicula,lanceolata,,1,1,29.6,i,BSA.11-15,BB,,elliptic prism,688.13,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,,1,1,6.5,i,BSA.11-15,BB,,sphere,143.79,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,18,18,2.4,i,BSA.11-15,BB,,sphere,4.19,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,1,1,2.8,i,BSA.11-15,BB,,prolate spheroid,2.48,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.11-15,BB,,cone + half sphere,314.74,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,6.5,i,BSA.11-15,BB,,cone + half sphere,112.82,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,371,748,0.8,c,BSA.11-15,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,i,BSA.11-15,BB,,sphere,26.52,,,,,,,,,
Phyto,11/9/2018,9:45,C9,60.0,4,6.67%,0.0697,314.159,1.0455,15,75.12,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,10,0.9,c,BSA.11-15,BB,,sphere,0.38,,,,,,,,,
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.11-16,BB,,sphere,3.59,,,,,,,,,
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,21,21,7,i,BSA.11-16,BB,,prolate spheroid,16.16,,,,,,,,,
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,2,4,2.4,c,BSA.11-16,BB,,sphere,7.24,,,,,,,,,
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,375,756,0.8,c,BSA.11-16,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,2,2,3.7,i,BSA.11-16,BB,,sphere,26.52,,,,,,,,,
Phyto,11/20/2018,12:20,D41A,64.0,3,4.69%,0.0697,314.159,1.394,20,75.12,1588,cf. Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,13.9,i,BSA.11-16,BB,,ellipsoid,896.72,,,,,,,,,
Phyto,11/19/2018,9:30,NZ032,62.0,3,4.84%,0.0697,314.159,0.4879,7,214.63,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,35.3,i,BSA.11-17,BB,Moderate sediment and low detritus.,elliptic prism,2342.72,,,,,,,,,
Phyto,11/19/2018,9:30,NZ032,62.0,3,4.84%,0.0697,314.159,0.4879,7,214.63,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,1.9,i,BSA.11-17,BB,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,
Phyto,11/19/2018,9:30,NZ032,62.0,3,4.84%,0.0697,314.159,0.4879,7,214.63,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,2,2,7.4,i,BSA.11-17,BB,Moderate sediment and low detritus.,prolate spheroid,6.55,,,,,,,,,
Phyto,11/19/2018,9:30,NZ032,62.0,3,4.84%,0.0697,314.159,0.4879,7,214.63,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,419,854,0.8,c,BSA.11-17,BB,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/19/2018,15:35,NZ068,61.0,3,4.92%,0.0697,314.159,0.5576,8,187.80,1732,Entomoneis paludosa,Diatom,Entomoneis,paludosa,,1,1,53.7,i,BSA.11-18,BB,High sediment and moderate detritus.,elliptic prism,5212.09,,,,,,,,,
Phyto,11/19/2018,15:35,NZ068,61.0,3,4.92%,0.0697,314.159,0.5576,8,187.80,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,29.6,i,BSA.11-18,BB,High sediment and moderate detritus.,elliptic prism,1964.44,,,,,,,,,
Phyto,11/19/2018,15:35,NZ068,61.0,3,4.92%,0.0697,314.159,0.5576,8,187.80,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-18,BB,High sediment and moderate detritus.,sphere,3.59,,,,,,,,,
Phyto,11/19/2018,15:35,NZ068,61.0,3,4.92%,0.0697,314.159,0.5576,8,187.80,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,4,4,8.3,i,BSA.11-18,BB,High sediment and moderate detritus.,prolate spheroid,8.71,,,,,,,,,
Phyto,11/19/2018,15:35,NZ068,61.0,3,4.92%,0.0697,314.159,0.5576,8,187.80,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,794,0.8,c,BSA.11-18,BB,High sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
