MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/11/15,10:15,D28A,60.5,6,9.92%,0.0697,314.159,0.557971992,8,93.84,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,5,5,9,i,BSA.05-02,JW,Moderate sediment and detritus.,cone + half sphere,309.60,,,,,,,,,
Phyto,5/11/15,10:15,D28A,60.5,6,9.92%,0.0697,314.159,0.557971992,8,93.84,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,422,792,0.65,c,BSA.05-02,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/11/15,10:15,D28A,60.5,6,9.92%,0.0697,314.159,0.557971992,8,93.84,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,25,28,5.6,c,BSA.05-02,JW,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,7.5,i,BSA.05-03,JW,Moderate sediment and detritus.,elliptic prism,35.34,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,32,i,BSA.05-03,JW,Moderate sediment and detritus.,elliptic prism,552.92,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,3,3,17,i,BSA.05-03,JW,Moderate sediment and detritus.,cylinder,1702.35,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,20,i,BSA.05-03,JW,Moderate sediment and detritus.,cylinder,1884.95,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,199,Cymbella affinis,Diatom,Cymbella,affinis,,1,1,26.2,i,BSA.05-03,JW,Moderate sediment and detritus.,cymbelloid,487.38,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,644,Navicula tripunctata,Diatom,Navicula,tripunctata,,1,1,39,i,BSA.05-03,JW,Moderate sediment and detritus.,elliptic prism,689.19,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,866,Pseudostaurosira brevistriata,Diatom,Pseudostaurosira,brevistriata,,4,4,13,i,BSA.05-03,JW,Moderate sediment and detritus.,box,163.36,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,10,10,3.7,i,BSA.05-03,JW,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,4,4,18.7,i,BSA.05-03,JW,Moderate sediment and detritus.,2 cones,9.79,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,9,i,BSA.05-03,JW,Moderate sediment and detritus.,cone + half sphere,349.89,,,,,,,,,
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,416,851,0.65,c,BSA.05-03,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/12/15,10:29,C3A,63,10,15.87%,0.0697,314.159,0.69746499,10,45.04,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,6,6,5.6,c,BSA.05-03,JW,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,26,i,BSA.05-04,JW,Moderate sediment and low detritus.,elliptic prism,612.61,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,9.3,i,BSA.05-04,JW,Moderate sediment and low detritus.,cylinder,271.72,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,5,5,3.7,i,BSA.05-04,JW,Moderate sediment and low detritus.,sphere,26.52,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,4,4,13.1,i,BSA.05-04,JW,Moderate sediment and low detritus.,2 cones,6.86,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,12,12,9.3,i,BSA.05-04,JW,Moderate sediment and low detritus.,2 cones,19.48,,,,,,,,,
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,415,805,0.65,c,BSA.05-04,JW,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/11/15,9:55,D19,63,4,6.35%,0.0697,314.159,0.627718491,9,125.12,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,6,6,5.6,c,BSA.05-04,JW,Moderate sediment and low detritus.,sphere,91.95,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,17,i,BSA.05-05,JW,High sediment and detritus.,elliptic prism,248.34,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,427,Gomphonema lowei,Diatom,Gomphonema,acuminatum,,1,1,26,i,BSA.05-05,JW,High sediment and detritus.,gomphonemoid,507.42,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,17,i,BSA.05-05,JW,High sediment and detritus.,prism on parallelogram,23.80,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,816,Pinnularia sp.,Diatom,Pinnularia,sp.,,1,1,70,i,BSA.05-05,JW,High sediment and detritus.,box,2858.85,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,9.3,i,BSA.05-05,JW,High sediment and detritus.,cylinder,271.72,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,2,2,3.7,i,BSA.05-05,JW,High sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,13,13,7.5,i,BSA.05-05,JW,High sediment and detritus.,2 cones,15.71,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,2,2,9,i,BSA.05-05,JW,High sediment and detritus.,cone + half sphere,349.89,,,,,,,,,
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,494,930,0.65,c,BSA.05-05,JW,High sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/12/15,10:30,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,6,6,5.6,c,BSA.05-05,JW,High sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,241,Cymbella sp.,Diatom,Cymbella,sp.,,1,1,30,i,BSA.05-06,JW,High sediment and moderate detritus.,cymbelloid,450.01,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,46.7,i,BSA.05-06,JW,High sediment and moderate detritus.,prism on parallelogram,1050.75,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,11.2,i,BSA.05-06,JW,High sediment and moderate detritus.,cylinder,394.08,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,2,2,3.7,i,BSA.05-06,JW,High sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,9.3,i,BSA.05-06,JW,High sediment and moderate detritus.,2 cones,19.48,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,7,i,BSA.05-06,JW,High sediment and moderate detritus.,cone + half sphere,161.63,,,,,,,,,
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,438,933,0.65,c,BSA.05-06,JW,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/13/15,11:20,D4,63,6,9.52%,0.0697,314.159,0.488225493,7,107.25,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,14,15,5.6,c,BSA.05-06,JW,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,4,4,9.3,i,BSA.05-07,JW,High sediment and moderate detritus.,cylinder,509.47,,,,,,,,,
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,11.2,i,BSA.05-07,JW,High sediment and moderate detritus.,cylinder,394.08,,,,,,,,,
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,2,2,3.7,i,BSA.05-07,JW,High sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,1,1,18.7,i,BSA.05-07,JW,High sediment and moderate detritus.,2 cones,9.79,,,,,,,,,
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,400,722,0.65,c,BSA.05-07,JW,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/15/15,13:05,D41A,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,4,4,5.6,c,BSA.05-07,JW,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,24,i,BSA.05-08,JW,Moderate sediment and detritus.,cylinder,3619.11,,,,,,,,,
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,11.2,i,BSA.05-08,JW,Moderate sediment and detritus.,cylinder,394.08,,,,,,,,,
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,9.3,i,BSA.05-08,JW,Moderate sediment and detritus.,cylinder,271.72,,,,,,,,,
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,2,2,3.7,i,BSA.05-08,JW,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,427,949,0.65,c,BSA.05-08,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/15/15,16:05,D6,66,3,4.55%,0.0697,314.159,1.185690483,17,88.32,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,12,13,5.6,c,BSA.05-08,JW,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,537,cf. Membraneis sp.,Diatom,Membraneis,sp.,,1,1,34,i,BSA.05-09,JW,Moderate sediment and detritus.,elliptic prism,8011.05,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1002,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,2,2,11.2,i,BSA.05-09,JW,Moderate sediment and detritus.,cylinder,916.24,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1410,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,2,2,8,i,BSA.05-09,JW,Moderate sediment and detritus.,cone + half sphere,227.87,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1472,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,410,911,0.65,c,BSA.05-09,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1587,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,5,6,5.6,c,BSA.05-09,JW,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1745,Karlodinium cf. veneficum,Soft Body,Karlodinium,veneficum,,1,1,13,i,BSA.05-09,JW,Moderate sediment and detritus.,ellipsoid,149.75,,,,,,,,,
Phyto,5/14/15,10:55,D7,65,8,12.31%,0.0697,314.159,1.534422978,22,25.59,1746,cf. Oblea rotunda,Soft Body,Oblea,rotunda,,1,1,20.6,i,BSA.05-09,JW,Moderate sediment and detritus.,sphere,3771.80,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,24,i,BSA.05-10,JW,High sediment and moderate detritus.,elliptic prism,452.39,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,485,Halamphora sp.,Diatom,Halamphora,sp.,,1,1,28,i,BSA.05-10,JW,High sediment and moderate detritus.,cymbelloid,209.09,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,28,i,BSA.05-10,JW,High sediment and moderate detritus.,elliptic prism,494.80,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,40,i,BSA.05-10,JW,High sediment and moderate detritus.,cylinder,12566.36,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,6,i,BSA.05-10,JW,High sediment and moderate detritus.,cone + half sphere,94.25,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,4,4,8,i,BSA.05-10,JW,High sediment and moderate detritus.,cone + half sphere,227.87,,,,,,,,,
Phyto,5/13/15,10:00,D8,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,413,1024,0.65,c,BSA.05-10,JW,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
