MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/22/2014,13:55,D6,65,3,4.62%,0.0697,314.159,0.69746499,10,150.14,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,1,1,3.7,i,BSA.09-02,KS,Low sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,9/22/2014,11:05,D41A,65,3,4.62%,0.0697,314.159,0.767211489,11,136.49,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,i,BSA.09-03,KS,Moderate sediment and high detritus.,cone + half sphere,319.27,,,,,,,,,
Phyto,9/22/2014,11:05,D41A,65,3,4.62%,0.0697,314.159,0.767211489,11,136.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,383,1324,0.85,c,BSA.09-03,KS,Moderate sediment and high detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.5,i,BSA.09-04,KS,,cylinder,163.46,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.09-04,KS,Fragment.,cylinder,251.34,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.4,i,BSA.09-04,KS,Degraded.,prism on parallelogram,153.33,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,5.6,i,BSA.09-04,KS,,cylinder,91.13,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1328,Pseudokephyrion sp.,Soft Body,Pseudokephyrion,sp.,,3,3,4.7,i,BSA.09-04,KS,,ellipsoid,33.69,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,5,5,5.6,i,BSA.09-04,KS,,prolate spheroid,40.14,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,14,14,11.2,i,BSA.09-04,KS,,cone + half sphere,581.27,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,373,878,0.85,c,BSA.09-04,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,4,4,3.7,i,BSA.09-04,KS,,sphere,26.52,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1550,cf. Eutreptiella sp.,Soft Body,Eutreptiella,sp.,,1,1,18.7,i,BSA.09-04,KS,,cylinder + cone,681.91,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1703,Phacus parvulus,Soft Body,Phacus,parvulus,,1,1,15,i,BSA.09-04,KS,,elliptic prism,188.02,,,,,,,,,
Phyto,9/22/2014,12:10,D41,65,10,15.38%,0.0697,314.159,0.557971992,8,56.3,1631,cf. Protoperidinium sp.,Soft Body,Protoperidinium,sp.,,1,1,18.7,i,BSA.09-04,KS,,2 cones,2467.4,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,11.2,i,BSA.09-05,KS,Low sediment and moderate detritus.,cylinder,275.86,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,99,Bacillaria paxillifer,Diatom,Bacillaria,paxillifer,,1,1,9.3,i,BSA.09-05,KS,Fragment. Low sediment and moderate detritus.,box,258.08,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,22.4,i,BSA.09-05,KS,Low sediment and moderate detritus.,elliptic prism,729.05,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.6,i,BSA.09-05,KS,Fragment. Low sediment and moderate detritus.,elliptic prism,556.73,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,7.5,i,BSA.09-05,KS,Low sediment and moderate detritus.,cylinder,163.46,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.4,i,BSA.09-05,KS,Girdle view. Low sediment and moderate detritus.,prism on parallelogram,153.33,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,866,Pseudostaurosira brevistriata,Diatom,Pseudostaurosira,brevistriata,,1,1,9.3,i,BSA.09-05,KS,Low sediment and moderate detritus.,box,99.99,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,976,Synedra ulna,Diatom,Synedra,ulna,,1,1,7.5,i,BSA.09-05,KS,Fragment. Low sediment and moderate detritus.,box,122.05,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,7,7,15,i,BSA.09-05,KS,Low sediment and moderate detritus.,prolate spheroid,679.29,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,8,8,7.5,i,BSA.09-05,KS,Low sediment and moderate detritus.,prolate spheroid,53.76,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,8,8,13.1,i,BSA.09-05,KS,Low sediment and moderate detritus.,cone + half sphere,880.58,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1381,Anabaena sp.,Soft Body,Anabaena,sp.,,1,14,7.5,f,BSA.09-05,KS,Low sediment and moderate detritus.,sphere,164.93,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,3,65,4.7,f,BSA.09-05,KS,Degraded. Low sediment and moderate detritus.,cylinder,50.53,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,45,82,5.6,c,BSA.09-05,KS,Low sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,271,737,0.85,c,BSA.09-05,KS,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,3,6,1.9,c,BSA.09-05,KS,Low sediment and moderate detritus.,sphere,3.59,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,45,94,3.7,c,BSA.09-05,KS,Low sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,9/15/2014,12:00,D28A,65,5,7.69%,0.0697,314.159,0.418478994,6,150.14,1686,Pseudanabaena arcuata,Soft Body,Pseudanabaena,arcuata,,28,93,1.9,f,BSA.09-05,KS,Low sediment and moderate detritus.,cylinder,1.49,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,13.1,i,BSA.09-06,KS,Low sediment and detritus.,elliptic prism,354.03,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.5,i,BSA.09-06,KS,Low sediment and detritus.,cylinder,163.46,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,559,Navicula capitatoradiata,Diatom,Navicula,capitatoradiata,,1,1,35.5,i,BSA.09-06,KS,Low sediment and detritus.,elliptic prism,1171.03,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,976,Synedra ulna,Diatom,Synedra,ulna,,8,8,9.3,i,BSA.09-06,KS,Fragment. Low sediment and detritus.,box,151.34,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8,i,BSA.09-06,KS,Low sediment and detritus.,cone + half sphere,196.04,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,346,1067,0.85,c,BSA.09-06,KS,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,5,6,3.7,c,BSA.09-06,KS,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,9/26/2014,7:30,C3A,63,3,4.76%,0.0697,314.159,0.627718491,9,166.83,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,37,37,5.6,i,BSA.09-06,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,7.5,i,BSA.09-07,KS,Fragment. ,cylinder,184.73,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,13.1,i,BSA.09-07,KS,Fragment. ,elliptic prism,285.51,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,976,Synedra ulna,Diatom,Synedra,ulna,,1,1,13.1,i,BSA.09-07,KS,Fragment.,box,319.77,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,5.6,i,BSA.09-07,KS,,2 cones,10.59,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,4,9.3,c,BSA.09-07,KS,Degraded.,prolate spheroid,66.66,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,5,5,7.5,i,BSA.09-07,KS,,prolate spheroid,53.76,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.2,i,BSA.09-07,KS,,cone + half sphere,551.71,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,36,39,5.6,c,BSA.09-07,KS,,sphere,91.95,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,329,1002,0.85,c,BSA.09-07,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,6,1.9,c,BSA.09-07,KS,,sphere,3.59,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,25,37,3.7,c,BSA.09-07,KS,,sphere,26.52,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,2,22,1.4,c,BSA.09-07,KS,,cube,2.74,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1686,Pseudanabaena arcuata,Soft Body,Pseudanabaena,arcuata,,4,26,2.8,f,BSA.09-07,KS,,cylinder,4.31,,,,,,,,,
Phyto,9/16/2014,10:15,D26,65,3,4.62%,0.0697,314.159,0.557971992,8,187.68,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,1,1,4.7,i,BSA.09-07,KS,,sphere,54.36,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,24.3,i,BSA.09-08,KS,Moderate sediment and detritus.,elliptic prism,1059.23,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,9.3,i,BSA.09-08,KS,Fragment. Moderate sediment and detritus.,elliptic prism,202.69,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,1,1,7.5,i,BSA.09-08,KS,Moderate sediment and detritus.,cylinder,247.4,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,976,Synedra ulna,Diatom,Synedra,ulna,,1,1,13.1,i,BSA.09-08,KS,Fragment. Moderate sediment and detritus.,box,432.13,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,1,1,15,i,BSA.09-08,KS,Moderate sediment and detritus.,prolate spheroid,679.29,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,1,1,7.5,i,BSA.09-08,KS,Moderate sediment and detritus.,prolate spheroid,86.75,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,3,3,11.2,i,BSA.09-08,KS,Moderate sediment and detritus.,cone + half sphere,614.11,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,2,2,5.6,i,BSA.09-08,KS,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,439,1767,0.85,c,BSA.09-08,KS,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,8,1.9,c,BSA.09-08,KS,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,9/15/2014,13:20,EZ6SAC,63,3,4.76%,0.0697,314.159,0.488225493,7,214.49,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,15,20,3.7,c,BSA.09-08,KS,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,9/18/2014,12:35,D4,63,2,3.17%,0.0697,314.159,0.418478994,6,375.36,139,Chaetoceros sp.,Diatom,Chaetoceros,sp.,,2,2,15,i,BSA.09-09,KS,Low sediment and detritus.,elliptic prism,494.8,,,,,,,,,
Phyto,9/18/2014,12:35,D4,63,2,3.17%,0.0697,314.159,0.418478994,6,375.36,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.6,i,BSA.09-09,KS,Low sediment and detritus.,prism on parallelogram,72.41,,,,,,,,,
Phyto,9/18/2014,12:35,D4,63,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,2,4,5.6,c,BSA.09-09,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,9/18/2014,12:35,D4,63,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,413,1431,0.85,c,BSA.09-09,KS,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,9/18/2014,12:35,D4,63,2,3.17%,0.0697,314.159,0.418478994,6,375.36,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,2,2,3.7,i,BSA.09-09,KS,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,11.2,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,120.42,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,152,Craticula buderi,Diatom,Craticula,buderi,,1,1,24.3,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,801.58,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,5.6,i,BSA.09-10,KS,Low sediment and detritus.,cylinder,91.13,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,317,cf. Encyonopsis sp.,Diatom,Encyonopsis,sp.,,1,1,37.4,i,BSA.09-10,KS,Low sediment and detritus.,cymbelloid,586.5,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,412,Geissleria decussis,Diatom,Geissleria,decussis,,1,1,24.3,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,656.72,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,496,Hippodonta cf. capitata,Diatom,Hippodonta,capitata,,3,3,14,i,BSA.09-10,KS,Girdle view. Low sediment and detritus.,elliptic prism,618.5,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,631,Navicula sp.,Diatom,Navicula,sp.,,4,4,37.4,i,BSA.09-10,KS,Girdle view. Low sediment and detritus.,elliptic prism,1233.7,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.7,i,BSA.09-10,KS,Fragment. Low sediment and detritus.,elliptic prism,201.06,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,653,Navicula viridula var. rostellata,Diatom,Navicula,viridula var. rostellata,,2,2,31.8,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,1048.98,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,705,Nitzschia fruticosa,Diatom,Nitzschia,fruticosa,,1,1,26.2,i,BSA.09-10,KS,Low sediment and detritus.,prism on parallelogram,179.34,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,33,i,BSA.09-10,KS,Girdle view. Low sediment and detritus.,prism on parallelogram,225.89,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,4,4,15,i,BSA.09-10,KS,Fragment. Low sediment and detritus.,prism on parallelogram,102.68,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,835,cf. Planothidium delicatulum,Diatom,Planothidium,delicatulum,,1,1,11.2,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,182.26,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,836,Planothidium dubium,Diatom,Planothidium,dubium,,1,1,13.1,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,213.18,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,845,Planothidium rostratum,Diatom,Planothidium,rostratum,,1,1,15,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,244.1,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,9.3,i,BSA.09-10,KS,Low sediment and detritus.,elliptic prism,110.8,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,890,Sellaphora pupula,Diatom,Sellaphora,pupula,,2,2,16.8,i,BSA.09-10,KS,Low sediment and detritus.,box,404.04,,,,,,,,,
Phyto,9/26/2014,11:05,C10A,63,8,12.70%,0.0697,314.159,0.488225493,7,80.43,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,3,3,11.2,i,BSA.09-10,KS,Low sediment and detritus.,cylinder,551.71,,,,,,,,,
