MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,27,27,1.9,i,BSA.08-06,DTK,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,6.5,i,BSA.08-06,DTK,Moderate sediment and low detritus.,cone + half sphere,122.78,,,,,,,,,
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.7,i,BSA.08-06,DTK,Moderate sediment and low detritus.,cone + half sphere,337.47,,,,,,,,,
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,5.2,i,BSA.08-06,DTK,Moderate sediment and low detritus.,cone + half sphere,63.00,,,,,,,,,
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,378,771,0.65,c,BSA.08-06,DTK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/15/2017,9:25,D26,64,2,3.13%,0.0697,314.159,0.348732495,5,450.43,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,20,1.3,f,BSA.08-06,DTK,Moderate sediment and low detritus.,cylinder,0.83,,,,,,,,,
Phyto,8/16/2017,11:10,D10,57,0.5,0.88%,0.0697,314.159,0.418478994,6,1501.43,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,9.3,i,BSA.08-07,KS,Fragment. High sediment and detritus.,cylinder,229.06,,,,,,,,,
Phyto,8/16/2017,11:10,D10,57,0.5,0.88%,0.0697,314.159,0.418478994,6,1501.43,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,40.7,i,BSA.08-07,KS,High sediment and detritus.,elliptic prism,4612.65,,,,,,,,,
Phyto,8/16/2017,11:10,D10,57,0.5,0.88%,0.0697,314.159,0.418478994,6,1501.43,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.08-07,KS,High sediment and detritus.,cone + half sphere,335.12,,,,,,,,,
Phyto,8/16/2017,11:10,D10,57,0.5,0.88%,0.0697,314.159,0.418478994,6,1501.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,456,1233,0.65,c,BSA.08-07,KS,High sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,12:25,D41,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,5.6,i,BSA.08-08,KS,High sediment and detritus. Sample contains mucilaginous detritus.,cylinder,91.13,,,,,,,,,
Phyto,8/21/2017,12:25,D41,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,2,2,6.5,i,BSA.08-08,KS,High sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,115.03,,,,,,,,,
Phyto,8/21/2017,12:25,D41,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,437,1295,0.65,c,BSA.08-08,KS,High sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/10/2017,6:30,D4,58,1,1.72%,0.0697,314.159,0.348732495,5,900.86,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,7.4,i,BSA.08-09,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,elliptic prism,60.21,,,,,,,,,
Phyto,8/10/2017,6:30,D4,58,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,19,19,2.8,i,BSA.08-09,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,8/10/2017,6:30,D4,58,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,6,6,4.6,i,BSA.08-09,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,3.21,,,,,,,,,
Phyto,8/10/2017,6:30,D4,58,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,3,3,7.4,i,BSA.08-09,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,cone + half sphere,186.37,,,,,,,,,
Phyto,8/10/2017,6:30,D4,58,1,1.72%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,582,1173,0.65,c,BSA.08-09,DTK,High sediment and low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,6.5,i,BSA.08-10,DK,Moderate sediment and low detritus.,cylinder,155.96,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,17.6,i,BSA.08-10,DK,Moderate sediment and low detritus.,cylinder,1800.31,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,943,cf. Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,,1,1,22.2,i,BSA.08-10,DK,Obscured by detritus. Moderate sediment and low detritus.,cylinder,3948.17,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,7.4,i,BSA.08-10,DK,Moderate sediment and low detritus.,sphere,115.85,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,38,38,3.7,i,BSA.08-10,DK,Moderate sediment and low detritus.,sphere,26.52,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1091,Elakatothrix gelatinosa,Soft Body,Elakatothrix,gelatinosa,,1,1,19.4,i,BSA.08-10,DK,Moderate sediment and low detritus.,elliptic prism,81.06,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,6,6,5.9,i,BSA.08-10,DK,Moderate sediment and low detritus.,cone + half sphere,87.49,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,17.6,i,BSA.08-10,DK,Moderate sediment and low detritus.,prolate spheroid,1135.42,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,11.1,i,BSA.08-10,DK,Moderate sediment and low detritus.,cone + half sphere,538.68,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,385,810,0.65,c,BSA.08-10,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,5,73,1.3,f,BSA.08-10,DK,Moderate sediment and low detritus.,cylinder,0.83,,,,,,,,,
Phyto,8/11/2017,10:30,C10A,54,2,3.70%,0.0697,314.159,0.418478994,6,375.36,1519,Snowella sp.,Soft Body,Snowella,sp.,,3,25,0.9,c,BSA.08-10,DK,Moderate sediment and low detritus.,sphere,0.38,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,7,7,5.9,i,BSA.08-11,DK,Moderate sediment and low detritus.,cylinder,79.29,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,i,BSA.08-11,DK,Moderate sediment and low detritus.,cylinder,754.80,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,24,24,2.8,i,BSA.08-11,DK,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,8,8,3.7,i,BSA.08-11,DK,Moderate sediment and low detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,18.5,i,BSA.08-11,DK,Moderate sediment and low detritus.,2 cones,34.97,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,9,9,5.6,i,BSA.08-11,DK,Moderate sediment and low detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,i,BSA.08-11,DK,Moderate sediment and low detritus.,cone + half sphere,337.38,,,,,,,,,
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,357,738,0.65,c,BSA.08-11,DK,Moderate sediment and low detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/10/2017,8:00,C3A-Hood,62,2,3.23%,0.0697,314.159,0.488225493,7,321.74,1629,Peridinium sp.,Soft Body,Peridinium,sp.,,1,1,35.2,i,BSA.08-11,DK,Moderate sediment and low detritus.,ellipsoid,17184.75,,,,,,,,,
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,cylinder,197.84,,,,,,,,,
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,25,25,1.9,i,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,3.7,i,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,9.3,i,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,cone + half sphere,378.14,,,,,,,,,
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,391,797,0.65,c,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/14/2017,10:10,D19,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,10,0.9,c,BSA.08-12,DK,Moderate sediment and low detritus. Many broken diatoms.,sphere,0.38,,,,,,,,,
Phyto,8/16/2017,11:10,EZ6,58,0.5,0.86%,0.0697,314.159,0.418478994,6,1501.43,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.08-13,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,cylinder,312.47,,,,,,,,,
Phyto,8/16/2017,11:10,EZ6,58,0.5,0.86%,0.0697,314.159,0.418478994,6,1501.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,9,9,2.3,i,BSA.08-13,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,6.37,,,,,,,,,
Phyto,8/16/2017,11:10,EZ6,58,0.5,0.86%,0.0697,314.159,0.418478994,6,1501.43,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,5.8,i,BSA.08-13,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,91.59,,,,,,,,,
Phyto,8/16/2017,11:10,EZ6,58,0.5,0.86%,0.0697,314.159,0.418478994,6,1501.43,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,16.7,i,BSA.08-13,DK,Degraded. Low sediment and detritus. Sample contains mucilaginous detritus.,prolate spheroid,602.38,,,,,,,,,
Phyto,8/16/2017,11:10,EZ6,58,0.5,0.86%,0.0697,314.159,0.418478994,6,1501.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,406,823,0.65,c,BSA.08-13,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/21/2017,13:05,NZ325,64,1,1.56%,0.0697,314.159,0.836957988,12,375.36,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,i,BSA.08-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder,122.78,,,,,,,,,
Phyto,8/21/2017,13:05,NZ325,64,1,1.56%,0.0697,314.159,0.836957988,12,375.36,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,3.7,i,BSA.08-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,26.52,,,,,,,,,
Phyto,8/21/2017,13:05,NZ325,64,1,1.56%,0.0697,314.159,0.836957988,12,375.36,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,i,BSA.08-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,prolate spheroid,424.35,,,,,,,,,
Phyto,8/21/2017,13:05,NZ325,64,1,1.56%,0.0697,314.159,0.836957988,12,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,410,1181,0.65,c,BSA.08-14,KS,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder,159.13,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1651,Cyclotella cf. striata,Diatom,Cyclotella,striata,,1,1,8.3,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder,248.89,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1864,Gyrosigma cf. fasciola var. globifera,Diatom,Gyrosigma,fasciola,,1,1,85.2,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,prism on parallelogram,6147.18,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,23,23,1.9,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,3.59,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,7,7,3.7,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,4.2,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,prolate spheroid,30.11,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,4.6,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,cone + half sphere,40.99,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,520,1050,0.65,c,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1545,cf. Euglena sp.,Soft Body,Euglena,sp.,,2,2,16.7,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,half ellipsoid + cone on an elliptic base,707.62,,,,,,,,,
Phyto,8/17/2017,11:50,D7,57,1,1.75%,0.0697,314.159,0.348732495,5,900.86,1555,cf. Lepocinclis sp.,Soft Body,Lepocinclis,sp.,,1,1,81.5,i,BSA.08-15,DTK,Moderate sediment and detritus. Sample contains mucilaginous detritus.,2 cones,2939.76,,,,,,,,,
Phyto,8/14/2017,9:05,D12,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,15,15,1.9,i,BSA.08-16,DK,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,
Phyto,8/14/2017,9:05,D12,61,1,1.64%,0.0697,314.159,0.348732495,5,900.86,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,2,2,4.6,i,BSA.08-16,DK,Moderate sediment and low detritus.,prolate spheroid,18.88,,,,,,,,,
