MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,11/5/2019,12:15,D26,61.0,1,1.64%,0.0697,314.159,1.2546,18,250.41,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.11-07,BB,,cone + half sphere,250.69,,,,,,,,,
Phyto,11/5/2019,12:15,D26,61.0,1,1.64%,0.0697,314.159,1.2546,18,250.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,830,0.8,c,BSA.11-07,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/7/2019,13:40,NZ032,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,10.2,i,BSA.11-08,BB,,sphere,555.65,,,,,,,,,
Phyto,11/7/2019,13:40,NZ032,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-08,BB,,sphere,3.59,,,,,,,,,
Phyto,11/7/2019,13:40,NZ032,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,852,0.8,c,BSA.11-08,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/7/2019,13:40,NZ032,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1555,Lepocinclis sp.,Soft Body,Lepocinclis,sp.,,6,6,40.7,i,BSA.11-08,BB,,2 cones,2698.94,,,,,,,,,
Phyto,11/6/2019,14:20,D22,56.0,1,1.79%,0.0697,314.159,0.697,10,450.73,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.11-09,BB,,cylinder,159.13,,,,,,,,,
Phyto,11/6/2019,14:20,D22,56.0,1,1.79%,0.0697,314.159,0.697,10,450.73,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.4,i,BSA.11-09,BB,,sphere,5.58,,,,,,,,,
Phyto,11/6/2019,14:20,D22,56.0,1,1.79%,0.0697,314.159,0.697,10,450.73,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,437,908,0.8,c,BSA.11-09,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/6/2019,12:55,EZ6,67.0,1,1.49%,0.0683,314.159,0.4781,7,657.10,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,6.9,i,BSA.11-10,CT,High sediment and detritus. Many broken diatoms.,cylinder,175.75,,,,,,,,,
Phyto,11/6/2019,12:55,EZ6,67.0,1,1.49%,0.0683,314.159,0.4781,7,657.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.11-10,CT,High sediment and detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,
Phyto,11/6/2019,12:55,EZ6,67.0,1,1.49%,0.0683,314.159,0.4781,7,657.10,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,10.2,i,BSA.11-10,CT,High sediment and detritus. Many broken diatoms.,cone + half sphere,454.87,,,,,,,,,
Phyto,11/6/2019,12:55,EZ6,67.0,1,1.49%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,437,885,0.8,c,BSA.11-10,CT,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,i,BSA.11-11,BB,,cylinder,319.27,,,,,,,,,
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.8,i,BSA.11-11,BB,,sphere,443.80,,,,,,,,,
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.11-11,BB,,cone + half sphere,259.71,,,,,,,,,
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,6.5,i,BSA.11-11,BB,,cone + half sphere,88.40,,,,,,,,,
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,5,5,4.3,i,BSA.11-11,BB,,sphere,33.51,,,,,,,,,
Phyto,11/5/2019,14:50,P8,63.0,1,1.59%,0.0697,314.159,1.2546,18,250.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,838,0.8,c,BSA.11-11,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/1/2019,8:45,C3A,61.0,1,1.64%,0.0683,314.159,1.8441,27,170.36,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.1,i,BSA.11-12,CT,Low sediment and detritus.,elliptic prism,148.38,,,,,,,,,
Phyto,11/1/2019,8:45,C3A,61.0,1,1.64%,0.0683,314.159,1.8441,27,170.36,749,Nitzschia spp.,Diatom,Nitzschia,sp.,,2,2,28.7,i,BSA.11-12,CT,Low sediment and detritus.,prism on parallelogram,156.27,,,,,,,,,
Phyto,11/1/2019,8:45,C3A,61.0,1,1.64%,0.0683,314.159,1.8441,27,170.36,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,813,0.8,c,BSA.11-12,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/6/2019,13:45,EZ2,67.0,1,1.49%,0.0697,314.159,0.3485,5,901.46,1732,Entomoneis paludosa,Diatom,Entomoneis,paludosa,,1,1,44.4,i,BSA.11-13,BB,,elliptic prism,5094.05,,,,,,,,,
Phyto,11/6/2019,13:45,EZ2,67.0,1,1.49%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,430,874,0.8,c,BSA.11-13,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,1,1,20.4,i,BSA.11-14,CT,Low sediment and detritus.,elliptic prism,125.61,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,475,Gyrosigma acuminatum,Diatom,Gyrosigma,acuminatum,,1,1,98.2,i,BSA.11-14,CT,Low sediment and detritus.,prism on parallelogram,8297.90,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,35.2,i,BSA.11-14,CT,Low sediment and detritus.,elliptic prism,1677.56,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,8.2,i,BSA.11-14,CT,Low sediment and detritus.,cylinder + 2 half spheres,88.17,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.3,i,BSA.11-14,CT,Low sediment and detritus.,sphere,327.42,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,17,17,1.9,i,BSA.11-14,CT,Low sediment and detritus.,sphere,2.57,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,4.6,i,BSA.11-14,CT,Low sediment and detritus.,prolate spheroid,32.97,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,6,6,16.7,i,BSA.11-14,CT,Low sediment and detritus.,prolate spheroid,735.62,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,2,2,13,i,BSA.11-14,CT,Low sediment and detritus.,cone + half sphere,732.10,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.3,i,BSA.11-14,CT,Low sediment and detritus.,cone + half sphere,297.01,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,18,18,6.5,i,BSA.11-14,CT,Low sediment and detritus.,cone + half sphere,115.03,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,4,9,2.8,c,BSA.11-14,CT,Low sediment and detritus.,sphere,6.37,,,,,,,,,
Phyto,11/5/2019,13:40,MD10A,64.0,5,7.81%,0.0683,314.159,1.366,20,46.00,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,350,709,0.8,c,BSA.11-14,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/7/2019,11:40,NZS42,59.0,1,1.69%,0.0683,314.159,0.3415,5,919.94,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,20.4,i,BSA.11-15,CT,Moderate sediment and detritus.,prolate spheroid + 2 cylinders,64.52,,,,,,,,,
Phyto,11/7/2019,11:40,NZS42,59.0,1,1.69%,0.0683,314.159,0.3415,5,919.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.11-15,CT,Moderate sediment and detritus.,sphere,2.57,,,,,,,,,
Phyto,11/7/2019,11:40,NZS42,59.0,1,1.69%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,902,0.8,c,BSA.11-15,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,i,BSA.11-16,CT,Low sediment and detritus.,elliptic prism,583.20,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,9.3,i,BSA.11-16,CT,Low sediment and detritus.,cylinder,177.03,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,33.3,i,BSA.11-16,CT,Low sediment and detritus.,elliptic prism,1083.81,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.11-16,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1327,Pseudokephyrion pseudospirale,Soft Body,Pseudokephyrion,pseudospirale,,1,1,5.6,i,BSA.11-16,CT,Low sediment and detritus.,ellipsoid,40.14,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,i,BSA.11-16,CT,Low sediment and detritus.,cone + half sphere,172.03,,,,,,,,,
Phyto,11/1/2019,12:15,C10A,62.0,1,1.61%,0.0683,314.159,1.2294,18,255.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,795,0.8,c,BSA.11-16,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.11-17,CT,Low sediment and detritus.,elliptic prism,451.59,,,,,,,,,
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,37,i,BSA.11-17,CT,Low sediment and detritus.,elliptic prism,1057.77,,,,,,,,,
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,7.4,i,BSA.11-17,CT,Low sediment and detritus.,cylinder + 2 half spheres,79.57,,,,,,,,,
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,2.8,i,BSA.11-17,CT,Low sediment and detritus.,sphere,5.58,,,,,,,,,
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,1,4.6,i,BSA.11-17,CT,Low sediment and detritus.,sphere,50.96,,,,,,,,,
Phyto,11/4/2019,12:40,D19,60.0,2,3.33%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,800,0.8,c,BSA.11-17,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/6/2019,11:30,D8,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,1.9,i,BSA.11-18,BB,,sphere,3.59,,,,,,,,,
Phyto,11/6/2019,11:30,D8,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,447,908,0.8,c,BSA.11-18,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/6/2019,10:10,D10,59.0,1,1.69%,0.0697,314.159,0.3485,5,901.46,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,i,BSA.11-19,BB,,cylinder,53.11,,,,,,,,,
Phyto,11/6/2019,10:10,D10,59.0,1,1.69%,0.0697,314.159,0.3485,5,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.11-19,BB,,sphere,3.59,,,,,,,,,
Phyto,11/6/2019,10:10,D10,59.0,1,1.69%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,494,1048,0.8,c,BSA.11-19,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/1/2019,10:40,C9,60.0,1,1.67%,0.0683,314.159,1.5709,23,199.99,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,1.9,i,BSA.11-20,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,11/1/2019,10:40,C9,60.0,1,1.67%,0.0683,314.159,1.5709,23,199.99,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.11-20,CT,Low sediment and detritus.,prolate spheroid,588.72,,,,,,,,,
Phyto,11/1/2019,10:40,C9,60.0,1,1.67%,0.0683,314.159,1.5709,23,199.99,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.11-20,CT,Low sediment and detritus.,cone + half sphere,314.74,,,,,,,,,
Phyto,11/1/2019,10:40,C9,60.0,1,1.67%,0.0683,314.159,1.5709,23,199.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,828,0.8,c,BSA.11-20,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/7/2019,11:40,D7,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.11-21,BB,,sphere,11.49,,,,,,,,,
Phyto,11/7/2019,11:40,D7,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9,i,BSA.11-21,BB,,cone + half sphere,275.67,,,,,,,,,
Phyto,11/7/2019,11:40,D7,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,418,870,0.8,c,BSA.11-21,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/6/2019,12:55,D4,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.11-22,CT,High sediment and detritus.,cylinder,61.49,,,,,,,,,
Phyto,11/6/2019,12:55,D4,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,i,BSA.11-22,CT,High sediment and detritus.,sphere,9.20,,,,,,,,,
Phyto,11/6/2019,12:55,D4,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.11-22,CT,High sediment and detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,11/6/2019,12:55,D4,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,438,896,0.8,c,BSA.11-22,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,24.1,i,BSA.11-23,CT,Low sediment and detritus.,elliptic prism,663.25,,,,,,,,,
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.11-23,CT,Low sediment and detritus.,cylinder,240.85,,,,,,,,,
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.11-23,CT,Low sediment and detritus.,prism on parallelogram,76.66,,,,,,,,,
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,18.5,i,BSA.11-23,CT,Low sediment and detritus.,elliptic prism,528.89,,,,,,,,,
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,18,18,1.9,i,BSA.11-23,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,11/4/2019,13:25,D28A,59.0,2,3.39%,0.0683,314.159,1.7758,26,88.46,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,11.1,i,BSA.11-23,CT,Low sediment and detritus.,2 cones,20.98,,,,,,,,,
